date	Facebook	Twitter	LinkedIn
20120425	85.3	35.1	85.2
20120426	51.7	73.7	56.2
20120427	56.3	43.8	77.5
20120428	60.2	50.4	51.9
20120429	60.7	23.4	84.7
20120430	52.4	47.1	32.5
20120501	73.6	47.2	42
20120502	52.7	75.1	75
20120503	92.8	22.8	52.2
20120504	67.1	26.7	84.7
20120505	94	58.3	36.8
20120506	79.9	46.6	83.8
20120507	89.6	20.8	35.8
20120508	98.6	35.1	60.4
20120509	86.6	59.8	86
20120510	50.5	64.3	65.6
20120511	50	44	46.8
20120512	94.4	22.6	28.2
20120513	94.1	78	88.7
20120514	73.7	60.9	74.8
20120515	83.3	73.9	37
20120516	51.7	65.7	76.2
20120517	88.8	36.2	74.3
20120518	79.6	61.1	85.8
20120519	58.7	25.3	50
20120520	61	35.7	33.1
20120521	72.5	45.5	64
20120522	91.5	46.7	45.5
20120523	62.2	56.5	60.5
20120524	61.2	26.6	54.7
20120525	96.2	21.5	25.6
20120526	71.8	55.4	27.3
20120527	84.3	41.5	53.4
20120528	83.7	72.8	29
20120529	72.8	39.8	85.1
20120530	68.7	64.4	64.8
20120531	64.6	34.9	50.4
20120601	58.3	25.9	41.4
20120602	58.9	77.4	51.3
20120603	88.6	48.7	87.1
20120604	67.7	77.9	51.4
20120605	57.2	42	48.1
20120606	81.5	71.7	42.2
20120607	67.7	64	53.4
20120608	65.3	37.5	53.4
20120609	51.5	27.8	25.3
20120610	82.1	26.4	34.9
20120611	69.5	24	59.7
20120612	50.2	47.1	49.8
20120613	55.6	56.6	41
20120614	56.3	74.6	61.2
20120615	82.3	42.8	58.9
20120616	56.4	79.1	40.9
20120617	83.9	44.3	87.8
20120618	60.8	49.4	42.9
20120619	92.1	51	74.5
20120620	60.6	60.7	26.1
20120621	95.9	33.9	33.5
20120622	66	30.4	77.4
20120623	54.9	37.7	26.4
20120624	90.6	20.2	71.8
20120625	53.1	41.3	47.5
20120626	75.9	39.2	37.4
20120627	95.6	45.9	50.5
20120628	64.6	56.8	35.6
20120629	64.3	28.9	40
20120630	93.4	49.8	76.4
20120701	55.6	73.1	41
20120702	87.4	41.6	81.9
20120703	93.5	40.1	31.9
20120704	53.3	48.3	58.8
20120705	66.5	26.6	76.1
20120706	77.4	41.3	73.4
20120707	54.9	43	57.8
20120708	50.4	48.1	90
20120709	73.8	63.1	66.5
20120710	51.2	53.6	79.3
20120711	71.6	53.5	89.6
20120712	85.6	32.7	36
20120713	86	22.9	26.5
20120714	88.1	45.2	83.7
20120715	71	28.3	78
20120716	56.3	36.1	79.1
20120717	73.1	29.2	89.7
20120718	52.4	21	31.6
20120719	93.6	37.3	79.7
20120720	66	29.4	67
20120721	91.4	61.3	40.9
20120722	96.6	36.5	49.5
20120723	88.8	25.8	47.5
20120724	77.4	65.5	28.2
20120725	57.6	33.1	87.2
20120726	70.9	61.7	28.8
20120727	74.6	36.4	31.3
20120728	84.8	50	66.1
20120729	98.7	45.3	42
20120730	64	27	33.7
20120731	83.4	79.8	41.9
20120801	80.2	69.9	54.7
20120802	51.6	63.7	72
20120803	51.5	21.9	72.3
20120804	72	46.3	65.4
20120805	88.5	48.8	77.1
20120806	88.5	70.3	51.6
20120807	74	74.5	41.7
20120808	67.9	46	65.5
20120809	96.7	20	81.3
20120810	91.5	60.4	27.2
20120811	73	25	76.1
20120812	79.8	69.3	72
20120813	51.5	25.9	83.4
20120814	53.7	33.6	67
20120815	57.9	59.3	29.9
20120816	94.3	76.1	61.5
20120817	51.9	34.9	43.4
20120818	79.5	69.9	51.2
20120819	78.8	76.4	77.9
20120820	86.5	65.8	54.4
20120821	59.8	25.5	28.5
20120822	60.6	39.7	83.8
20120823	81.8	76.6	60.9
20120824	67.4	36	69.4
20120825	54.6	27.2	48.1
20120826	51.6	59.3	63.2
20120827	69.9	42.7	78
20120828	94.7	40.9	34
20120829	57.5	29	48
20120830	71.6	40.2	70.4
20120831	96	63	84.6
20120901	70.9	79.8	72.8
20120902	99.3	24.2	29.4
20120903	55.6	43.5	45.7
20120904	61.6	66.2	87.6
20120905	54	25	36.7
20120906	56.5	43.2	68.4
20120907	81	28.8	88.2
20120908	97.7	38.9	60.5
20120909	56.2	38.9	59.5
20120910	82.6	23	70
20120911	94.1	47.6	43.3
20120912	51.4	34.4	65.6
20120913	55.5	71.1	30.8
20120914	57.2	23.6	71.7
20120915	62.9	71.5	38.3
20120916	54.9	64.9	31.6
20120917	93.8	25.2	31.6
20120918	80	41.9	88.5
20120919	78.2	24.8	46.9
20120920	99.9	24.4	64.1
20120921	89.6	25	75.4
20120922	82.9	52.4	50.8
20120923	82	51.6	74.6
20120924	94.1	34.4	84.3
20120925	86.6	30.4	32.6
20120926	86.8	65.4	64.1
20120927	94.5	28.4	25.3
20120928	74.3	42.1	67.5
20120929	66	32.7	30.6
20120930	76.6	51.7	47.2
