date	Facebook	Twitter	LinkedIn
20111217	78.7	56.8	83.9
20111218	54.5	49.7	53.7
20111219	65.6	48.8	54.1
20111220	51.6	59.7	44.6
20111221	91.3	23.9	80.1
20111222	59.5	66.1	81.9
20111223	76.9	55	61.2
20111224	81.7	54	70.4
20111225	87.1	41.7	81.8
20111226	90.9	56.7	60.8
20111227	67	48.9	34
20111228	99	55	57.2
20111229	57.8	49.1	74.2
20111230	83.3	39.6	63.2
20111231	99.8	78	77
20120101	83.2	51.5	31.8
20120102	92.4	27.8	34.7
20120103	95.2	32.1	51.3
20120104	95	55.7	50.9
20120105	53.4	49.8	73.7
20120106	64.1	23.9	89.9
20120107	99.2	44.2	70.4
20120108	83.9	57.5	48.7
20120109	54.1	45	84.5
20120110	62	66.6	84
20120111	71	36.2	56.8
20120112	72.1	49.8	39.8
20120113	55	32.6	32.7
20120114	90.3	74.2	85.8
20120115	54.6	50.8	73.3
20120116	82.6	40.4	78.3
20120117	87.2	29.1	57.1
20120118	62.9	76.8	47.3
20120119	77.2	70.3	27.7
20120120	57	21.4	69.1
20120121	93.2	72.3	70.1
20120122	65.8	66.5	75.1
20120123	89.7	48.1	79.6
20120124	86.7	33.8	33.7
20120125	63.9	52.1	64.3
20120126	64.1	44.8	48.9
20120127	57.1	24.5	75.4
20120128	51	24.9	64.1
20120129	88.5	59.3	50.2
20120130	78	56.2	48.5
20120131	73.9	58	60.4
20120201	87.1	66.8	60.8
20120202	92.6	25.6	45.9
20120203	51.9	60.5	61.3
20120204	80.4	60	80.8
20120205	65.7	68.1	68.5
20120206	87.8	61.9	88.6
20120207	94	30.5	44.4
20120208	53.5	45.5	86.5
20120209	99.1	27	72.3
20120210	60.4	27.6	37.9
20120211	57.8	68.2	47.7
20120212	97.8	46.8	34.3
20120213	54.4	76.7	65.5
20120214	71.7	37.8	50.8
20120215	94.6	26.9	39.8
20120216	62.4	23.6	26.9
20120217	99.6	53.1	32.7
20120218	96.6	21.8	69.2
20120219	98.5	51.7	56.4
20120220	57.3	36.1	66.9
20120221	55.1	54	75.9
20120222	74.6	40	42.6
20120223	71	25.9	51.6
20120224	95.3	53.8	42.4
20120225	77	41.4	64.4
20120226	98.8	71.2	75
20120227	79.3	55.5	70.6
20120228	83.9	28.1	42
20120229	96.9	74.9	78.1
20120301	67.1	78.6	71.1
20120302	83.6	39.9	61.1
20120303	92.9	20.5	56.5
20120304	93.1	67.9	50.2
20120305	71.8	26.8	86.4
20120306	58.5	40.5	70.5
20120307	71.4	54.4	74.6
20120308	68.1	55.6	72.8
20120309	51	56.7	47.5
20120310	83.4	35.8	82.8
20120311	90.6	21.8	86.6
20120312	57.8	45.1	31.9
20120313	78.8	71.7	45.8
20120314	76.1	54.2	45.5
20120315	86.7	35.4	25.6
20120316	97.1	77.8	35.4
20120317	66.8	21.9	66
20120318	96.5	53.4	55.8
20120319	78.6	54	72.3
20120320	66.5	54	40.5
20120321	55	79.6	29
20120322	93.3	57	88.3
20120323	86.6	73.3	52.9
20120324	95.9	68.7	78.9
20120325	63.6	72.7	48.7
20120326	70.3	38.5	75.6
20120327	75.3	71.7	44.4
20120328	99.3	31.1	71.9
20120329	83.9	68.9	28.6
20120330	96	62.2	50.6
20120331	97.4	39.4	74
20120401	66	34.7	48.1
20120402	81.4	39.4	57.2
20120403	82.7	51.1	57.6
20120404	62.5	63.4	50.4
20120405	83.6	70.3	80.1
20120406	86.2	71.3	78.3
20120407	59.3	52.4	59.1
20120408	56.3	76.4	89.3
20120409	66.8	71.2	40.4
20120410	96.6	20.9	35
20120411	63.3	69	66.8
20120412	84.2	20.7	30.9
20120413	68.5	79.9	50.2
20120414	70.5	75.6	68.7
20120415	76	29.6	73.5
20120416	66.2	36.4	66.8
20120417	96.4	27.3	32.5
20120418	78.9	35.9	86.6
20120419	77.9	45	78.6
20120420	56.3	44.3	37.9
20120421	62.1	54.2	88.7
20120422	97.7	46.7	34.2
20120423	96.5	21.4	45.4
20120424	62.3	73.4	38.2
20120425	85.3	24.5	43.4
20120426	61.7	48.9	57.1
20120427	74.7	41.3	81
20120428	90.5	43.2	78.7
20120429	81	60.8	74.4
20120430	56.7	79.3	66.3
20120501	81.6	41.2	28.7
20120502	91.4	50.4	81.6
20120503	51.9	31.9	53.9
20120504	74.2	71.8	39.2
20120505	93.5	76.6	62.8
20120506	79.4	50.3	41.4
20120507	62.7	62.6	41.3
20120508	53.4	26.6	48.2
20120509	68	64	46
20120510	53.9	42.6	59.4
20120511	71.2	55.3	72.1
20120512	86.6	40.2	50.4
20120513	87.3	50	83.7
20120514	94.7	72.3	26.4
20120515	90.1	54.2	57.1
20120516	61.7	44.2	55.1
20120517	95.7	77.5	36.4
20120518	58.1	74.6	88.4
20120519	55.7	41.4	84.9
20120520	67.6	64.5	51.9
20120521	55.9	39	34.4
20120522	97.9	74.8	44.8
20120523	78.4	34.5	52.9
20120524	87.5	69.1	56.7
20120525	98.7	27.1	79.5
20120526	87	52.8	50.9
20120527	98.7	37.6	26.7
20120528	54.3	36.4	48.8
20120529	92.9	72.4	64.6
20120530	63.5	42.2	57
20120531	75.4	53.2	59.5
20120601	94.5	33	25.1
20120602	57.6	77.3	50.6
20120603	77.8	73.5	32
20120604	80.1	66.5	88.3
20120605	84.4	30.3	76.3
20120606	94.7	38.8	50.8
20120607	64.2	52.9	28.5
20120608	73.1	32.7	70.4
20120609	93.6	31.8	59.4
20120610	64.7	46.7	72.4
20120611	63.3	24.8	57.8
20120612	85.3	74.9	67.5
20120613	91.9	59.2	72.6
20120614	81.7	29.9	56.2
20120615	69.2	69.5	66.1
20120616	82.5	25.4	49.5
20120617	93.4	28.8	71.4
20120618	52.2	59.3	72.5
20120619	77	44.8	45.6
20120620	85.3	78.5	35.9
20120621	63.6	26.5	27.3
20120622	82.8	38.2	26.3
20120623	55.2	43.4	51.6
20120624	70.9	65.3	87
20120625	64.2	53.8	72.5
20120626	82.1	69.6	72.6
20120627	69.1	33.6	29.8
20120628	81	21.4	47.3
20120629	60	51.9	82
20120630	81.4	30.6	86.5
20120701	78.6	35.4	70.1
20120702	61.5	35.2	49.8
20120703	64.5	56.9	87.1
20120704	99.1	63.8	38.6
20120705	86.5	21.2	79.2
20120706	58.4	70.3	56.5
20120707	97.1	33.1	61.2
20120708	74.8	36.3	74.9
20120709	62	50.4	76
20120710	95.4	28.3	29.7
20120711	79.2	77.3	82
20120712	96.1	35.2	72.3
20120713	64.4	69.9	35.4
20120714	57.5	24.4	50.3
20120715	91.7	61.7	60.3
20120716	95.7	70.4	67.7
20120717	91.8	67.7	29.5
20120718	56.5	65.3	26.5
20120719	71.3	66.9	41.9
20120720	91.6	34.9	34
20120721	80.6	72.2	47.8
20120722	52.7	59.1	64.2
20120723	68.8	74.7	74.1
20120724	96.2	71.6	74.1
20120725	79	25.7	49.3
20120726	58.3	66.6	38.2
20120727	95.4	29.6	61.8
20120728	70.2	57.6	26.6
20120729	72.2	42.6	84.4
20120730	96.8	46.1	85.2
20120731	81.5	61	32.2
20120801	94.3	35.6	74.5
20120802	81.9	62.3	62.3
20120803	94.2	78.7	37.1
20120804	73.6	54.5	64.9
20120805	85.5	62.1	50.8
20120806	65.6	66.1	44.4
20120807	76.5	27.4	36.6
20120808	93.5	42.5	45.2
20120809	82.7	43.3	72.8
20120810	92.3	49.9	53.3
20120811	98.9	36.7	27.5
20120812	85.1	65.1	57.3
20120813	75.2	67.3	66.7
20120814	67.4	20.1	81.5
20120815	80.9	45.2	38.2
20120816	74.3	70.1	82.2
20120817	51	64.1	37.1
20120818	83.2	45.3	72.2
20120819	73.5	20.6	54.1
20120820	66.4	63	73.5
20120821	88.8	22.5	71.5
20120822	69.6	32	33.8
20120823	82.4	45.8	33.4
20120824	56.2	55.8	54.8
20120825	68.9	73.8	49.6
20120826	69.6	35	61.8
20120827	72.7	47.9	32
20120828	75.8	26.8	73.6
20120829	78.1	53.2	63.2
20120830	65.8	52.3	39.7
20120831	80.2	39.2	81.8
20120901	54.8	38.3	47.3
20120902	83.4	67.9	84.6
20120903	81.2	55	26.9
20120904	54.2	60.1	48
20120905	69	65.7	51.3
20120906	100	62.2	86.7
20120907	80.9	41.4	65.5
20120908	56.2	33.9	84.3
20120909	51	44.6	43
20120910	77.6	30	61.4
20120911	98.6	25.9	89.6
20120912	91	44.7	28
20120913	88.5	48.6	28.6
20120914	81.4	64.4	34.3
20120915	63.1	52.7	33.5
20120916	93.2	45.9	42.8
20120917	86.3	26.2	56.4
20120918	91.9	34.5	43.7
20120919	50.9	23.3	41.3
20120920	96	52.3	70.7
20120921	64.3	27.5	66.4
20120922	97.7	58.6	49.2
20120923	87.7	30	32.1
20120924	56	63.2	77.6
20120925	70	50.5	87.6
20120926	58.7	65.4	66.1
20120927	76.5	22.4	80.3
20120928	59.4	48.3	82.5
20120929	77.6	76.9	31.5
20120930	62.2	32	34.2
