date	Facebook	Twitter	LinkedIn
20120107	70.4	62.2	39.4
20120108	71.2	24.8	54.3
20120109	51.8	41.7	80.9
20120110	52.4	54.4	38.8
20120111	90.3	60.9	49.1
20120112	97.2	39.6	89.1
20120113	59.4	52.1	73
20120114	90.3	74.3	45.6
20120115	71.6	62	62.3
20120116	79	66.5	40.5
20120117	90.5	31	53.2
20120118	83.3	75.1	71.4
20120119	87.9	34.6	74.5
20120120	50.1	60.2	88.1
20120121	96.9	66	28.1
20120122	58.8	57.3	55.1
20120123	75.6	77.7	29.4
20120124	99.4	59.4	51.2
20120125	57.6	53.4	44
20120126	56.4	45.1	33
20120127	80.5	76.3	76.9
20120128	93	67.6	71.4
20120129	90.6	75.4	45.5
20120130	94.7	32.5	68.2
20120131	92.5	26.9	39.2
20120201	91.8	70.5	57.1
20120202	66	21.2	63
20120203	94.5	20.4	62.1
20120204	92.9	42.7	68
20120205	86.2	40.9	65.4
20120206	93.7	43.7	46.7
20120207	82.4	55.9	66
20120208	88.9	68.4	54
20120209	76	20.5	31.7
20120210	61.8	80	30.2
20120211	52.4	64.5	85.7
20120212	61.6	54.5	32.6
20120213	68.9	68.9	46.6
20120214	99.6	26.9	71.2
20120215	57.8	43.5	60.2
20120216	51.1	21.3	57.2
20120217	72.4	49.7	45.1
20120218	91.4	61.1	66.1
20120219	60	47.9	48.2
20120220	54.4	42.4	28.4
20120221	55.8	63.4	43.7
20120222	65.1	53.8	56.3
20120223	58.6	58.6	69.7
20120224	61.5	58.2	31.3
20120225	54.9	58.1	49.1
20120226	81.1	29.6	84.5
20120227	78.2	62.4	90
20120228	53.2	28.5	42.6
20120229	96.3	26.9	60.8
20120301	96.3	20.9	87
20120302	86.2	73.9	48.1
20120303	87.5	34.7	82.4
20120304	65.9	41.9	69
20120305	78.5	66.1	50.9
20120306	67.5	70.4	28.5
20120307	98.5	62.4	59.4
20120308	95.6	36.4	82.3
20120309	96	22.7	77.9
20120310	80.4	48	87
20120311	82.6	32.6	61.1
20120312	94.6	23.3	86
20120313	57.1	65	62.3
20120314	68.8	49.9	89.8
20120315	97.7	53	78.6
20120316	99.2	61.2	28.7
20120317	75.1	36.5	56.1
20120318	56.4	77.6	51.6
20120319	50.1	79.1	44.5
20120320	66.8	56.9	66.5
20120321	83.2	26.7	53.2
20120322	96.7	33.1	31.9
20120323	94.2	34.3	86.4
20120324	88.9	36.2	53.8
20120325	75	42.6	70.4
20120326	54.9	24.3	76
20120327	69.3	60.4	54
20120328	97.8	70.1	72.3
20120329	94.9	65.1	37.9
20120330	95.7	41.5	38.6
20120331	50.2	27	40.9
20120401	92.4	70.1	77.6
20120402	53.7	39.4	51.6
20120403	53.5	56.8	36.6
20120404	84.2	70.8	50.3
20120405	57.9	78.7	62.1
20120406	94.5	70.6	44.2
20120407	58.1	35.1	70.6
20120408	91.9	34.8	70.5
20120409	54.6	68.5	51.8
20120410	83.7	73.4	79.1
20120411	92.3	67.5	80.1
20120412	54.9	56.2	73.9
20120413	50.1	57.6	34.1
20120414	52.3	47.1	62.8
20120415	55.6	56.8	77.1
20120416	66.7	55.4	36.9
20120417	71.4	32.2	44.8
20120418	62.5	44.2	79.3
20120419	60.2	64.7	63.8
20120420	71.1	72.9	77
20120421	50.1	66.7	55.4
20120422	73.8	44.8	78.9
20120423	82.2	31.9	28.6
20120424	63.2	47.2	26
20120425	86.7	70.4	84.6
20120426	85.7	64.6	59.1
20120427	95.2	39.3	51.5
20120428	78.5	21.6	31.7
20120429	59.4	31.5	46.6
20120430	78.9	47.9	54
20120501	60.1	62.4	31.8
20120502	93.9	30.6	74
20120503	51	68.5	81.6
20120504	82.9	55.7	31.6
20120505	96.1	26.8	46.4
20120506	67.4	56.2	55
20120507	70.5	78.4	39.1
20120508	93.6	57.1	54.6
20120509	58.4	76.6	69.7
20120510	89.6	23.8	39.5
20120511	93.1	31.9	28.5
20120512	65.6	76.9	88
20120513	97.4	64.4	64.3
20120514	73.8	47.5	28.6
20120515	94.6	46.1	57.2
20120516	54.9	66.7	72
20120517	73.9	33.6	83.5
20120518	57.7	54.8	78.2
20120519	54.3	23.9	86.1
20120520	87.5	71.1	30.2
20120521	56.4	42.8	29
20120522	93.7	21.9	81.7
20120523	52.1	30.7	82.5
20120524	76.9	58	53.5
20120525	74.4	22.5	70.9
20120526	51.5	67.2	27.4
20120527	84.6	58.5	35.6
20120528	68.1	44.5	60
20120529	53	53.2	73.1
20120530	58.5	75.6	49
20120531	75	46.5	34
20120601	80.7	66.2	79.5
20120602	54.6	76.8	70.2
20120603	52.8	21.8	42.4
20120604	52	69.3	46.7
20120605	78	21.9	54.7
20120606	51.5	29	75.6
20120607	74.2	63.1	49.8
20120608	72.6	61.9	89.8
20120609	85.9	23	37
20120610	54.9	64.2	30.9
20120611	67.2	72.6	79.5
20120612	64	72.2	32.6
20120613	87.1	76.7	28.5
20120614	75.7	63	60.8
20120615	72.6	20.9	44.2
20120616	59.1	49.9	49.5
20120617	65.3	34.7	89.4
20120618	91.6	70.8	25.6
20120619	81.2	38.5	44.4
20120620	51.5	43.6	60.5
20120621	75.1	75.8	25.7
20120622	95.6	79.3	27.9
20120623	75.1	66.7	54.9
20120624	93.8	53.8	78.4
20120625	61.5	74	57.8
20120626	51	20.3	87.9
20120627	82.3	29.3	87.5
20120628	65.4	54	63.9
20120629	54.8	39.9	29.7
20120630	77.6	60.2	57.5
20120701	68.5	72.9	80.5
20120702	83.9	28	37.9
20120703	66.1	48.2	53.1
20120704	94.8	28.8	67.2
20120705	91.6	67.2	70.3
20120706	85.6	55.5	26.2
20120707	57.3	38.3	83.3
20120708	96	48.1	43.6
20120709	94.2	75.4	89.8
20120710	100	53.4	66.8
20120711	61.9	61.3	84.4
20120712	78.9	54.4	83.4
20120713	58.5	23	88
20120714	92.8	45.5	49.8
20120715	80.6	39.3	35.8
20120716	58.2	42.3	28
20120717	99.1	37.7	32.7
20120718	53.6	28.4	74.2
20120719	77.1	31.9	74
20120720	84	40.8	89.8
20120721	68.5	47.4	33.2
20120722	52	65	52.7
20120723	99.7	74.9	85.3
20120724	91.9	31.2	29.5
20120725	99.7	49.3	61.9
20120726	87.7	34.6	28.5
20120727	52.2	45.6	83.3
20120728	59.3	77.7	35.1
20120729	62.7	57.4	85.9
20120730	59.7	31.1	65
20120731	90.3	61.1	38.3
20120801	94	39.3	85.8
20120802	57.7	60	56.7
20120803	79.2	57	67.4
20120804	68.9	62.4	35.4
20120805	78	34.6	43.7
20120806	71	77.5	50.5
20120807	52.1	65.8	87.5
20120808	63.6	52.7	80.2
20120809	93.7	68.5	50.2
20120810	69.4	48.3	71.9
20120811	54.5	20.4	39.8
20120812	92.8	59.8	38.1
20120813	56.2	50.5	25.4
20120814	56.2	56	72.6
20120815	77.7	59.2	31.4
20120816	65.1	33.8	66.4
20120817	76.7	55.9	56.1
20120818	66.3	25.2	88.8
20120819	67.1	79.4	38.3
20120820	76.9	69.5	74.3
20120821	83.4	78.4	82.9
20120822	72.2	56.6	73.4
20120823	80.2	27.1	64.4
20120824	84.9	22.5	65.9
20120825	72.3	25.2	86.1
20120826	79.5	53.3	42
20120827	87.9	24.6	38.2
20120828	79.1	50.8	32.3
20120829	66.1	44.3	89.5
20120830	83.6	44.4	44.3
20120831	95.8	64.8	62.2
20120901	80.8	70.9	75
20120902	53.2	73.6	78.9
20120903	65.2	40.4	58.1
20120904	58.2	23	73.1
20120905	91	77.8	79
20120906	83.8	22.2	63.5
20120907	98	47	34.1
20120908	62.2	75.1	52.4
20120909	63.8	40.5	72.8
20120910	97.5	74.1	51.5
20120911	94	28.5	59.3
20120912	54.7	53.8	36
20120913	80.1	61.7	72.7
20120914	57.1	63.3	38.8
20120915	61.7	31.5	85.4
20120916	89.6	51.2	89.2
20120917	96.5	52	28.2
20120918	63.8	52	42.6
20120919	51.9	77.4	35.2
20120920	67.4	78.9	82
20120921	94.2	28.9	33.1
20120922	79	40.2	81.9
20120923	66.3	35.2	59.8
20120924	95.3	75.2	78.7
20120925	53.4	50.4	52.2
20120926	77.7	37.3	73.2
20120927	53.7	43.5	68.9
20120928	89.9	48.9	72.9
20120929	77.9	53.1	42.6
20120930	57.9	46.7	64.4
