date	Facebook	Twitter	LinkedIn
20120216	60.5	30.6	78.4
20120217	97.1	21.1	87.1
20120218	65.8	49.8	71.6
20120219	64.1	25.3	78.9
20120220	73.9	31.3	70.6
20120221	60.5	35.5	30.4
20120222	72.9	33.9	81.5
20120223	71.7	79.8	46.9
20120224	57.2	76.4	88.5
20120225	77.6	27.9	75.3
20120226	69.9	77.6	43.1
20120227	74.1	62.6	28.5
20120228	60.9	69.5	30.6
20120229	77.9	42.4	65.3
20120301	99.9	52.4	51.7
20120302	59.7	68.2	78.4
20120303	95.1	70.2	43.4
20120304	65.7	22.6	66.6
20120305	83.7	25.5	63.4
20120306	95.2	67.1	84.9
20120307	68.8	23.2	60.7
20120308	69.7	75.5	51.7
20120309	93.8	71.8	33.7
20120310	87.8	77	89.2
20120311	54.6	21.1	30.2
20120312	73.7	78.7	83.1
20120313	65.5	35.5	44.8
20120314	91.1	51.5	81.5
20120315	53.2	52.1	78.9
20120316	54	38	54.7
20120317	71.3	51.5	62.8
20120318	80.5	56.3	85.5
20120319	83.4	42.4	65.8
20120320	98.5	29	62.5
20120321	82.7	56.1	73.3
20120322	71.8	41.7	44.1
20120323	71.9	43.1	48.3
20120324	81.8	49.1	73.4
20120325	94.7	57.5	42.7
20120326	58.9	23.1	58.9
20120327	69.1	51.7	71
20120328	71.9	52.7	28.7
20120329	88.2	56.1	61.8
20120330	96.1	37.8	40.9
20120331	64.1	38.1	88.6
20120401	93.4	78.2	90
20120402	54.7	63.7	56.5
20120403	98.6	29.5	39.7
20120404	75.4	25.7	55.6
20120405	72.2	77	84.9
20120406	59.1	73.4	69.4
20120407	87.3	49.6	49.3
20120408	92.1	76.4	85.3
20120409	86.4	74.6	70.6
20120410	65	68.1	44.4
20120411	52.1	25.6	36.8
20120412	89.7	30.8	60.5
20120413	99.2	34.1	31.9
20120414	97.7	39.1	52.1
20120415	60.3	27.1	33.4
20120416	96.1	52.5	29.1
20120417	97.1	51.6	47.1
20120418	70	44.2	82.6
20120419	82.3	38.1	58.2
20120420	83.8	27.5	50.5
20120421	61.2	73.5	43.3
20120422	95.5	35.7	85
20120423	62.7	46.9	38.4
20120424	60.6	68	47.3
20120425	93.3	66.4	85
20120426	64.7	27.3	28.3
20120427	59.3	63.1	83.5
20120428	87.1	50.8	83.2
20120429	74.8	68.5	56.5
20120430	59.1	31.5	80.3
20120501	76.9	31.8	40.3
20120502	93.7	20.1	60.6
20120503	80.8	34	73
20120504	77.2	35.8	26.2
20120505	69.3	34.5	51.9
20120506	72.4	45.4	39.7
20120507	76.8	38.3	25.3
20120508	99.3	49.1	41.8
20120509	85.8	27.5	72.7
20120510	69.6	43.5	42.1
20120511	71.2	36.9	48.2
20120512	63.8	67.5	55.9
20120513	86.2	47.3	62.2
20120514	53.5	75.4	86.2
20120515	99.2	45	58.3
20120516	82.1	49.5	76.1
20120517	50.3	72.8	44.8
20120518	82.1	67.9	31.8
20120519	63.4	49.8	83.6
20120520	66.1	51.1	80.8
20120521	55.7	55.3	68.5
20120522	96	69.6	46.8
20120523	56	45.3	54.3
20120524	92.5	70.4	28.6
20120525	100	25.1	29.9
20120526	61.9	51.3	37.8
20120527	86.8	38.4	60.2
20120528	81.2	51.9	83.4
20120529	91.7	65	47.4
20120530	90.7	61.5	27.8
20120531	93.3	57.8	68.2
20120601	60.4	20.4	47.8
20120602	85.3	61.6	51.1
20120603	56.2	46.5	83.4
20120604	56.9	74.4	42.3
20120605	94.5	74	51.6
20120606	85.3	43.1	51.3
20120607	88.8	24.4	83.2
20120608	50.9	44.6	43.5
20120609	50	27.8	59
20120610	93.5	54.6	77.6
20120611	69.8	44.7	76
20120612	94.2	44.7	82.3
20120613	74.1	55.9	45.9
20120614	76.5	20.1	83
20120615	50.1	21.4	25.9
20120616	87.4	48.4	80.9
20120617	60.4	24.2	35.5
20120618	75.9	42.3	37.4
20120619	70.1	72.1	81.5
20120620	54.6	35.8	43
20120621	78.4	62.1	89
20120622	88.2	28.4	51.8
20120623	53.8	70.4	36.4
20120624	67.2	44.5	73.5
20120625	89.4	63.7	25.2
20120626	88.4	54.3	41.6
20120627	53.7	63.4	30.4
20120628	73.5	73.3	85.6
20120629	76.4	69.3	70
20120630	72.6	55.2	70.4
20120701	71.1	24.2	51.1
20120702	60.3	47.5	72.8
20120703	60.2	56	64.2
20120704	94.3	72.9	39.1
20120705	75.8	48.5	25.5
20120706	70.8	56.4	68.7
20120707	79.8	67.8	56.6
20120708	70.3	71.2	53.5
20120709	51.6	65.8	78.4
20120710	54	53.3	86.1
20120711	59.4	56	41
20120712	79.6	67.8	73.8
20120713	91.9	55.6	79.9
20120714	70.2	67.1	69.3
20120715	88.4	58	37.2
20120716	82	73.4	47.2
20120717	70.5	78	75
20120718	78.3	56.3	85.4
20120719	89	27.1	32.3
20120720	80.5	47.8	37
20120721	62.4	28.7	67.1
20120722	79.5	35	74.3
20120723	97	61.1	69.9
20120724	52.3	23.5	55.1
20120725	89.9	49	33.8
20120726	92.3	21.1	32.3
20120727	79.4	40.3	70
20120728	74	65.7	86.3
20120729	69.1	60	76.8
20120730	84.2	76.4	78.9
20120731	65.7	26.1	57.5
20120801	66.2	40.7	75.2
20120802	81.4	71.8	88.3
20120803	84.4	49.2	48.9
20120804	66.1	67.8	54.6
20120805	80.7	59.5	40.9
20120806	95	37.3	72.5
20120807	53.5	68.8	70.6
20120808	52.5	50.6	59
20120809	58.3	70.4	88.6
20120810	62.1	60	48
20120811	84.2	21.6	85.6
20120812	78.1	31.8	74.3
20120813	79.6	67.6	28.6
20120814	65.7	27.1	85.1
20120815	58.7	20.5	29.8
20120816	58.1	77.5	32.1
20120817	84.6	47.1	63.7
20120818	92.3	77.2	54.7
20120819	87.3	35	59.7
20120820	89.5	48.5	26.1
20120821	86.7	40	42.7
20120822	54.1	71.8	32
20120823	53.8	34.9	76.8
20120824	83.1	26	47.3
20120825	55.7	72.7	42.6
20120826	86.6	22.4	85.8
20120827	92.2	74.3	75.4
20120828	82.9	26.8	32.4
20120829	94.5	23.8	36.8
20120830	96.8	62	73.9
20120831	69.4	49.9	49.8
20120901	98.6	58	62.4
20120902	84.3	69.3	47.7
20120903	86.3	50.2	58.4
20120904	50.3	59.2	74.7
20120905	75.7	62	29.6
20120906	75.1	63.6	34.6
20120907	74.2	44.6	76.9
20120908	68.2	72.5	74.2
20120909	78.2	79.6	39.7
20120910	93.5	48.2	70.7
20120911	95.8	45.4	79.5
20120912	77.8	26.2	25.2
20120913	58.9	64.8	87.4
20120914	95.7	57.5	61.5
20120915	51.4	65.2	65.8
20120916	63.6	68.1	43.3
20120917	92.9	37.2	77.7
20120918	88.7	32	76.5
20120919	80	73.5	63
20120920	80.6	25.6	58.7
20120921	98.2	65.1	29.6
20120922	96	47.8	27.5
20120923	83.3	25.4	44
20120924	50.6	44.9	89.7
20120925	69.1	48.6	40.8
20120926	91.7	53.9	89.8
20120927	75.2	65.4	77.1
20120928	91.1	33.4	40.9
20120929	97.8	50.7	45.8
20120930	78.8	46.4	81
