date	Facebook	Twitter	LinkedIn
20111221	99.5	37.5	45.3
20111222	74.1	62.2	64.9
20111223	82.6	74.9	37.6
20111224	55.8	43.5	29.6
20111225	68.3	47.9	36.2
20111226	88.4	59.5	33.8
20111227	67.3	27.4	36.6
20111228	60	48.8	39.3
20111229	91.4	40.6	61.3
20111230	78.4	44.6	38.7
20111231	70.7	24.3	68.9
20120101	93.8	25	42.8
20120102	61.2	23.1	51.4
20120103	71.3	25.4	27.8
20120104	64	37.5	58.9
20120105	90.7	41.5	40.2
20120106	89.3	79.8	34.1
20120107	60.4	52.4	29.7
20120108	59.5	52.9	74.7
20120109	99.9	22	31.9
20120110	61.2	40.2	64.2
20120111	53.3	58.3	42.7
20120112	65.1	51.1	33.7
20120113	61.6	79.7	44.3
20120114	97.6	20.1	36.9
20120115	82.3	36.3	75.8
20120116	59	35.6	85.6
20120117	58.7	66.9	62.9
20120118	97.1	64.4	65.2
20120119	52.7	48.4	46.3
20120120	56.3	78.5	82.4
20120121	68	49.2	34.4
20120122	85	62.2	89.8
20120123	53.3	33	89.5
20120124	96.7	52.6	52.5
20120125	86.6	54.3	35.2
20120126	94.2	24.2	54.8
20120127	55.4	42.6	75.1
20120128	74.7	40.6	84.6
20120129	59.2	25.9	55.2
20120130	52	31.9	29.7
20120131	73.9	40.9	55.4
20120201	89	72.6	46.9
20120202	79.7	71.1	77.5
20120203	98.9	68.9	52
20120204	66.4	68.9	50.4
20120205	86.7	58.8	81.3
20120206	93.5	73.7	33
20120207	62.9	64.6	47.2
20120208	94.3	32	49.3
20120209	75.1	71.2	86.6
20120210	74.9	21.4	51.4
20120211	66.2	59.9	53.9
20120212	73.1	34.9	64.7
20120213	78.5	41	43.6
20120214	54.6	57.2	66.8
20120215	88	44.7	70.3
20120216	83.6	38	77.7
20120217	63.5	43.9	42.6
20120218	72.5	46.6	45.2
20120219	58.8	38.1	77.3
20120220	72.1	61.7	35.6
20120221	58.5	62.3	48.2
20120222	80.9	68.6	85.8
20120223	60.7	20.1	72.7
20120224	62.6	71.5	65.1
20120225	91.5	34.4	82.6
20120226	72.3	60.8	39.6
20120227	59.8	45.8	86
20120228	57.2	52.4	89.6
20120229	72.8	40.8	79.1
20120301	57.8	30.8	42.3
20120302	94.9	31.5	75.4
20120303	98.7	62.5	50.6
20120304	96	57.8	25.8
20120305	71	20.3	43.8
20120306	97	23.3	64.6
20120307	71.2	56.6	53.5
20120308	83	28.1	39.6
20120309	71.5	35.1	57.2
20120310	66.5	77.1	32.6
20120311	63.3	49.5	77.6
20120312	98.1	38.5	78.8
20120313	73.6	29	54.3
20120314	80.3	21.2	43.1
20120315	69.3	48.4	65.7
20120316	56.3	34.8	42.2
20120317	76.1	33	60.7
20120318	56.8	31.5	60.7
20120319	52.1	25.9	33.1
20120320	99.6	63.8	27.2
20120321	65.9	38.4	28
20120322	51.1	67.2	73.5
20120323	95.4	21	35.1
20120324	68.6	51.8	63.3
20120325	73.1	24.7	34.6
20120326	58	60.8	31.7
20120327	67.1	41.4	89.9
20120328	91.7	51.7	69.8
20120329	50.4	42.6	68.7
20120330	94.8	48	27.1
20120331	71.2	34.6	90
20120401	69.4	25.3	69.8
20120402	53	20.9	75.9
20120403	92	31.6	29.4
20120404	62	78.4	58.5
20120405	76.7	34.4	42.5
20120406	94.1	48.6	43
20120407	64.9	26.1	58.1
20120408	96.5	41.3	69.1
20120409	60	27.9	32
20120410	99.7	20.9	86.6
20120411	91.3	75.5	41.1
20120412	99.1	62.8	56.4
20120413	52.3	36.5	89.7
20120414	89.5	60.8	58.3
20120415	71	32.1	43.8
20120416	64	22.7	68.7
20120417	83.3	24.2	82.6
20120418	57.3	64.6	64.5
20120419	92	28.6	55.5
20120420	70.2	70.8	87.8
20120421	57.5	27.6	51.1
20120422	77.4	21.8	47.5
20120423	77.6	51.3	80.5
20120424	84.7	24.9	30.3
20120425	77	71.3	41.8
20120426	59.8	60.6	86.1
20120427	90.2	26	47
20120428	77.9	70.2	30.5
20120429	82.4	71.3	35.3
20120430	82.6	66.9	83.7
20120501	66.8	25.9	86
20120502	77	26.4	60.7
20120503	88.7	54.8	63.9
20120504	72.4	48.6	44.4
20120505	60.2	31.1	41.7
20120506	81.7	36.4	27.9
20120507	89.2	67.9	34.3
20120508	61.9	74.3	62.3
20120509	62.7	51.5	68.5
20120510	68	62.4	52.5
20120511	53.8	39.3	65.2
20120512	96.2	56.7	54.1
20120513	85.3	40.1	68.7
20120514	54.7	23.9	53.4
20120515	96.4	52.5	74.5
20120516	65	70.3	49
20120517	68.9	49.7	86.4
20120518	57	63.3	35.9
20120519	85.6	33.9	77.6
20120520	84.9	34.3	27.7
20120521	51.5	61.2	63.4
20120522	53.8	72.6	75
20120523	75.2	28.7	58.7
20120524	57.1	49.3	58.5
20120525	67.5	54.3	29.6
20120526	91.6	68.8	27.1
20120527	78	73.4	34.3
20120528	74.4	39.4	47.4
20120529	52.9	49.7	46.8
20120530	52.2	69.2	42
20120531	58.9	56.1	79.5
20120601	54.9	48.6	45.4
20120602	82	33.9	66.6
20120603	56.9	36.5	88
20120604	71.4	73.4	26.2
20120605	74.2	21.4	39.3
20120606	60.8	36.5	61.2
20120607	84.5	43.2	82.6
20120608	64	54.2	34.2
20120609	74.5	58.8	40.5
20120610	51.5	28.4	68.7
20120611	76.3	25.9	76.4
20120612	79.6	61.4	54.5
20120613	72.2	38.4	47.3
20120614	54	33.3	56.7
20120615	54	58.7	67.4
20120616	74.5	39.9	35.2
20120617	92.1	68.9	44.1
20120618	68	60.9	89.6
20120619	75.4	36.9	63.4
20120620	80.8	62.2	59.7
20120621	51.1	69.9	70.1
20120622	62.5	71.7	54.7
20120623	52.6	60.1	35.1
20120624	88.3	21.1	57.6
20120625	67.1	65.9	64.8
20120626	76	65	81.8
20120627	58.1	44.1	51.6
20120628	70	59	32.3
20120629	68.3	24.5	42.7
20120630	73.5	77.7	66.8
20120701	93.4	33.9	48.1
20120702	76.4	24.9	57.3
20120703	77.5	50.3	44.9
20120704	84.8	66.4	83.7
20120705	95.4	44.9	34.4
20120706	74.4	28.4	73.5
20120707	97.1	62.1	30.3
20120708	99.5	61	30.6
20120709	55.6	64.8	65.9
20120710	54.3	20.5	40.6
20120711	68.4	66	62.6
20120712	93	20.1	33.9
20120713	76.8	64.1	71.6
20120714	81.3	51.8	83.9
20120715	81.7	31.9	48.2
20120716	59.5	79.6	86.6
20120717	92.3	47.1	28.2
20120718	65.9	37.7	85.6
20120719	61.9	65.4	29.3
20120720	75.7	22.1	55.5
20120721	73.6	52.1	56.9
20120722	78	20.7	51.7
20120723	53.5	64.4	27.5
20120724	72.1	39.4	26.1
20120725	99.9	70.9	85.7
20120726	80.3	59.8	53.4
20120727	81.2	29.4	53.9
20120728	84.2	56.4	42.6
20120729	65.6	38.9	85.5
20120730	55.1	77.3	33.5
20120731	60.8	39.5	57.8
20120801	61.7	48	55.4
20120802	50.9	43.6	65.9
20120803	50.8	52.1	32.5
20120804	85.1	42.4	43.5
20120805	58.1	57	43
20120806	79.4	63.3	59.3
20120807	71.4	50.5	85.4
20120808	60.3	28.9	60.3
20120809	77	65	81.8
20120810	88.9	45.7	61
20120811	86.2	64.6	82.6
20120812	67	22.5	34.9
20120813	50	44.8	71.2
20120814	89.8	55.8	86.8
20120815	81.9	46.5	81.3
20120816	72	33.4	63
20120817	71.3	45.6	55.1
20120818	86	43	56.5
20120819	85.1	50.9	61.1
20120820	64.9	66.7	87.5
20120821	62.8	39.5	69.3
20120822	83.6	38.5	55.6
20120823	77.8	34.1	66.1
20120824	95.4	35.8	36.3
20120825	96.6	40.7	65.7
20120826	62.7	31.9	31.9
20120827	82.2	60.6	49.8
20120828	84.9	30.4	62.2
20120829	98.9	46.5	77.2
20120830	85.8	37.9	65.7
20120831	89.6	46	41.9
20120901	89.3	68.3	70.9
20120902	59.3	70.8	68.9
20120903	70.5	21.6	76.1
20120904	57.7	28	83.5
20120905	86.4	23	67.4
20120906	72.9	59.1	30.7
20120907	98.2	74.6	33.7
20120908	52.4	33.9	28.7
20120909	63.5	54.9	50.6
20120910	88.1	76	80.7
20120911	86.8	29.8	65.8
20120912	58.4	55.2	89.7
20120913	80.5	77.8	75.1
20120914	86	75	30.1
20120915	50.6	46.4	28.4
20120916	83.3	39.7	77.8
20120917	83.1	29.4	57.6
20120918	65.9	59.9	64.3
20120919	72.4	34.1	74.2
20120920	81.8	50.2	39.1
20120921	90.7	77.1	74.4
20120922	63.1	68.6	39.8
20120923	64.6	47.4	38.4
20120924	72.1	20.8	40.3
20120925	85.4	67.6	78.7
20120926	72.3	69.2	28.3
20120927	91.5	58.8	80.7
20120928	73	40	48.4
20120929	75.5	52	44.9
20120930	52.7	37.7	60.2
