date	Facebook	Twitter	LinkedIn
20120418	76.1	54	35.2
20120419	54.7	57.6	32.4
20120420	74	67.3	57.6
20120421	81.1	36.1	32.7
20120422	91.3	70.7	89.5
20120423	66.5	76.6	72.5
20120424	78.4	67	54.6
20120425	52.6	35.5	27.1
20120426	65.3	46.2	73.4
20120427	98.7	37.6	81.7
20120428	63.4	49.3	64.4
20120429	60.1	68.9	61.9
20120430	82.3	34.2	78.7
20120501	55.2	35.2	65.6
20120502	61.7	64.4	39.6
20120503	79	35.1	39.6
20120504	83.9	37.1	48.9
20120505	83.4	71.7	53.9
20120506	92.8	43.2	31
20120507	57.6	61.3	52.2
20120508	59.6	63.8	37
20120509	53.5	54.3	85.5
20120510	95.3	66.5	78
20120511	65.1	55.4	35
20120512	76.2	76.9	62.6
20120513	81.5	49.6	58.5
20120514	58.2	57.6	39.6
20120515	96.5	70.1	82.9
20120516	68.4	39.7	54.2
20120517	71.7	44.9	65.5
20120518	78.2	70.7	46.3
20120519	58.5	69	30.6
20120520	68.3	32.5	39.9
20120521	52.7	27	73.2
20120522	67.1	63.3	47.1
20120523	61.8	25.3	86.7
20120524	97	48.8	32.5
20120525	82.5	47.5	87.6
20120526	84.2	23.5	42.5
20120527	95.3	22.1	81.9
20120528	94	41	34.6
20120529	97.3	66.2	54
20120530	68.9	61.4	62.7
20120531	56.1	25	29.4
20120601	59.4	65.7	62.2
20120602	79.8	20.2	46
20120603	98.4	75.8	51.7
20120604	61.8	76.9	80.9
20120605	83.7	78.8	28.1
20120606	70.7	31.9	61.5
20120607	95.9	45.2	81.3
20120608	68.2	44.6	39.8
20120609	90.2	69.6	34.7
20120610	50.1	62	41.2
20120611	64.1	73	82.1
20120612	69.5	28.1	89.1
20120613	65.6	25.4	70.3
20120614	61.7	61.7	79.2
20120615	68.1	38.3	33.2
20120616	54.1	21.2	37.2
20120617	52.3	55	51.2
20120618	56.9	50.6	76.6
20120619	94.5	79.9	58.9
20120620	92.3	55.1	37.9
20120621	79.5	42.2	46.3
20120622	82.4	32	42
20120623	60	26.7	75.2
20120624	80.3	73.2	88.8
20120625	56.3	58.5	67.9
20120626	86.9	76	30.1
20120627	95.2	20.9	57.5
20120628	65.7	48.9	29.2
20120629	52.9	66	44.9
20120630	71.5	58.5	76.7
20120701	79.5	26.9	53
20120702	79.6	74.6	69.9
20120703	93.9	79.5	77.2
20120704	59.3	48.6	32.7
20120705	99.9	54.8	34.6
20120706	99.7	33.8	68.7
20120707	89.9	38.3	27.8
20120708	59	51.9	43.6
20120709	60.6	48	84.5
20120710	70	24.4	53.4
20120711	81.7	77.4	45.5
20120712	97	42.2	83.2
20120713	68.4	65.4	29.5
20120714	52.6	64.6	73.8
20120715	72.1	28.8	35.7
20120716	94.3	68.8	68.8
20120717	66.9	69.3	55
20120718	84.9	71.1	67.4
20120719	69.9	42	61.9
20120720	61	52.4	68.9
20120721	97.4	66	57
20120722	68.9	78.5	29
20120723	72.6	74.2	84.9
20120724	86.5	77.1	53.7
20120725	58.9	33.1	37.6
20120726	66.9	72.2	63.2
20120727	61.1	20.3	48.2
20120728	96.7	69.7	62.9
20120729	93.7	79.7	82.1
20120730	78.5	61.9	27
20120731	82.2	32.2	80.8
20120801	57.1	36.7	45.2
20120802	73.3	32.3	81.2
20120803	73.9	68.6	29.3
20120804	93.8	37.9	70.8
20120805	93	47.5	52.2
20120806	59.3	34.5	74.5
20120807	59	52.5	66
20120808	98	50.1	72.2
20120809	55.3	55.5	37
20120810	64.7	32.4	78.5
20120811	97	53.9	57.1
20120812	86.6	34.8	82.4
20120813	53.8	65.7	72.9
20120814	90.1	33.2	81.2
20120815	60.6	35.9	58.7
20120816	74.6	28.7	67.2
20120817	85.7	79.7	47.4
20120818	60.1	29.7	41.2
20120819	91.8	59	32.8
20120820	96.2	57.3	71.9
20120821	82.1	28.3	35.4
20120822	85.8	38.5	53.6
20120823	92.6	38.1	51.8
20120824	88.1	61.3	60
20120825	98.9	79.9	83.3
20120826	75.7	43.6	65.5
20120827	71.8	71.5	60.5
20120828	86.9	43.9	33.4
20120829	76.6	37.3	87
20120830	73.8	53.4	82.5
20120831	73.9	51.9	72.8
20120901	62	47	74.2
20120902	93.8	71.2	55.8
20120903	96.2	64.1	55.2
20120904	64.1	29.9	56.3
20120905	63.5	46.8	83.5
20120906	90.3	60.3	80.2
20120907	94.2	75.7	62.6
20120908	94.6	39.1	56.7
20120909	55.9	40	27.3
20120910	83.3	29.4	36.1
20120911	66.6	74.4	44.3
20120912	77.8	73.6	74.2
20120913	66	48.2	73.4
20120914	52.8	33.8	32.1
20120915	98	68.4	89.9
20120916	90.6	67.4	50.5
20120917	67.1	73.3	66.4
20120918	71.7	61.5	73.8
20120919	96.7	28.7	82.5
20120920	85.1	26.5	62.7
20120921	77.2	31.5	62.9
20120922	53.5	41.8	80.7
20120923	58	64.7	29.3
20120924	81.2	42.3	42.5
20120925	94	57.4	75.2
20120926	95.4	51.5	30.6
20120927	77.8	24.2	71
20120928	64.8	37.4	27.7
20120929	92.8	67.7	30.4
20120930	88.9	28.2	66.6
