date	Facebook	Twitter	LinkedIn
20111218	69.5	62.5	50.2
20111219	60.4	38.3	25.8
20111220	67.7	35.5	53.4
20111221	53.3	52.8	63.8
20111222	80.4	42.8	58
20111223	54.1	76.7	27.6
20111224	87.1	62.3	29.8
20111225	98.2	49	71.8
20111226	79.4	38.9	80.3
20111227	51.9	39.5	53
20111228	90.8	60.7	47.2
20111229	63	20	34.7
20111230	55.9	51.9	26
20111231	70.8	61.3	47.4
20120101	64.5	56	88.8
20120102	97.7	61.5	76.7
20120103	86.1	42.3	41.3
20120104	54	42.3	33.6
20120105	54.7	42.6	86.3
20120106	53.5	30.3	64.4
20120107	65.5	57.4	27
20120108	94.7	48.9	74.7
20120109	98	30.6	54.4
20120110	81.9	47.7	27.5
20120111	91.6	22.9	72.1
20120112	66.1	26.3	54.9
20120113	63.7	70.1	49.7
20120114	52.7	28.5	87.4
20120115	71.8	69.3	78.1
20120116	83.8	53.2	25.4
20120117	83.3	46.9	53.9
20120118	65.7	68.9	58.1
20120119	81.3	43	37.4
20120120	73.7	28.6	42.4
20120121	93.1	56.4	72
20120122	81.5	40.1	49.8
20120123	96.4	32	90
20120124	71.5	20.6	50.2
20120125	64.2	68.3	88.3
20120126	96.8	39.5	29.5
20120127	78	75.5	62.3
20120128	79.4	47.9	36.8
20120129	95.9	50.2	43.2
20120130	87.5	49.5	60.1
20120131	80.2	49.5	84.9
20120201	53.1	42.2	39.5
20120202	95.9	40.5	58.6
20120203	96.8	32.4	79.8
20120204	59.1	55.6	43.2
20120205	96.3	24.1	32.3
20120206	73.5	22.1	32.8
20120207	91.6	73.4	36.7
20120208	56.8	25.4	40.6
20120209	86	40.4	54.5
20120210	71.2	44.4	69.5
20120211	63.3	60	83.4
20120212	85.7	68.8	85.6
20120213	54.2	73	25.4
20120214	57.7	25.8	81.8
20120215	97.1	68.8	85.9
20120216	87.8	37.6	76
20120217	51.7	71.3	59.9
20120218	59.7	45.6	34
20120219	85.6	49.7	38.5
20120220	94.4	73.3	47.3
20120221	67.4	75.2	80.9
20120222	55.8	74.8	75
20120223	61.2	36.2	52
20120224	61	69.1	67.7
20120225	80.3	41.4	62.3
20120226	58.4	77.9	73.5
20120227	72.3	74.5	79.2
20120228	51.9	57.7	73
20120229	66.2	60.9	88.6
20120301	58.2	33	85
20120302	78.9	77.8	57.6
20120303	51	52.3	62.8
20120304	87.9	39.4	70.3
20120305	56	22.3	25.5
20120306	91.6	59.1	49.7
20120307	71.7	33.4	40.9
20120308	89.9	69.2	56.2
20120309	58.1	61.7	82.3
20120310	79.9	50.6	86.1
20120311	92.5	49.4	58.3
20120312	76.1	23.4	70.6
20120313	58.5	60.5	71.3
20120314	74.3	40.1	69.9
20120315	93.3	42.3	64.5
20120316	93	22.5	28.8
20120317	84.3	60.3	51.5
20120318	87.3	74.8	35.1
20120319	65.5	27.5	56.4
20120320	94.4	62.7	85.8
20120321	78.5	64	80.8
20120322	78.7	22	76.1
20120323	74.2	59.2	36.3
20120324	63.2	36.3	89.5
20120325	95.9	23.3	59
20120326	89.2	36.9	45.7
20120327	93.7	68.7	71.2
20120328	64.2	54.7	52.4
20120329	86.1	77.7	77.9
20120330	68.7	27.7	29.6
20120331	94.5	29.4	32.6
20120401	53	23	51.2
20120402	89.9	51	77
20120403	72.7	67.6	69
20120404	54.9	54.8	86.5
20120405	67	56.9	41.5
20120406	72.8	39	72.9
20120407	53.8	44.2	75.3
20120408	73.1	41.7	84.5
20120409	72.4	31.8	74.5
20120410	71.3	76	83.3
20120411	70.6	75.5	32.6
20120412	54.3	27.9	30.1
20120413	93.1	33.7	39.4
20120414	77.4	51.3	40.4
20120415	92.3	43.5	67
20120416	97.8	34.9	30.5
20120417	95.2	62.9	67.3
20120418	85.1	24.8	48
20120419	70.4	74.7	89.3
20120420	59.9	24.8	89.2
20120421	54.2	38.7	70.6
20120422	75.1	72.9	43.9
20120423	56.1	77.9	83.9
20120424	66.5	61.7	34.3
20120425	77.2	77.3	75
20120426	61.9	53.5	65.7
20120427	85.5	48.6	36.6
20120428	50.8	47.9	66.9
20120429	58	51.1	76
20120430	78.6	40.8	51.5
20120501	59	31.2	53.3
20120502	91.9	25	80.4
20120503	87.4	20.7	37.8
20120504	74.8	79.7	49.7
20120505	89.7	67.6	52.8
20120506	77.6	49.3	55.4
20120507	95.6	68.1	67.9
20120508	51.7	69.7	27.9
20120509	96.3	43.8	40
20120510	68.3	31.6	69.8
20120511	51	43.3	83.3
20120512	59.9	48.6	26.9
20120513	63.6	62.5	84
20120514	85.5	51.8	84.9
20120515	90.5	31.6	41.8
20120516	85.5	65.6	42.6
20120517	98.4	53.8	31
20120518	50.9	38.6	62
20120519	55.8	74.1	56.1
20120520	98.2	34.2	59.3
20120521	53.4	32.5	27.3
20120522	50.2	43.1	49.3
20120523	61.5	70	32.9
20120524	87.4	74.6	69.5
20120525	95.4	72.5	62.3
20120526	97.6	57.1	79.2
20120527	70.1	70.5	38.5
20120528	61.1	55.7	51.4
20120529	92.5	28.7	60.8
20120530	75.4	66.6	37.4
20120531	97	35.6	60.5
20120601	82.1	46.8	62.4
20120602	95.2	55.4	36.6
20120603	73.5	69	55.4
20120604	73.9	42.5	41.7
20120605	67.6	28.7	29.4
20120606	86	32.2	79.2
20120607	54.2	25.8	31.3
20120608	92	76.1	87.9
20120609	75.4	35	47
20120610	73.8	27.2	77.5
20120611	67.5	79.5	63
20120612	52.4	32.1	39.7
20120613	54.1	31.9	45.9
20120614	56.5	26.8	56.1
20120615	91.4	45	75.4
20120616	98.1	21.7	63.1
20120617	80.2	48.8	34.6
20120618	77.9	43.1	54.3
20120619	72	65.5	34.7
20120620	51.7	48.2	83.1
20120621	57.5	47.8	36.5
20120622	53.6	28	32.2
20120623	89.6	63.7	71.6
20120624	85.4	46.9	41.8
20120625	55.5	43	80.7
20120626	90.5	44.5	34.1
20120627	74.4	57.1	87.2
20120628	97.1	75.5	39.7
20120629	59.4	79.4	82.3
20120630	75.5	65.4	55.2
20120701	97.2	47.4	46.5
20120702	67.5	27.8	65.8
20120703	57.8	41.7	36.6
20120704	58.2	29	34.2
20120705	61.5	55.8	81.1
20120706	74.4	39.1	66.4
20120707	94	41.7	38.7
20120708	52.6	61.6	70.3
20120709	68.9	31.9	43.6
20120710	88.1	53.5	58
20120711	54	36.9	30.9
20120712	82.1	57.1	50.9
20120713	86.6	27.1	41.5
20120714	73	24	57.6
20120715	68	27.3	25.9
20120716	94.5	24.6	87.9
20120717	88.8	63.8	32.9
20120718	71.2	53.5	58.6
20120719	98.7	22.6	57.9
20120720	70	32	40.4
20120721	98.7	27.7	76
20120722	91.9	29.5	83.7
20120723	93.2	48.5	89.6
20120724	98.7	76.9	41.3
20120725	56	35.7	31.4
20120726	82.9	39.4	87.6
20120727	72.1	43.3	36.8
20120728	51.9	35.5	44.7
20120729	84.1	48.1	47.7
20120730	58.1	38.8	67.6
20120731	81.2	33.1	74.1
20120801	72.3	77.7	52
20120802	82.9	75.7	44.6
20120803	56.5	61.9	88.5
20120804	81.5	77.9	82.9
20120805	58	79.3	74.6
20120806	71.2	50.6	45
20120807	57.6	43.2	60.8
20120808	51.1	76	31
20120809	66	41.9	60
20120810	55.4	52.9	89.2
20120811	78.9	62.5	83.1
20120812	75.2	58.8	79.2
20120813	58.8	49.7	73.8
20120814	97	21.2	88
20120815	78.6	21.3	82.1
20120816	99.1	45.2	59.3
20120817	70.7	32.9	56.3
20120818	56.5	57.6	37.8
20120819	91	41.1	82.8
20120820	68.4	25.2	44.7
20120821	67.7	29	29.1
20120822	86.6	37.8	45.4
20120823	67.6	54.2	36.2
20120824	81.7	43.4	31.7
20120825	76.3	70.8	71.3
20120826	51.3	55.7	63.8
20120827	99.6	57	81.2
20120828	82.1	52.2	64
20120829	56.6	31	31.6
20120830	94.8	52.3	88.2
20120831	97.7	34.2	40
20120901	59.9	44.1	52.4
20120902	93.6	55.5	49.1
20120903	85.7	39.5	63.2
20120904	51.9	66.6	62.5
20120905	94.3	74.6	38
20120906	83.4	51.6	30
20120907	61.1	48.3	54.6
20120908	99.5	49.6	48.8
20120909	57	23.2	85.7
20120910	87.8	65.2	63.8
20120911	96.5	72.1	67.9
20120912	72.9	75	26.5
20120913	53.8	25.8	35.7
20120914	82.7	74.3	54.4
20120915	75.6	33.8	66
20120916	54.8	64	84.9
20120917	78.8	44.9	56.1
20120918	75.8	69.4	31.3
20120919	84.9	48.2	89.2
20120920	64.8	62.9	30.1
20120921	56.2	51.3	77.6
20120922	68.1	31.5	66.1
20120923	59.2	48.5	54
20120924	51.9	30.7	26.6
20120925	95.4	63.4	29.9
20120926	84.5	77	87.9
20120927	51.7	68.3	43.8
20120928	69.3	48.7	49.4
20120929	82.9	77.8	65.2
20120930	97.8	79.5	84.9
