date	Facebook	Twitter	LinkedIn
20120714	65.1	50.7	81.3
20120715	58.2	66.3	64.1
20120716	79.5	49.5	65.6
20120717	95.5	59	54.1
20120718	68.8	47.4	63.4
20120719	56.5	29.5	72.6
20120720	65.7	68.1	35.9
20120721	74	30	53.3
20120722	53.7	62	32.2
20120723	80.7	41.3	66.8
20120724	71	74.7	77.8
20120725	58.2	53.8	82
20120726	61.7	32.1	69.2
20120727	99	28.1	30.2
20120728	57.3	63.2	78.6
20120729	69.4	62.1	65.8
20120730	84.4	72.7	60.3
20120731	75.7	26.7	86.6
20120801	56	53	43.9
20120802	98.6	45.3	64.2
20120803	67.5	59.8	34.5
20120804	71	30.4	86.3
20120805	79.3	50.6	88.2
20120806	90.5	42.1	66.5
20120807	83.6	39.2	74.4
20120808	66.5	70.7	74.1
20120809	61.2	75.1	80.5
20120810	66.7	79.9	34.8
20120811	99.5	53.9	29.5
20120812	90.9	22.5	46.8
20120813	56.3	34.1	82
20120814	59.8	33.6	33.6
20120815	61.7	78	36.9
20120816	71	64.9	72.2
20120817	69.6	22.9	49
20120818	87.1	34.8	87.1
20120819	76.6	27.8	64.4
20120820	82.3	26.4	87.3
20120821	92.6	55.1	67.9
20120822	85.7	20.5	56.8
20120823	59	59.6	66.1
20120824	75.5	44.2	59.5
20120825	70.9	35.8	51.1
20120826	85.6	71.4	27.5
20120827	75.4	45.5	70.1
20120828	53	48.5	85
20120829	78.4	66.7	28.7
20120830	95.6	69.2	63.8
20120831	55.1	55.6	34.4
20120901	70.1	21.7	71.2
20120902	72.9	33.2	31.9
20120903	77	24.6	84.4
20120904	96.3	77.5	89.3
20120905	87.1	41.6	72.2
20120906	58	63.7	52.6
20120907	80.1	24	82.8
20120908	90.4	22.9	28
20120909	96.4	79.5	75.9
20120910	76.6	31.2	48.5
20120911	67.4	66.3	74.5
20120912	90.7	51.3	29.2
20120913	99.3	62.8	56.6
20120914	60.7	46.6	25.3
20120915	51.1	59	66.6
20120916	99.8	41.1	42.6
20120917	58.6	52.6	63
20120918	63.1	54.6	34.5
20120919	67	64.3	79.1
20120920	51.4	37.1	81.1
20120921	51.4	25.6	51.9
20120922	94.6	61.2	52.7
20120923	61.7	44.3	57.5
20120924	60	26.1	86
20120925	96.4	70.2	82.2
20120926	93.6	63.8	36.6
20120927	67.1	36.3	33
20120928	65.7	28.7	49.8
20120929	82.2	68.1	60.1
20120930	51.8	72.9	55.3
