date	Facebook	Twitter	LinkedIn
20120110	78.3	68.6	48.3
20120111	66.2	78.4	55
20120112	73.8	34.3	26.4
20120113	56.8	66.5	32.6
20120114	88.9	32.9	85.8
20120115	66.9	25.2	31.3
20120116	67.3	78.5	43.4
20120117	78.8	60	80.1
20120118	91.4	28.1	78.3
20120119	97.3	47.7	35.4
20120120	94.9	48.5	48.9
20120121	87.6	26.3	64
20120122	85.8	37.2	41.6
20120123	96	49.9	61.8
20120124	77.7	71.7	35.1
20120125	54.5	29.3	63.8
20120126	84.7	74.6	29.2
20120127	85.8	34.5	74.3
20120128	53.6	21.5	50.1
20120129	81.9	50.2	39.4
20120130	63.6	46.9	46.2
20120131	99.3	52.6	48.9
20120201	90.7	65.6	32.2
20120202	69.6	26.5	27
20120203	93.9	36.3	71.5
20120204	91.6	41.6	70.7
20120205	94.8	31.8	30.5
20120206	81	37.2	79.3
20120207	81.7	76.1	29.7
20120208	66.5	63.9	60.5
20120209	86.2	20.4	63.2
20120210	84.8	61.8	47.8
20120211	88.1	48.3	65.8
20120212	89.1	73.9	75.2
20120213	70.3	74.1	39
20120214	96.1	63.8	83.5
20120215	56.4	32.8	53.7
20120216	62.8	26.1	43.1
20120217	76.6	75.3	30.3
20120218	93.6	69.8	70.2
20120219	69.8	59.7	59.1
20120220	92.5	51.7	72.9
20120221	92.3	79.8	88.3
20120222	86.8	31.6	37.4
20120223	66.7	72.8	34.9
20120224	61.5	74.9	68
20120225	65	37.8	87.8
20120226	57.6	44.6	88.9
20120227	86.5	75.6	82
20120228	95.4	39.6	43.4
20120229	98.3	72.7	86
20120301	53.5	49.7	76.6
20120302	72.7	69.6	71.5
20120303	89.2	54.9	74.1
20120304	67.5	26	62.3
20120305	54.6	70	26.1
20120306	56.2	53.9	28
20120307	71.5	70.6	35.9
20120308	78.7	40	42.5
20120309	91.7	52.7	45.9
20120310	96.6	58.4	69.5
20120311	82.5	71.9	81.8
20120312	96.9	47.2	58
20120313	89.3	64.4	79.6
20120314	53.7	57.3	67.9
20120315	88.4	44.6	66.6
20120316	67.7	57.4	35.2
20120317	58.6	32.8	50.9
20120318	66	36	36
20120319	59.1	38.5	32.6
20120320	59	71.1	39.2
20120321	66.2	20.9	46.8
20120322	60.8	59.9	41
20120323	83.8	62.2	31.9
20120324	95.4	70.5	58.6
20120325	52.6	47.6	49.7
20120326	70	74.8	63.4
20120327	99.2	75.7	36.1
20120328	62.2	57.7	78.5
20120329	75.7	22.2	30.4
20120330	78.3	69.9	32.9
20120331	54.7	53.8	27.6
20120401	53.5	49.7	85.7
20120402	55.2	62.8	47
20120403	77.2	32.5	70
20120404	91.2	29	47.3
20120405	88.5	60.8	36.5
20120406	91.5	31	54.4
20120407	50.6	25.7	59
20120408	57.6	23.2	34.9
20120409	72.9	41.7	81.2
20120410	85.3	49.3	43.6
20120411	67	56.5	77
20120412	89	20	80.3
20120413	78	46.2	37.5
20120414	81.7	54.8	87.8
20120415	52.9	68.3	89.3
20120416	73.5	66.2	77.4
20120417	64.4	54.6	29.8
20120418	65.8	36.2	67.5
20120419	73	23.2	46.2
20120420	81.5	52.6	48.9
20120421	74.8	24.5	52
20120422	81.7	26.2	83.2
20120423	91.1	48.3	90
20120424	82.8	45	69
20120425	70.6	78.6	47.1
20120426	53.3	58.1	26.3
20120427	88.5	72.6	59.7
20120428	75.9	54.2	77.2
20120429	86.8	79.5	79.8
20120430	79.7	57.4	32.6
20120501	63.3	67.4	80.4
20120502	55.3	56.3	68.8
20120503	82	62	50.9
20120504	80	57.7	30.3
20120505	85.6	77.5	60.2
20120506	91.9	52	47.9
20120507	56.6	51.7	89.8
20120508	65.1	51.1	38.9
20120509	85.3	75.7	77
20120510	50.4	75.8	31.5
20120511	64.7	21.8	33.8
20120512	57.6	43.6	83.1
20120513	95.4	28.4	63
20120514	69.7	64.5	75.8
20120515	95.9	76	40.7
20120516	88.8	44.8	78.6
20120517	77.2	23.7	53.5
20120518	81.2	36.3	29.6
20120519	50.2	49.2	27.5
20120520	94.5	22.4	46.7
20120521	51.7	72.2	59
20120522	89.6	67.7	88.2
20120523	82	55	48.2
20120524	86.6	31.3	41.3
20120525	63	28.9	46.6
20120526	91.1	42.1	36.3
20120527	88.5	30.4	82.6
20120528	75.1	66.8	79.6
20120529	97.2	27.5	64
20120530	54.8	36.3	70.6
20120531	66.5	47.5	48.5
20120601	64.4	33.5	45.1
20120602	83.4	77.8	83.7
20120603	91.7	57.7	50.6
20120604	63.4	42.4	70.6
20120605	51.4	37.7	49.8
20120606	51.2	53.3	54.3
20120607	86.1	60.3	70.1
20120608	97.3	71.2	62.9
20120609	96.6	74.8	53
20120610	69.5	43.1	61.8
20120611	64.9	31.1	42.2
20120612	70.4	43.2	86.6
20120613	97.7	41.9	69.7
20120614	91.4	73.9	48.5
20120615	79.5	55.8	83.8
20120616	52.3	41.2	88.4
20120617	86.5	43.8	25.9
20120618	81	75.5	31.9
20120619	75.9	33.5	44.3
20120620	56.5	58.4	88
20120621	77.4	64.8	72.5
20120622	96.5	57.9	75.7
20120623	76.3	32	29
20120624	86.1	23.2	70.5
20120625	89.7	54.4	27.1
20120626	54.9	50.4	45.8
20120627	99.9	52.1	66.2
20120628	73.6	20.8	69.8
20120629	71.9	37.9	54.1
20120630	52.7	73.1	29.5
20120701	95.1	71.9	54.4
20120702	89.1	21.6	85.6
20120703	99.3	41.2	82.2
20120704	68.4	50.3	83.1
20120705	60.5	39.9	88
20120706	93.4	47	61.5
20120707	73.2	41.2	71.5
20120708	71.7	55.8	58.9
20120709	77.5	28.9	88.1
20120710	58.8	22.5	86.7
20120711	94.3	29.2	56.2
20120712	63.1	21.2	60.1
20120713	81.3	38.6	71.5
20120714	85.1	67.4	74.4
20120715	87.4	40.8	63.2
20120716	71.7	75	65
20120717	94.7	78.1	50.9
20120718	83.8	52.2	53.4
20120719	100	58.9	66.1
20120720	82.4	45	49.7
20120721	99.1	78.2	52
20120722	56.1	72.4	65.9
20120723	52.2	61.9	74.7
20120724	71.2	72	59.1
20120725	68.4	22.6	87.1
20120726	90.7	70.3	29.5
20120727	61.2	66.6	65.2
20120728	70.9	26.2	62.5
20120729	90.6	30.1	51.4
20120730	54.5	72.8	49.7
20120731	66.1	75.6	45.9
20120801	94.2	35	81.9
20120802	52.4	54.7	30
20120803	52.9	57.6	46.6
20120804	77.9	79.1	28.6
20120805	87	53.7	39.6
20120806	60.9	76.5	72.9
20120807	84.2	75.4	27.3
20120808	79.9	21.9	70
20120809	89.3	68	74.2
20120810	78.3	32.1	55.4
20120811	62.1	59.8	62.8
20120812	53.1	64.2	89.7
20120813	76.9	58.2	55.8
20120814	94.6	54	46.8
20120815	83.1	74.1	65.4
20120816	51.6	27.4	82.6
20120817	60.1	56	88.8
20120818	62.4	29.8	49.7
20120819	62.3	65.3	49.8
20120820	53.6	35.2	43.1
20120821	62.7	23.5	84.9
20120822	69.9	72.1	52.1
20120823	63.3	55.1	65.8
20120824	62.6	37.6	88.5
20120825	58.9	63.8	63.3
20120826	76.2	65.8	35.4
20120827	96.7	78.3	29.2
20120828	83.2	51.5	34.2
20120829	90.9	34.1	40.9
20120830	84.4	67.4	35.1
20120831	63.4	77.8	69.6
20120901	97.8	64.4	78.4
20120902	92.6	30.7	64.7
20120903	78.1	22.4	27.4
20120904	66.1	27.3	61
20120905	68	53.4	28.8
20120906	95.6	36.5	30
20120907	94.2	32.5	63.7
20120908	64.6	70.6	59.4
20120909	86.7	28.9	27.8
20120910	90.9	79.9	29.7
20120911	59.5	63.1	35.6
20120912	50.9	48.2	53.5
20120913	54.7	72.2	80.5
20120914	72.5	36.7	34.9
20120915	64.7	79.4	78.2
20120916	67.6	61.4	36.9
20120917	58.3	38.8	41.6
20120918	87.3	63	41.8
20120919	51.1	43.2	83.7
20120920	95.2	62.5	44
20120921	71.2	35.1	28.5
20120922	66.4	71.6	69.4
20120923	84.7	38.4	48.2
20120924	83.7	63.3	51.9
20120925	57.6	21	60.1
20120926	62.7	79.3	39.2
20120927	93.6	76.6	49.2
20120928	52.9	30.1	41.1
20120929	99.6	65.6	56.2
20120930	70.6	76.6	89.8
