date	Facebook	Twitter	LinkedIn
20120117	91.5	47.4	84.3
20120118	68.2	67.2	27.8
20120119	93.7	57.2	88.3
20120120	52.2	54.9	74.6
20120121	77.2	56.4	80
20120122	93.5	73.8	27.5
20120123	87.9	64	81
20120124	67.7	68.9	85.6
20120125	96.1	56.7	79.5
20120126	91	59.3	47.9
20120127	83.6	56.5	28.3
20120128	57.6	45.2	51.8
20120129	76.9	71.1	42.7
20120130	65.6	33.4	25.7
20120131	64.9	33.1	43.3
20120201	77.8	35.9	34
20120202	53.6	20.8	49.7
20120203	73.8	31.9	63.4
20120204	73	36.1	77.8
20120205	67.1	74.7	31.7
20120206	60.2	71.4	35.1
20120207	66	24.7	31.2
20120208	61.2	71.8	28
20120209	77.6	21.6	59
20120210	50.9	74.5	78.6
20120211	60.8	64.6	59.7
20120212	86.7	40.8	88.1
20120213	99	25.2	86
20120214	71.5	54	50.2
20120215	76.3	50.2	68.7
20120216	66.2	67.3	85.4
20120217	51.9	71.6	74.3
20120218	53.9	26.1	72.2
20120219	91.5	28.9	56.4
20120220	68	58.1	37.4
20120221	75.1	30.8	73.2
20120222	63.2	25.2	75.4
20120223	65.6	53.5	76.9
20120224	67.8	21.8	79.9
20120225	82.1	50.1	85.2
20120226	68.2	62.9	42
20120227	87.8	40.2	66.3
20120228	91.7	36.6	58.4
20120229	60.9	64	57.1
20120301	62.7	53.2	58.3
20120302	83.8	78.8	72.1
20120303	72.1	78.7	49.5
20120304	93.5	72.7	30.4
20120305	62.3	31.1	78.8
20120306	54	25	72.2
20120307	90.9	39.7	26.2
20120308	68.7	75.8	27.3
20120309	51	36.1	84.5
20120310	67.6	25.1	66.6
20120311	86.1	24	62.5
20120312	64.1	54.8	30.8
20120313	53.1	50.8	83.7
20120314	88.9	22.4	83.9
20120315	95.4	55.1	72.8
20120316	72.4	31.5	25.7
20120317	55.3	23.6	50.9
20120318	58.9	76.1	70.1
20120319	62.8	62.5	25
20120320	96	54.6	68.7
20120321	54	66.2	34.1
20120322	60	21.7	82.5
20120323	83	57.7	78.2
20120324	85.9	21.9	29.1
20120325	53	75.5	70
20120326	85.5	64.2	41.1
20120327	58.3	49.4	89.8
20120328	99.6	31.4	74
20120329	85.8	70.5	72.1
20120330	91.4	53.4	44.7
20120331	93.2	29.2	86.7
20120401	52.7	28.2	43.6
20120402	88.7	73.7	47
20120403	54.7	50.3	49.9
20120404	52.1	56.1	41.2
20120405	90	38.9	26.2
20120406	99.1	46.4	88.5
20120407	62.8	57	49.3
20120408	53.7	51.3	25.7
20120409	99.4	63.3	84.2
20120410	53.4	29.9	50.9
20120411	59.4	77.8	68.1
20120412	79.4	51.9	62
20120413	96.2	73.1	73
20120414	60.6	40.2	38.2
20120415	72	62.5	74.8
20120416	68.4	54.8	89.9
20120417	50.2	27.3	42.1
20120418	76.3	48.1	53.9
20120419	96	62.4	34.4
20120420	76.1	20.1	85.4
20120421	82.5	55.5	79.4
20120422	50.9	73.1	76.7
20120423	59.5	27.4	72.6
20120424	69.5	63.6	37.3
20120425	55.5	57.9	86.8
20120426	79.3	62.5	76
20120427	95.7	56.4	65.9
20120428	86.3	29.7	74.3
20120429	82.6	71.8	39.3
20120430	74.9	65.2	63.6
20120501	95.7	48.7	57.7
20120502	80.7	33.1	60.7
20120503	81.5	56.5	45.5
20120504	93.9	69.5	85.7
20120505	68	48.3	36.6
20120506	82.4	21	56.4
20120507	96.2	24.3	46.9
20120508	85.3	76.1	55.8
20120509	80.2	49.7	84.2
20120510	93.4	64.2	51.4
20120511	63.4	68.8	33.1
20120512	90.4	75.5	47.6
20120513	56	76.7	81.3
20120514	97.2	27.7	45
20120515	97.7	20.8	25.8
20120516	68	79.9	39
20120517	54.6	22.1	42.9
20120518	55.7	32.1	48.4
20120519	70.5	20.3	59
20120520	69.7	59.8	51
20120521	55.6	60.5	76.7
20120522	69.1	52.7	42.5
20120523	58.1	57.1	58
20120524	90.1	55.3	63.5
20120525	76.6	42.8	60.4
20120526	73.4	70.1	54.3
20120527	84	67	39.5
20120528	67.8	71.6	64.5
20120529	95.9	62.7	47.8
20120530	99.9	79.3	58.5
20120531	79.1	75.9	80.3
20120601	60.7	30.2	72.6
20120602	57.5	65.8	68.6
20120603	73.8	48.5	62.2
20120604	87.3	61.2	87.2
20120605	72.5	42.9	32.1
20120606	82.6	30.2	71.2
20120607	74.1	38.1	80.3
20120608	89.1	39.4	51
20120609	53.7	22.5	71.5
20120610	61.8	29.5	40.9
20120611	82	28.4	33.8
20120612	69	52.2	35.9
20120613	53	36	50.3
20120614	54.3	28	64.4
20120615	91.8	27.8	58.9
20120616	52.7	77.9	68.6
20120617	93.9	54.6	53
20120618	68.9	38	50.1
20120619	59.5	70.2	89
20120620	87.7	21.9	87.4
20120621	51.4	26	42.2
20120622	50.4	68.9	46
20120623	63.7	71.7	42.2
20120624	92.4	52.7	51.3
20120625	54.3	63.6	68.8
20120626	98.6	78.8	81.6
20120627	55.2	57.7	61.9
20120628	50.2	55.6	44
20120629	87.2	58.4	31.6
20120630	92.5	77.7	88.2
20120701	68.3	68.9	63.2
20120702	71.8	34.2	82.9
20120703	67.7	66.6	57.9
20120704	97.5	53.8	58.6
20120705	69.9	77.1	47.1
20120706	51.6	47.5	52.8
20120707	74.3	61.6	44.6
20120708	77.4	50.6	89.3
20120709	72	60.8	45.4
20120710	93.1	75.6	59.9
20120711	99	40.3	80.1
20120712	89.1	67.2	78.1
20120713	81.5	30.3	53.6
20120714	78.3	21.5	65.7
20120715	50.2	34.5	26.4
20120716	83.2	49.9	83.3
20120717	61.9	32.2	49.4
20120718	55.6	60.6	70.1
20120719	81	56.5	47.1
20120720	85.9	66.8	78.7
20120721	84.4	44.1	64
20120722	72.8	46.8	30.9
20120723	67.6	69.3	35.4
20120724	87.7	33.3	45.4
20120725	90.1	27.8	79.9
20120726	77.3	46.6	71.7
20120727	62.7	71.9	53.7
20120728	63.6	41.1	44
20120729	90.7	53.7	45.2
20120730	62	48.8	35.9
20120731	99.3	28.5	62.4
20120801	99.4	58.1	38.8
20120802	81.7	43.3	40.1
20120803	78.9	23.1	44.8
20120804	69.7	33.1	75.9
20120805	99.2	51.3	27.5
20120806	93.4	62	40.3
20120807	97.3	54.5	76.5
20120808	54.6	78	62.1
20120809	50.6	21.2	52.7
20120810	54.6	51.7	26.6
20120811	80.7	45.1	28.3
20120812	77.5	57.2	75
20120813	69.6	38.3	64
20120814	93.4	52.8	82.1
20120815	57.4	33.4	36.6
20120816	58.9	34.4	65.2
20120817	53.6	72.7	51.9
20120818	52	45.2	55.6
20120819	60.9	20.4	43.2
20120820	96.6	25.9	53.3
20120821	64.6	64.3	32.1
20120822	87.6	40.1	57.4
20120823	63.2	53	75.3
20120824	95.2	47.5	46.9
20120825	69.2	26.3	42
20120826	87.3	30.5	65.9
20120827	77.9	53.9	32.1
20120828	71.3	36.4	60.1
20120829	60.9	30.1	52.5
20120830	70.1	71.6	42.6
20120831	56.4	29.6	54.3
20120901	58.9	38	71.7
20120902	87.2	42.9	86.5
20120903	51.6	40.9	67.2
20120904	53.9	24.9	75.6
20120905	89.7	26.3	85.4
20120906	59.8	66.8	58.4
20120907	96.5	67.7	71
20120908	88.9	34.2	87.1
20120909	74.3	50.2	64.6
20120910	70	70.6	79.8
20120911	83.8	42.3	45.7
20120912	71.6	20.8	38.8
20120913	57.3	73.3	33.5
20120914	86.5	43	31.5
20120915	59.6	35.1	45.8
20120916	76.4	72.6	64
20120917	74.2	79.2	53.1
20120918	58.8	78.7	56.5
20120919	52.9	34.7	80.4
20120920	83.1	65.1	80.3
20120921	82	50.5	38.7
20120922	52.5	46.3	59.3
20120923	78.4	56	59.5
20120924	62.8	61.7	38.9
20120925	91.4	33.5	36.2
20120926	91.4	67.6	61.8
20120927	52.9	48.1	85.1
20120928	81.6	40.6	71.2
20120929	72.9	76.5	81.7
20120930	80.1	40.6	84.1
