date	Facebook	Twitter	LinkedIn
20120428	81	42.5	63.4
20120429	78.3	32.2	81.6
20120430	88.9	28.1	70.9
20120501	84.5	68.8	82.8
20120502	89.9	44.9	44.9
20120503	59	73.7	53.9
20120504	60.9	48.9	46.7
20120505	55.9	59.5	72.7
20120506	58.9	70.5	69.6
20120507	67.1	58	71.9
20120508	72.6	54.8	81.7
20120509	92.1	23.5	48.6
20120510	64.2	24.7	45.2
20120511	57.4	48.8	90
20120512	75.4	38.3	49
20120513	69.6	69.8	32.8
20120514	88.9	25.7	55.6
20120515	97.8	55.7	87.7
20120516	95.7	28.5	81.9
20120517	92.6	71.4	70.9
20120518	83.9	57	89.9
20120519	62.6	38.1	35.9
20120520	74	58.2	47.3
20120521	92.1	49.3	45
20120522	91.9	79.1	51
20120523	94	77.6	86.3
20120524	79.6	68.3	32.9
20120525	57.2	79.7	52.9
20120526	59	31.7	77.3
20120527	58.6	26.1	42.8
20120528	75.2	74.4	57.2
20120529	72.2	51.5	83.9
20120530	58.4	54.3	40.6
20120531	72.1	42.2	30.3
20120601	56.7	29.9	77.4
20120602	85.7	27.9	65.2
20120603	52.8	57.8	71
20120604	68.7	63.5	56.2
20120605	93.4	72.5	65.9
20120606	85.6	38.3	50.1
20120607	68.4	54.2	63.9
20120608	88.5	47.3	54.4
20120609	93.2	45.8	58.9
20120610	56.1	53.9	61.7
20120611	57.5	77.2	83.4
20120612	59.5	47.3	56
20120613	68.1	65.6	79.5
20120614	90.8	54.2	79
20120615	73.6	21.7	72.2
20120616	98.3	38.3	64
20120617	74.9	60.3	32.1
20120618	87.1	36.5	67.4
20120619	83.5	33.3	69.7
20120620	55.1	57	53.1
20120621	55.9	56.6	56.5
20120622	97.6	56.4	87.2
20120623	92.9	36.8	60.3
20120624	76.8	31.1	64.8
20120625	55.2	39.4	74.2
20120626	62.4	31.9	56.7
20120627	59.8	55.1	69.5
20120628	65.5	44.7	37
20120629	84.7	76	52.8
20120630	98.1	58.3	48.3
20120701	69.5	27.2	86.2
20120702	53.9	50.8	53.7
20120703	65.7	76	48.5
20120704	68.1	65.9	43.7
20120705	98.7	55.8	37.8
20120706	76.8	21.4	70
20120707	70.6	54.4	57.2
20120708	59.6	49.7	27.1
20120709	91.1	34.9	45.6
20120710	60	24.3	56
20120711	89.4	30.2	32.8
20120712	92	60.9	58.2
20120713	71.3	66.6	83.8
20120714	53.9	77.2	72.2
20120715	97.3	69.8	39.3
20120716	81.3	51	32.8
20120717	71.9	77.7	48.6
20120718	85.8	48.9	48.3
20120719	96.2	23.9	50.4
20120720	86.5	77.5	73.1
20120721	96.6	45.8	75.5
20120722	55.9	57.4	78.3
20120723	57.8	70.6	77.8
20120724	62	62.3	85.5
20120725	98.2	25.2	32.2
20120726	53	75.3	29
20120727	90.8	51.3	76.6
20120728	92.2	31.7	78.5
20120729	92.4	62.1	39.8
20120730	63.5	32.6	55.3
20120731	58.9	32.8	50.1
20120801	81.3	28.5	37.6
20120802	85.6	30	39
20120803	99.2	25.8	38.5
20120804	73.8	23.3	61.4
20120805	76	26.7	40.9
20120806	89.4	73.9	60
20120807	69.9	65.1	61.3
20120808	88.1	72.9	53.7
20120809	93.2	58	61.6
20120810	98.7	74.7	57.5
20120811	73.8	47.6	66.3
20120812	64.3	68.6	33.8
20120813	80.4	40.1	75.3
20120814	57	22.9	59
20120815	83	48.9	30.9
20120816	92.7	34.9	63.2
20120817	81.6	57.8	50.1
20120818	84.2	72.3	73.6
20120819	97.2	60.7	40.1
20120820	85.8	67.7	27.4
20120821	85.4	45.5	46.7
20120822	92.5	62.8	53.6
20120823	91.2	46.1	31.8
20120824	71.8	53.6	58.9
20120825	78.9	42.4	70.7
20120826	65.1	43.1	72.5
20120827	82.3	41.6	89.6
20120828	64.1	43.6	86.9
20120829	83.6	29.5	34.8
20120830	72	23.3	35.2
20120831	90.7	36.8	82.5
20120901	80.5	51.4	41.8
20120902	97.2	38.5	58.4
20120903	98.9	66	58.7
20120904	69	20.7	47.8
20120905	88	26.6	30.9
20120906	67.2	23.7	32.9
20120907	64	28.8	61.9
20120908	76.1	45.4	51
20120909	97.2	31.6	64.2
20120910	71	64.5	43.2
20120911	96.9	64.4	89.8
20120912	69.8	36.4	73.2
20120913	82.5	54.5	76.3
20120914	77.4	31.8	55
20120915	55.9	52.2	41.7
20120916	93.1	41	25.8
20120917	52.3	25.3	82.7
20120918	64	64.7	69.6
20120919	57.3	28	69
20120920	79.7	42.6	53
20120921	94.1	67.6	48.5
20120922	66.9	31.2	62.8
20120923	92.9	24	52.1
20120924	53.7	33.2	51.4
20120925	70.5	54.3	85.8
20120926	86.6	39	67.3
20120927	59.8	68.7	71.9
20120928	97.4	72.1	62.6
20120929	89.3	58.6	38.2
20120930	74.7	50.1	39.3
