date	Facebook	Twitter	LinkedIn
20120327	70.3	79.5	77.4
20120328	68.4	29.6	57.1
20120329	83.3	38	79.7
20120330	50.7	36.8	58
20120331	51.9	59.5	50.3
20120401	99.5	55.8	40.6
20120402	80.7	27.1	70
20120403	55.4	76.1	87.8
20120404	90.4	51.5	45.5
20120405	60.5	25	71.4
20120406	59.9	49.2	64.4
20120407	97.4	43.8	63.5
20120408	85.7	34.4	73.9
20120409	95.5	70.3	88.3
20120410	61.4	25.9	26.2
20120411	61.8	39.7	42.2
20120412	91.4	46	27.9
20120413	58.8	44.6	40
20120414	64.8	42.8	41.8
20120415	59.9	55.6	31.8
20120416	79.8	62.2	76.6
20120417	80.2	75.2	86.7
20120418	69.5	51	56
20120419	88.8	54.5	89.5
20120420	94.1	67.5	74
20120421	74.6	55.8	84.2
20120422	75.3	72.1	66.6
20120423	97.3	22	43.8
20120424	63.6	43.1	28.1
20120425	70.5	24.6	71.2
20120426	88.3	39.3	30.8
20120427	83.3	20.5	40.3
20120428	56.7	26.9	37.8
20120429	82.5	21.1	37.4
20120430	77	21.4	36
20120501	97.4	34	60.7
20120502	96.4	31	55.6
20120503	52.7	48.6	45.8
20120504	53.7	23.1	52.1
20120505	78.4	57.1	71.4
20120506	63.5	30.5	28.1
20120507	85.9	54.2	26.3
20120508	55.8	48.5	78.7
20120509	94.8	33.6	54.5
20120510	62.8	50.3	56.9
20120511	54.2	76.5	52.1
20120512	52.7	40.2	68.1
20120513	68.1	39.8	84.1
20120514	76.3	23.3	28.5
20120515	94.7	49.8	28.8
20120516	52.2	22.3	49.2
20120517	52.1	77.9	89.7
20120518	80	46.8	43.6
20120519	77.3	75.3	60.4
20120520	83.3	58.7	26.4
20120521	94.4	52.5	54.4
20120522	97.6	48.7	55
20120523	65.3	50.1	33.1
20120524	78	55.3	79.2
20120525	53.1	78.9	31.4
20120526	67.7	34.2	46.5
20120527	95.8	62.6	71.9
20120528	78.5	37.4	43.1
20120529	96.8	73.7	74.1
20120530	97.5	41.2	68.9
20120531	53.8	25.2	83.1
20120601	95.7	31.4	39.6
20120602	58.8	37.5	49.9
20120603	80.6	75.5	37.2
20120604	64.5	74.7	41.9
20120605	91.1	60.8	68.5
20120606	74.8	39.3	83.2
20120607	51.6	56.1	36.2
20120608	81.1	28.7	79.4
20120609	60.6	48	59.2
20120610	75.7	53.5	35.9
20120611	53.6	39.2	60.4
20120612	89.9	30.2	79.8
20120613	92.2	68.9	88.8
20120614	62.4	38.8	73.5
20120615	93.2	32.9	68.6
20120616	60.7	68.4	52.6
20120617	74.8	34	84.7
20120618	86.9	49.4	72.5
20120619	58.8	30.5	57.7
20120620	64.9	27.6	79.5
20120621	81.6	22.5	83.6
20120622	65	47.9	48.9
20120623	76.1	54.2	60.4
20120624	88.9	52.2	61.9
20120625	54.2	42.2	41
20120626	95.3	50.5	78.2
20120627	76.2	57.8	33
20120628	65	59.2	82
20120629	61.2	23.2	65.5
20120630	59.6	34.8	66.2
20120701	51.6	79.5	56.6
20120702	97.7	48.4	45.7
20120703	57.9	76.8	74.5
20120704	79.8	58.7	51.3
20120705	75.2	73.9	38.5
20120706	57.6	38.5	68.4
20120707	70.3	28.5	70.1
20120708	56.4	22.5	32.8
20120709	56.4	54	52.3
20120710	70.1	21.7	77.8
20120711	80	56	30.8
20120712	63.2	62.3	70.5
20120713	60.4	32.4	47.7
20120714	73.1	24	29.6
20120715	83.7	61.7	33.2
20120716	73.7	45.8	40.3
20120717	64.7	32.5	68.9
20120718	67.9	63.8	55.4
20120719	53.8	29.5	55
20120720	93.7	60.3	51.6
20120721	78.8	78.9	38.8
20120722	89.6	37	52.7
20120723	72.6	77.1	73.2
20120724	75.4	62.9	64.6
20120725	51.2	78	50.5
20120726	71.6	39.2	53
20120727	68.8	51.3	37.5
20120728	88	42.1	40.6
20120729	89.6	37.4	30.1
20120730	78.6	75.1	32.1
20120731	77.3	20.1	75.5
20120801	69.9	62.6	71.7
20120802	67.8	55.6	37.4
20120803	83.7	25.5	42.6
20120804	50.2	67	51.4
20120805	87	41.3	68.1
20120806	96.8	51.3	66.6
20120807	64.7	20.2	49.1
20120808	93	22.1	72.9
20120809	72.9	66.2	75.6
20120810	82	41.6	30.7
20120811	93.9	49.4	85.5
20120812	50.4	56.3	26
20120813	74.9	26.1	84.9
20120814	94.4	40.4	26.7
20120815	97	41.4	50.5
20120816	68	70.7	57.4
20120817	81.9	24.3	81.7
20120818	78.3	26.7	67.8
20120819	56.5	77.5	84.6
20120820	53.5	70.8	86.4
20120821	59.1	42.7	43.6
20120822	73.3	71.6	32.2
20120823	82.9	54	65.2
20120824	64	54.7	67.9
20120825	63.2	29	46.9
20120826	72	55.5	54.5
20120827	81.1	21.6	73.7
20120828	92.3	46.5	65
20120829	64.7	75.5	61.8
20120830	92	25.2	27.6
20120831	84.8	31.8	45.7
20120901	79.5	64.1	34.2
20120902	51.6	60.5	50.8
20120903	84.9	79.7	68.1
20120904	85.2	59.8	67.8
20120905	77.3	51.3	68.4
20120906	89.5	41.1	81.5
20120907	58.4	56.6	26.7
20120908	79	35.6	52.3
20120909	85.2	45.3	28
20120910	62.8	49.2	27.9
20120911	85	67.4	27.1
20120912	59.5	71.6	59.4
20120913	88.8	67.6	85.9
20120914	73	38.1	64.8
20120915	75.1	52.5	50.3
20120916	77.5	76.8	61.8
20120917	72.3	71	74
20120918	67.7	72.7	36.7
20120919	86.6	66.4	26.8
20120920	95.6	49.4	31.5
20120921	81.5	29.8	69.6
20120922	76.9	70.9	75.1
20120923	97.1	61.8	79.8
20120924	61.8	55	54.2
20120925	62.6	25.4	43.2
20120926	79.8	27.6	89.4
20120927	64.8	43.7	41
20120928	76.6	43.4	51.4
20120929	50.5	56.7	30.4
20120930	78.8	30.1	51.1
