date	Facebook	Twitter	LinkedIn
20111212	94.2	49.7	43.6
20111213	76.7	52.5	85.5
20111214	73.7	37.8	26.3
20111215	75.1	73.2	69.7
20111216	98.8	47.7	45.5
20111217	56.8	29.3	73.1
20111218	98.7	59	50.2
20111219	94.7	31.3	28.5
20111220	69.4	57.2	29.7
20111221	56.6	33.4	46.6
20111222	73.3	69	35
20111223	51.6	76.7	47
20111224	68.3	64.4	77.1
20111225	82.3	41.6	30.9
20111226	72.1	68.8	71.2
20111227	59.8	42	68.2
20111228	71.5	58.7	76.9
20111229	53.6	21.9	61.5
20111230	57.9	75.3	61.6
20111231	57.9	76.8	82.4
20120101	74.4	40.7	52.9
20120102	71.7	30.8	74.4
20120103	78.7	39.4	70.8
20120104	97.5	60.4	76.3
20120105	85.4	40	88.4
20120106	83.4	28.2	52.4
20120107	64	30.5	28.5
20120108	87.4	65.7	59.9
20120109	82.3	52.2	77.1
20120110	62.6	38.9	70
20120111	96.9	54.3	55
20120112	69.4	46.2	72.6
20120113	55.5	45.8	45.6
20120114	86.2	31.8	74.8
20120115	86.3	75.7	75.8
20120116	51	34.6	72.1
20120117	65.6	68.5	43.3
20120118	79.5	25.7	87.1
20120119	64	36.3	57.9
20120120	68.6	43.7	63.8
20120121	86.6	63.4	83.7
20120122	54.3	32.4	70.8
20120123	82.4	76.5	55.9
20120124	58.3	59	46.5
20120125	63.8	24.5	42.8
20120126	67.6	47.2	28.6
20120127	86.9	32.1	34.3
20120128	57	34.1	69
20120129	57.7	41.7	63.9
20120130	72.5	55.6	27.5
20120131	89.3	35.7	84.5
20120201	60.8	37.6	38.8
20120202	52	26.3	74.9
20120203	89.4	28.6	58.6
20120204	65.4	32.7	28.7
20120205	64.7	42.3	30.5
20120206	98.3	44.6	71.7
20120207	70.6	53.4	87.7
20120208	53.3	41.2	67.8
20120209	58.1	46.6	87.3
20120210	73.9	32.9	33.5
20120211	83.6	32.5	70.1
20120212	77.4	48.1	36.2
20120213	52.6	78.4	66.4
20120214	77.2	60.4	85.9
20120215	89.1	59.7	26.1
20120216	71.2	48	26.3
20120217	65.7	49.8	83.3
20120218	86	32.7	34.1
20120219	87	62.3	80.3
20120220	77.2	77.9	74
20120221	86.5	35.4	89.3
20120222	53.2	64.9	54.9
20120223	57	61.7	42.4
20120224	95.1	36.1	44.5
20120225	96.7	42.2	48
20120226	65.6	54	43.4
20120227	67.9	60	56.1
20120228	56.5	35.7	74
20120229	74.7	20.7	26.1
20120301	89.7	40.9	53.4
20120302	81.4	64.7	75
20120303	99.1	63	41.7
20120304	54.5	30	35.9
20120305	81	72.1	43.6
20120306	73.4	39.7	81.3
20120307	66.6	49.7	52.4
20120308	67.4	43	54.4
20120309	80.2	71.5	65.7
20120310	51.1	53.6	41.3
20120311	58.5	31.1	79.7
20120312	89.2	25	53.3
20120313	73.1	50.4	84.5
20120314	87.7	55.7	84.8
20120315	54.9	57.4	34.8
20120316	69.1	74.2	74.9
20120317	87.1	29.2	45
20120318	51.6	28	29.6
20120319	91.9	70.7	35.9
20120320	65.7	53.8	59.8
20120321	51.2	56.4	25.7
20120322	54.2	65.6	40.8
20120323	62.2	75.9	63.1
20120324	63	66.8	45
20120325	93.3	59.5	54.4
20120326	92.5	53	51.1
20120327	65.4	36.9	73.6
20120328	94.7	62.3	49.4
20120329	50.2	33.5	75.4
20120330	59.3	48.5	54.1
20120331	84.1	66.8	88.2
20120401	98.2	45	68.9
20120402	65.6	60.1	33.7
20120403	98.5	25.1	69.7
20120404	59.6	42.9	87.5
20120405	76.3	75.3	84.1
20120406	50.4	66.7	45.7
20120407	78.7	78.4	72.5
20120408	93.4	56.4	74.3
20120409	89.6	32.7	48.5
20120410	81.1	74.1	37.5
20120411	61.4	52.6	46.8
20120412	98.6	46.8	76.3
20120413	55.7	70.7	82.9
20120414	60.2	64.6	53.9
20120415	87.1	52.2	70.1
20120416	76.2	30.6	54.3
20120417	79.7	54.3	66.2
20120418	65.6	39.3	35.3
20120419	56.2	71.7	67.9
20120420	92.2	54.8	76.2
20120421	91.5	49	82.4
20120422	61.1	55.2	70.2
20120423	78.8	32.6	52
20120424	79.5	25	71.4
20120425	63.7	32.5	68.4
20120426	95.5	31.8	51.3
20120427	68.1	76.7	30.3
20120428	90.1	38.3	45.7
20120429	86.9	58	58.7
20120430	64.7	77.4	66.2
20120501	52.7	67	75.1
20120502	72.4	50.2	72.2
20120503	76.1	59.9	85.5
20120504	60.6	44.8	62
20120505	83.3	65.9	62.5
20120506	98.8	46.8	26.7
20120507	83	51.8	25.6
20120508	83.3	27.2	50.3
20120509	58.1	79.9	25.5
20120510	68.6	31.3	75.5
20120511	90.8	25.9	78.1
20120512	91	22.7	39.5
20120513	91.7	62.3	48.7
20120514	60.8	35.2	61.5
20120515	64.6	65.5	83.6
20120516	62.1	59.4	54.1
20120517	54.1	21.7	61.3
20120518	62.4	63.8	33.1
20120519	83.3	38.7	59.3
20120520	95.7	29.4	75.5
20120521	52	29.3	81.1
20120522	96.6	66.6	61.7
20120523	78.6	44.7	30.7
20120524	74.1	43.1	69.8
20120525	81	31.6	32.8
20120526	76.6	22.7	31.4
20120527	54.8	22.2	38.8
20120528	63.5	72.5	67.4
20120529	69.7	41.4	82.2
20120530	59	49.7	82.7
20120531	65.3	49.6	29.2
20120601	77.5	54	69.2
20120602	94.4	75.6	88.4
20120603	73.2	28.3	53.9
20120604	70.1	47.9	47.2
20120605	77.4	61.9	70.2
20120606	87	49.7	28.8
20120607	50.1	31.1	30.1
20120608	51	54.8	53.8
20120609	86.1	40	38.7
20120610	61.8	20.1	61.2
20120611	76.5	25.9	85.9
20120612	56.7	22	47.9
20120613	89.8	23.9	79.4
20120614	86.3	22.8	62.7
20120615	50.1	23.5	31.4
20120616	55	63.6	70.6
20120617	51.3	42.6	30.8
20120618	71.4	79.9	42.8
20120619	58.6	40.9	39.9
20120620	67.1	47.3	59.1
20120621	62.3	29.6	26.3
20120622	54.7	42.4	31.6
20120623	60	27.9	45.3
20120624	57	57.3	38.3
20120625	57.3	73.6	36.3
20120626	53.7	21.2	62.9
20120627	87.5	29.1	86.6
20120628	53.6	79.7	32.6
20120629	66.1	79	47.7
20120630	62.3	54	87.3
20120701	55.1	70.8	70.9
20120702	78.6	79.8	54.4
20120703	78.3	65.9	68.9
20120704	66	60.2	45.1
20120705	87.8	41.4	28.7
20120706	55.5	21	73.7
20120707	96.1	59.7	58.7
20120708	52.1	52.5	64.4
20120709	52.4	77.5	48.8
20120710	76.4	36.9	63.6
20120711	99.1	20.2	69.6
20120712	88	35.7	38.9
20120713	63.6	44	54.4
20120714	98.4	64.8	27.5
20120715	97.3	20.8	55.3
20120716	93.3	42.9	45.9
20120717	89.8	59.1	38.8
20120718	98.2	51.1	37
20120719	96.9	46.2	88.2
20120720	81.8	38	78.6
20120721	84.5	53.6	78.1
20120722	56.7	39.4	56.3
20120723	53.1	41.5	44.6
20120724	96.2	76.2	34.4
20120725	67.9	75.2	88
20120726	51.2	50.3	37.8
20120727	86.5	58.7	26.3
20120728	62.8	31.3	57.2
20120729	83.2	47.2	72.2
20120730	78.1	23.9	63.5
20120731	86.5	55.1	54.7
20120801	89.7	59.8	30.1
20120802	54.2	31.7	50.8
20120803	82.9	33.2	43
20120804	77.8	29.3	45.7
20120805	84	32.6	72.9
20120806	66.5	67.5	89.7
20120807	70.8	20.9	42.9
20120808	74.4	47.9	32.4
20120809	62.5	63.4	59.6
20120810	50.3	32.8	74.9
20120811	74.6	47.7	41.5
20120812	96.1	72.2	83.6
20120813	82.5	64.5	75.8
20120814	87.9	42.5	43.4
20120815	53.2	62.7	55.7
20120816	73.2	32.8	80.8
20120817	65	39.5	26.3
20120818	71	29.4	63.5
20120819	97.3	66.1	83.5
20120820	63.8	66	34.3
20120821	88.4	63.3	51.7
20120822	83.9	41	86.7
20120823	66.1	33.9	27.5
20120824	58	38	64.3
20120825	74.9	39.1	31.8
20120826	86.2	20.6	64
20120827	80.2	54.5	85.8
20120828	96	69.8	76.1
20120829	96.5	42.4	26.4
20120830	71.5	62.5	34.6
20120831	97	47.8	82.1
20120901	73.2	51.1	74.1
20120902	75	22.5	63.7
20120903	75.2	32.4	87.8
20120904	91.2	56.5	44
20120905	57.9	34.4	41
20120906	50.4	30.6	86.5
20120907	59	22.1	37.5
20120908	67.8	58.8	46.2
20120909	97	37.9	65.2
20120910	93.7	45.2	89.8
20120911	93.7	49.2	76
20120912	80.8	53.7	65.5
20120913	84.5	68.9	34
20120914	88.7	24.8	27.1
20120915	69.2	50.8	34.4
20120916	84.1	28.7	76.2
20120917	67.1	36	29.5
20120918	57.3	37.8	38.1
20120919	52.9	22.2	77.2
20120920	87.9	79.1	28.4
20120921	63.2	61.7	30.2
20120922	54.3	78.8	54.6
20120923	74.8	30.3	69.1
20120924	97.4	49.4	65
20120925	69.3	23.7	55.6
20120926	55.7	22.7	53.3
20120927	61.5	71.4	50.7
20120928	57.8	47.4	37.6
20120929	79	36.8	71.8
20120930	66	45.9	76.5
