date	Facebook	Twitter	LinkedIn
20120416	90.5	58.2	45
20120417	71.4	77.4	32.9
20120418	64.2	41.5	45.1
20120419	88.7	27.2	70.4
20120420	81.9	70.1	56.8
20120421	85	77.4	31.6
20120422	80.3	24.4	79
20120423	63.6	32.1	38
20120424	55.3	49.7	44.3
20120425	84.1	39.5	55.5
20120426	70.2	69.1	69.5
20120427	94.8	55.3	60.1
20120428	66.2	53.7	48.9
20120429	77	52.4	35.2
20120430	50.3	41.3	26.1
20120501	86.3	35.8	73.8
20120502	50.1	51.5	67.6
20120503	84.5	77.2	32.7
20120504	88.3	56.3	66.2
20120505	72.1	57.2	84.3
20120506	89.7	65.3	49.8
20120507	89.6	80	85.7
20120508	98.6	35	27.5
20120509	72.6	79.4	52.3
20120510	95.1	49.7	44.1
20120511	55.5	30.2	80.3
20120512	62.8	34.9	28
20120513	81.1	32.9	85.3
20120514	71.4	20.6	73.1
20120515	88.1	37.5	75
20120516	51.2	64.7	54
20120517	57.9	64.3	57
20120518	99.3	44.2	29.4
20120519	67.4	54.9	68.6
20120520	68.4	74.6	41.1
20120521	55.3	64.9	51.6
20120522	53	55.1	79.1
20120523	72.4	79.1	88.5
20120524	99.8	30.3	89.3
20120525	99	70.9	40.7
20120526	81	74.7	46
20120527	75.2	38.2	49.2
20120528	83.1	42.5	64.1
20120529	51.2	65.6	59.5
20120530	74.7	78.2	83.9
20120531	79.5	56.4	60
20120601	80.4	40.1	48
20120602	80.1	53.9	71.1
20120603	99.7	22.4	69.4
20120604	77	45.5	48.5
20120605	74.3	38.7	48.1
20120606	60.4	78.9	70.4
20120607	64.4	61.9	88.1
20120608	98.9	34.1	28.4
20120609	65.7	73.2	33.5
20120610	81.2	30.7	70.4
20120611	51.7	25.9	30.6
20120612	85.6	63.6	72.3
20120613	96.1	65.8	73.9
20120614	84	57.2	69.1
20120615	88.3	44.4	87.7
20120616	50.6	41	85.3
20120617	69.5	77.3	28.3
20120618	58.9	46.7	27.7
20120619	76.9	73	30.1
20120620	63	59.4	61.9
20120621	50.7	74.4	49.6
20120622	70.1	73.4	89.6
20120623	65.2	29.2	36.6
20120624	74.8	75.2	79.5
20120625	62.9	20.8	54.6
20120626	89.9	34.1	31.6
20120627	79.2	26.4	48
20120628	66.3	52.6	60.7
20120629	61	23.1	74.7
20120630	63	67.7	60.3
20120701	92.4	78.9	84
20120702	85.5	65.1	51.5
20120703	54.5	21.1	26.8
20120704	77.1	46.7	60.1
20120705	59	25.7	60.3
20120706	57.2	24.3	73.3
20120707	56.5	73.2	40.6
20120708	65.9	30	57.3
20120709	84.4	64	49.4
20120710	85	25.2	35.8
20120711	81.7	66.2	75.2
20120712	67.6	29.2	45.7
20120713	58	62.9	41.5
20120714	73.2	79.7	69.4
20120715	70.9	79.3	27.5
20120716	65.3	75.9	52.6
20120717	74.3	26.2	83.5
20120718	92.1	46.3	72.9
20120719	64.9	53.2	40.3
20120720	83.9	21.7	87.3
20120721	66.5	54.6	48.6
20120722	62.1	26.9	70.3
20120723	53.4	53.8	66.8
20120724	68.1	59.7	69.1
20120725	77.5	78.2	44.4
20120726	82.4	61.6	43.9
20120727	75	20.2	89.5
20120728	67.2	79	28.4
20120729	93.9	47.7	60.9
20120730	78	49.5	55.7
20120731	91.3	47.4	50.9
20120801	51.3	40.6	27
20120802	67.7	76.4	61.8
20120803	90.9	47.3	40.5
20120804	62.2	34.1	48.9
20120805	83.4	25.4	26.5
20120806	50.6	20.7	31.6
20120807	90.5	75	82.2
20120808	95.7	44.1	48.1
20120809	74.1	44.8	61.1
20120810	65.9	30.7	75.6
20120811	77.3	58.3	36.6
20120812	98	33.3	51.8
20120813	91.4	63.4	33.3
20120814	93.4	60.5	85.4
20120815	56.5	58.3	27.9
20120816	99.5	50.9	49.4
20120817	52.9	22.8	74.4
20120818	91.5	47.6	42.4
20120819	54.2	38.7	31
20120820	79.6	44.9	34
20120821	74	79	72.1
20120822	82.6	73	82.2
20120823	53.9	39.3	68.1
20120824	68.3	23.2	56.6
20120825	97.9	60.7	88.4
20120826	75.9	49.4	26.9
20120827	76.5	67.6	76.1
20120828	96.7	57.7	89.3
20120829	81.5	40.5	75.1
20120830	52.5	50.2	42.4
20120831	78.4	36.5	62.8
20120901	73.3	44.9	56.2
20120902	63.3	67.7	88.8
20120903	89	47.8	50.2
20120904	95.1	80	64
20120905	60.7	29.4	62.1
20120906	87.3	53.3	63.5
20120907	93.1	50.9	68.1
20120908	52.3	75.1	64.9
20120909	76.9	43.2	75
20120910	59	77.6	83.3
20120911	77.6	72.7	84.8
20120912	71.9	22	47.2
20120913	97	29.1	65.9
20120914	56.7	69.1	82.5
20120915	96	77.3	85.5
20120916	96.2	50	64.8
20120917	80.6	58.7	56.8
20120918	75.5	26.1	45.4
20120919	66.9	56.4	64.6
20120920	57	22	56.5
20120921	98.8	35.3	42.8
20120922	77.3	30.4	88.6
20120923	60.8	26	59.5
20120924	62.8	24.4	76.2
20120925	86.2	50.9	80.1
20120926	71.3	22.7	68.8
20120927	74.1	31.8	42.4
20120928	80	35.9	65.4
20120929	94.1	48.2	54.9
20120930	52.9	30.2	47.2
