date	Facebook	Twitter	LinkedIn
20120125	60.3	61.2	80.1
20120126	78.4	33	53
20120127	82.4	50	82.6
20120128	54.9	65.6	46
20120129	51.5	22.8	62.3
20120130	51.4	73.4	50
20120131	54.2	74.1	39.7
20120201	92.9	71.8	68.5
20120202	85.6	54.4	38.2
20120203	53.8	72.5	38.1
20120204	66.8	24.9	37.7
20120205	57.9	36	87.2
20120206	63.1	61.6	26.5
20120207	52.5	78.8	31.2
20120208	53.5	51.5	56.9
20120209	64.7	21.6	36.2
20120210	66.5	75.9	37.6
20120211	60.7	25.4	44.8
20120212	58.7	72.5	47.3
20120213	90.9	52.8	57.2
20120214	75.3	64.4	87.7
20120215	66.1	48.4	64.4
20120216	94.3	35.3	30.1
20120217	73.8	48.5	70.7
20120218	69	48.5	70.5
20120219	53.4	42.8	72.9
20120220	95.3	21.7	73.5
20120221	64.9	27.7	75.3
20120222	92.6	22.3	40
20120223	95.7	45.6	43.5
20120224	51.4	47.1	44.7
20120225	64.3	77.7	35.8
20120226	60.1	60.6	26
20120227	89.9	36.2	57.9
20120228	88.7	64.8	82.4
20120229	63	53.6	44.5
20120301	69.9	46.7	65.3
20120302	60.7	23.2	62.9
20120303	75.8	24.4	64.9
20120304	65.8	60.7	72.3
20120305	59.1	69.5	25.9
20120306	59.4	29.1	79.3
20120307	81.1	75.4	58.4
20120308	71	68.4	57.4
20120309	69.4	20.5	36.9
20120310	80.5	61.5	48.2
20120311	54.6	45	86.7
20120312	81.2	66.9	38.3
20120313	51.4	40.3	61.5
20120314	73.2	41.9	64.3
20120315	60.6	20.6	35.4
20120316	71.1	74.9	40.1
20120317	81.2	44.5	75.2
20120318	71.2	21.2	53
20120319	84.6	27.2	47.7
20120320	86	30.8	70.1
20120321	64.8	39.8	37.3
20120322	66.9	52.8	28
20120323	91.3	28.7	79.4
20120324	97.6	74.9	61.1
20120325	55.2	58.8	78.2
20120326	54.4	52.2	53.2
20120327	57.6	44.9	76.6
20120328	90.5	54.2	54.8
20120329	57.6	45.4	89.6
20120330	66	34	70.2
20120331	55	51.8	26.5
20120401	55.4	79	72
20120402	96.4	78.9	49.9
20120403	78.8	36.2	80.5
20120404	58.6	57.8	45.8
20120405	64.3	62.3	28.8
20120406	70.8	68.5	78.3
20120407	63.6	61.5	62.7
20120408	55.1	23.3	83.1
20120409	51	70.5	54.1
20120410	72.3	27	53.8
20120411	54.3	65.2	49.2
20120412	76.5	76.2	48.4
20120413	73.9	76.6	72.9
20120414	90.9	54	68.1
20120415	60.5	21.4	68.7
20120416	84	30.7	76.7
20120417	85.5	45.5	51.8
20120418	82.9	58.8	52.9
20120419	98.7	34.7	52.8
20120420	77.1	41.5	48.2
20120421	82	21.2	28.7
20120422	76.9	33.3	46.8
20120423	68.5	50.5	63.1
20120424	52.4	22.6	88.4
20120425	61.1	66.7	26.7
20120426	92.9	63.9	26.3
20120427	96.4	31.5	27.8
20120428	88.6	20.5	64.5
20120429	59.7	24.9	75.6
20120430	98.4	53.7	50.4
20120501	74.9	31.8	58.7
20120502	80.7	71.8	61.4
20120503	99.2	33.2	53.2
20120504	77.2	23.2	36.5
20120505	69.8	77.5	82.7
20120506	99.9	56.1	49.2
20120507	61.3	78.3	89.7
20120508	87	62	43
20120509	71.2	65.3	53.9
20120510	53.8	52.7	75.5
20120511	71.1	65	75.6
20120512	78	79.2	53.6
20120513	64.1	67.3	64.7
20120514	71.1	32.4	39.1
20120515	61.1	65.5	58.9
20120516	50.4	43.4	74.2
20120517	92.6	53.7	62.4
20120518	87.6	53.7	53.5
20120519	91.9	62	70.5
20120520	74.5	22.9	55.3
20120521	93.1	21.8	51
20120522	56.4	34.1	66.1
20120523	53.8	51	58.8
20120524	98	55.1	62.5
20120525	71.2	23	27.6
20120526	58.8	25.1	68.3
20120527	75.9	59.1	32.1
20120528	66.3	55.1	78
20120529	98.3	56.2	78.1
20120530	90.1	62.4	81.4
20120531	65.7	42	50.6
20120601	80.2	35.2	49.4
20120602	51.1	38.4	79.5
20120603	96.1	41	81.7
20120604	55.5	54.8	36.6
20120605	67.2	62.5	89.7
20120606	70.9	63	80.4
20120607	84.3	64.3	28.1
20120608	80.2	64.9	84.1
20120609	89.1	46.9	80.2
20120610	66.3	74.6	27.6
20120611	85.3	37.9	88.6
20120612	61.7	36.4	65.2
20120613	63.6	48.9	73.8
20120614	85.3	70.8	41.9
20120615	89.9	38.3	58.7
20120616	74.4	77.6	63.3
20120617	72.6	56.5	36.3
20120618	81	21.8	39.6
20120619	85.5	46.1	83.9
20120620	67.6	79.1	36.4
20120621	84.1	41.9	63.9
20120622	96.2	76.6	33
20120623	69.1	33.8	54.3
20120624	69	76.1	47.3
20120625	60.6	27.9	68
20120626	92.3	66.3	37
20120627	58.8	78.1	43.8
20120628	94.6	40.4	50.3
20120629	81.8	73.9	65.8
20120630	96.9	74.7	69.1
20120701	81.7	46.9	70.1
20120702	90.5	36.6	47.8
20120703	53.4	31.3	69.2
20120704	95.4	66.1	81.2
20120705	61.9	30.9	55.2
20120706	80.4	49.4	64.8
20120707	79.6	58.6	59.3
20120708	91.5	39.7	49.7
20120709	82.8	49.9	82
20120710	95.6	52.7	37.8
20120711	73.2	66.6	78.3
20120712	61.6	21.8	61.6
20120713	50.8	23.4	70.1
20120714	60.2	51.7	41.8
20120715	77.7	42.1	82.8
20120716	78.6	44.5	39.9
20120717	83.4	36.4	74.4
20120718	58.7	66.7	41.5
20120719	77.9	22.7	44.6
20120720	78.6	22	49.5
20120721	97.4	29.2	66.7
20120722	59.8	28.5	45.6
20120723	73	49.5	72.7
20120724	97.9	33.6	47.2
20120725	73.4	21.8	79.8
20120726	71.4	37	45.5
20120727	87	71	67.3
20120728	52.8	24.2	83.2
20120729	68.8	63.9	31.4
20120730	52	50.9	32
20120731	92.2	65.7	45.5
20120801	89.2	31.4	75.1
20120802	57.5	57.9	38.7
20120803	54.4	60.1	56.3
20120804	70.5	54.4	64.3
20120805	75.3	70.4	34.8
20120806	69.2	27.9	88
20120807	74.5	49.8	44.2
20120808	86.7	32.4	34.7
20120809	64.1	65.2	62.4
20120810	53.3	22.9	66.4
20120811	82.8	27.1	44.1
20120812	50.4	31	43.3
20120813	99.1	37.6	77.8
20120814	94.4	44.1	56.9
20120815	61.1	79.7	34.1
20120816	89.7	38.8	45.1
20120817	89.7	43.3	34.5
20120818	51.5	27.1	86.2
20120819	72.4	76.2	32.4
20120820	63.7	52.8	63.7
20120821	79.7	64.1	66
20120822	98.5	29.7	71.4
20120823	85.1	58.9	26.1
20120824	86.4	48.4	87.8
20120825	85.5	68.6	75
20120826	89.2	52.3	63.3
20120827	80.3	39	74.5
20120828	89.4	79.8	84.9
20120829	77.8	29.3	34
20120830	73.2	64.7	39.8
20120831	64.9	63.1	35.6
20120901	96.5	59.8	36.4
20120902	82.3	46.5	54.8
20120903	85.8	26.9	60.2
20120904	66.2	42.9	51
20120905	86.7	28.7	25.5
20120906	74.6	70.1	63.6
20120907	89.7	54	34.3
20120908	82.9	35.7	70.2
20120909	69.2	43.5	84.9
20120910	93.6	27.9	26
20120911	90.5	36.5	48.4
20120912	67.7	48.1	68.1
20120913	96.6	76.4	34.3
20120914	99.4	31.2	36.5
20120915	53.2	64.8	45.4
20120916	66.1	51.4	81.3
20120917	90.5	72.8	51.3
20120918	99.7	27.7	48.3
20120919	93.4	68.4	61.6
20120920	87.1	59	28.1
20120921	55.1	79.2	62.2
20120922	70.3	71	53.2
20120923	69.4	79.6	78.2
20120924	79.5	56.1	62.1
20120925	53.2	50.4	62.6
20120926	94.4	37.9	30.9
20120927	98.5	71.9	39.3
20120928	91	51.6	60
20120929	70	26.6	35.6
20120930	96.4	22.2	88.7
