date	Facebook	Twitter	LinkedIn
20120312	54	59.1	82.7
20120313	80.2	60.7	82.1
20120314	52.2	23.3	28.4
20120315	58.3	72.1	54.1
20120316	60.4	42.7	31.6
20120317	87.4	25.8	51.6
20120318	99.8	46.1	37.7
20120319	79.3	36.5	76.7
20120320	51.4	42.1	30.3
20120321	74.5	62.4	80.8
20120322	65.6	63.8	46.2
20120323	81	45.8	43.5
20120324	89.8	33.6	65.2
20120325	51.9	66.9	37.1
20120326	59.3	64.8	63
20120327	54.2	69.6	54.5
20120328	59.5	46	83.1
20120329	92.2	56.9	45.8
20120330	80	76.1	61.1
20120331	63.2	48.1	40.3
20120401	94.1	24.8	70.8
20120402	84	63.2	50.5
20120403	57.7	55.7	43.3
20120404	90.2	55.9	58.9
20120405	87.9	59.5	49.9
20120406	72.9	32.9	75.3
20120407	89.2	41.6	39.2
20120408	79.1	69.8	77.8
20120409	62.9	43	84.3
20120410	65.3	70.6	54.2
20120411	92.9	48.6	65.9
20120412	55.8	32.1	52.7
20120413	67.5	52.4	72.1
20120414	70.4	30.2	37.3
20120415	57.2	41.9	84.8
20120416	97.6	58.2	74.6
20120417	81	42.9	70.4
20120418	53.6	45.9	28.1
20120419	58	77.3	52.1
20120420	77.9	38.4	35.4
20120421	50.5	22.8	79.7
20120422	79.4	53.1	68.5
20120423	70.7	39.6	30.7
20120424	61.9	45.1	76.3
20120425	83.4	21.5	36.4
20120426	65.2	68.4	85.2
20120427	100	27.2	70.4
20120428	76.5	73.7	33.7
20120429	72	59	44.1
20120430	74.1	59.7	48.1
20120501	54.9	34.1	84.6
20120502	81.3	49.1	59.4
20120503	74.2	27.5	33.4
20120504	69.7	35.9	84.9
20120505	91.5	39.2	80.9
20120506	63.6	65.8	42.6
20120507	75.5	56	51.2
20120508	59.1	25.6	63.9
20120509	50.9	52.1	62.1
20120510	85.4	53.4	76.1
20120511	57.6	65.7	42.6
20120512	97.8	36.3	41.7
20120513	64.9	27.2	86.8
20120514	53.3	36.3	49.2
20120515	99.1	48.2	67.3
20120516	83.4	22.4	49.5
20120517	56.3	33.4	65.5
20120518	91	58.2	25.3
20120519	81.1	76.3	73.9
20120520	60.9	73.5	30
20120521	58.4	52	40.8
20120522	85	40.8	71
20120523	75.9	75.7	44.3
20120524	66.6	71.8	86.9
20120525	77.6	31.5	73.9
20120526	81.6	28	89.7
20120527	91.2	49.9	84.7
20120528	83.9	49.3	40.6
20120529	75.7	48.9	29.1
20120530	59	63.7	81.9
20120531	95.9	66.5	42.8
20120601	87.6	74.4	76.4
20120602	95.7	69.3	70.2
20120603	99	34.8	84.7
20120604	52.3	36.2	45.9
20120605	50.1	58.9	48.5
20120606	57	51.1	80.4
20120607	84.8	48.6	83.6
20120608	80.4	33.3	45.5
20120609	85.9	53.4	72.3
20120610	93.8	69.8	53.3
20120611	97.9	55.1	57.9
20120612	77.4	48.9	88.3
20120613	58.4	43.2	31.7
20120614	63.3	67.9	57.6
20120615	91.3	63.2	63.6
20120616	69.7	45.6	47.4
20120617	74.9	53.4	49.9
20120618	97.4	42.1	67.8
20120619	62.4	22.6	60.2
20120620	71.2	45	81.1
20120621	93.6	54.1	70.9
20120622	73	37.9	84.1
20120623	50.5	59.2	34.3
20120624	72.4	36.6	31.5
20120625	68.9	54.4	78.5
20120626	77.3	41.2	53.3
20120627	85.7	75.9	63.1
20120628	86.6	39.4	70.8
20120629	58.8	56.6	76.3
20120630	90.7	37	77.8
20120701	62.2	67.6	88.7
20120702	77.4	45	27
20120703	70.9	20.2	56
20120704	64.8	24.9	36.8
20120705	61.9	40.9	87.5
20120706	92.5	53.8	87.4
20120707	70.2	44.7	50.3
20120708	68.7	22	80.4
20120709	53.1	48.7	81.4
20120710	79	52	52.2
20120711	74.8	22.8	44.9
20120712	79.5	23.3	80.2
20120713	90	68.6	87.9
20120714	55.3	21.9	30.3
20120715	64.7	52.8	40.7
20120716	91.5	68.3	83.4
20120717	86.5	57.1	42.3
20120718	63.9	73.3	74.9
20120719	78.1	20.7	38.9
20120720	69.6	25.4	48.8
20120721	91.1	27.2	49.1
20120722	81.6	68.2	27.2
20120723	69.9	62	46.6
20120724	71.7	23.3	65.2
20120725	86.2	61.7	85.2
20120726	60.4	26	53.8
20120727	59	72.9	71.1
20120728	64.6	59.2	47.4
20120729	87.8	50.2	32.9
20120730	74.9	22.7	28
20120731	86.7	41.4	69
20120801	59.5	74.6	44.6
20120802	71.3	21.1	73.7
20120803	51.5	30.5	60.2
20120804	64.5	27.8	78.9
20120805	90.8	47.7	26.1
20120806	95.7	78.4	47.2
20120807	53.5	30.5	65.7
20120808	83.6	64.6	49.1
20120809	64.1	73.3	85.1
20120810	55	33	82.1
20120811	98.5	67.4	27.6
20120812	62.2	66.7	44.2
20120813	98.7	39.4	53.6
20120814	78	78.1	60.4
20120815	81.4	35.9	77.6
20120816	55.3	20.6	81.6
20120817	87.7	71.8	56.3
20120818	54.7	20.1	29.4
20120819	79.1	69.6	35.9
20120820	53.3	63.1	86
20120821	53.6	34.3	85.7
20120822	62.1	33.1	32.5
20120823	62	61.9	69
20120824	91.6	60.5	60.2
20120825	71.8	37.5	60.5
20120826	65.5	29.3	42.3
20120827	86.4	29	27.9
20120828	99.4	36.1	48
20120829	88.5	63.9	75.9
20120830	69.5	72.6	27.4
20120831	93.7	24.9	32.4
20120901	60.4	38.6	53.6
20120902	56.9	60.4	31.6
20120903	95.3	67.6	56.6
20120904	91.2	58.6	62
20120905	61.2	79.3	78.4
20120906	68.8	47.7	37
20120907	57	73.4	81.7
20120908	88.6	43.7	77.8
20120909	52.8	48.9	48.5
20120910	53.3	37	64.2
20120911	63.5	71.3	83.2
20120912	66.9	49.4	60.4
20120913	99.3	64.6	55.5
20120914	70.8	23.5	53.3
20120915	71.2	57.9	89.1
20120916	53.1	44.4	59.6
20120917	90	76	33
20120918	75.5	27.7	45
20120919	61	71.9	36.4
20120920	76.6	62.4	29.3
20120921	88.3	21.2	70.1
20120922	71.5	32.9	50.4
20120923	65.8	66.5	26.6
20120924	81.7	39.6	64.9
20120925	94	21.9	32
20120926	88.7	30.6	79.4
20120927	73.7	75.6	32.8
20120928	72.3	75.2	35.3
20120929	92.8	49.1	77.8
20120930	51.6	22.3	34.7
