date	Facebook	Twitter	LinkedIn
20111204	95.4	69.1	86.1
20111205	54.5	68.5	83.8
20111206	79	32.4	51.3
20111207	64.1	64.6	65.5
20111208	58.5	77.1	85.7
20111209	90.5	25.6	81.9
20111210	88.4	42.5	86.3
20111211	56.1	44.6	76.9
20111212	76.9	45.1	79.2
20111213	97.5	57.9	26.4
20111214	84.8	79.1	82.8
20111215	53.3	32.4	27.4
20111216	80.4	23.7	28.4
20111217	62.7	61.3	80.3
20111218	60.6	53	53.7
20111219	93	71.9	82.1
20111220	68.9	20.8	69
20111221	81.5	64.1	44.4
20111222	97	66.4	50.4
20111223	84.9	73.1	48.3
20111224	72.3	22.9	57.4
20111225	96.7	27.3	47
20111226	96.7	24	31.6
20111227	50.4	43.2	34.7
20111228	61.4	42.1	31
20111229	94.3	36.9	76.4
20111230	78.8	62.4	78.9
20111231	80.7	67.1	34.6
20120101	82.8	36.4	55.8
20120102	80.1	77.6	78.4
20120103	60.8	29.6	79.4
20120104	88.7	63.4	25.8
20120105	95.4	35.6	78.4
20120106	63.6	79.8	65.9
20120107	54.4	23.9	79.6
20120108	80.6	68.1	33.8
20120109	80.9	21	74.4
20120110	72.9	27.3	78.9
20120111	98.1	43.1	42.3
20120112	70.7	55.3	60.9
20120113	55.1	70.6	71.3
20120114	75.7	38.7	26.7
20120115	53.1	32.1	78.4
20120116	65	45.6	44.9
20120117	54.2	78.1	78.4
20120118	82.7	29.6	29.9
20120119	86.4	61.6	82.5
20120120	89.9	50.2	72.8
20120121	71.6	37.1	85.8
20120122	56.3	67.2	60
20120123	67	64.6	39
20120124	88.2	63.8	39.1
20120125	69.5	79.4	35.3
20120126	51.6	67.7	79.2
20120127	99.7	64.5	55.6
20120128	60.5	73.4	80.1
20120129	90.7	58.2	55.5
20120130	63.6	65.1	62.2
20120131	71.3	21.1	28.5
20120201	74.8	54.5	61.6
20120202	96	26.2	83.9
20120203	55.8	62	63
20120204	84.9	47.3	74.3
20120205	70.3	45.1	38.1
20120206	51.4	77.6	78.4
20120207	94.9	33.5	34.5
20120208	56.4	64.9	73.7
20120209	79.6	25.4	25.4
20120210	90.6	65.2	70.1
20120211	67.8	51.9	82.7
20120212	99.6	70.4	47.5
20120213	95.8	56.1	29.9
20120214	78.1	62.2	26
20120215	54.3	24.3	83.3
20120216	72.9	79.5	33.5
20120217	58	42.9	40.9
20120218	96.5	38.2	73.2
20120219	81.4	32.3	58.6
20120220	64.4	22.8	81.4
20120221	80.4	58.4	84.5
20120222	85.1	39.9	77.5
20120223	84.2	43.8	46.8
20120224	89.3	39.5	73
20120225	51	50.9	46.4
20120226	53	67	38.9
20120227	98.2	46.4	80.5
20120228	75.7	61.4	51.1
20120229	74.1	50.8	75.3
20120301	93	31.7	36.2
20120302	58.1	33.3	48.6
20120303	61.8	37	48.3
20120304	81.2	63.5	40.7
20120305	69.6	73.7	78.6
20120306	77.7	51.6	57.9
20120307	82.4	44.1	34.2
20120308	86.7	39.7	25.9
20120309	58.5	59.5	26.6
20120310	87	42.4	26.6
20120311	66.7	23.2	78.2
20120312	61.8	73.2	71.1
20120313	60.6	35.9	69.6
20120314	99.6	42.6	38.5
20120315	74.6	59.2	45
20120316	52.9	74.8	41.2
20120317	66.1	48.8	38.1
20120318	87.7	59.4	58.9
20120319	95.5	44.3	26.4
20120320	68.5	34.4	43.4
20120321	94	76.3	52.2
20120322	87.9	67.1	86.1
20120323	84.6	68.8	45.3
20120324	60.4	59.6	60.4
20120325	82.2	46.1	69.8
20120326	63.6	35.1	55
20120327	62.4	73	40.8
20120328	73.4	41.4	67.5
20120329	51.7	28.2	56.9
20120330	98.7	78.8	45.8
20120331	51.1	47.8	36.4
20120401	89.6	57.4	80.9
20120402	72.3	31.4	31.3
20120403	98.1	42.5	49.7
20120404	74.3	35.1	68.3
20120405	91.1	41.7	39.6
20120406	52.5	35.3	79.2
20120407	69.3	43.7	40.4
20120408	94.5	77.9	37.4
20120409	66.8	71.8	73.6
20120410	80.1	45.9	50.2
20120411	60.6	31	56.9
20120412	62.9	30.2	36.3
20120413	88.4	43.7	85.7
20120414	87.9	26.8	69.8
20120415	80.8	62.2	72.6
20120416	56.9	35.9	79.6
20120417	79.7	22.3	44.4
20120418	69.6	34.3	80.6
20120419	75	76.2	70.3
20120420	80.3	28.3	50
20120421	55.5	40.6	46
20120422	70.4	47.6	71.1
20120423	82.4	26.1	33.7
20120424	52	78	87.1
20120425	54.4	35	47.1
20120426	79	62.9	48
20120427	50.1	44.2	80
20120428	55.9	61.4	86.7
20120429	90	68.1	81.2
20120430	93.5	63.2	45.5
20120501	78.7	70.3	53.7
20120502	79.8	58.3	34
20120503	96.6	28.5	82
20120504	88.2	71.6	74.9
20120505	73.9	50.7	41.2
20120506	66.5	69.4	30.8
20120507	93.5	37.8	59.1
20120508	55.4	79.8	44.2
20120509	79.7	20.2	87.4
20120510	52.4	42.8	52.5
20120511	93.7	34.4	76.5
20120512	97.5	61.5	73.7
20120513	68.6	35.9	52.8
20120514	69.2	61.4	49.7
20120515	80.7	65.1	63.4
20120516	94.1	39.4	67.6
20120517	62.3	53.2	36.9
20120518	82.8	58.2	37.6
20120519	80.3	53.1	76.8
20120520	69.7	58	69.8
20120521	59.7	73.8	33.3
20120522	95.7	52.5	77
20120523	50.6	33	73
20120524	86	29.9	72.3
20120525	95.5	55.8	85.1
20120526	86.1	35.4	47.4
20120527	66.2	44.1	65
20120528	84.7	27.7	86.7
20120529	56.3	36.3	62.6
20120530	60.4	74.5	26.1
20120531	71.2	69.5	48.4
20120601	55.9	29.9	58.8
20120602	77.1	75.4	71
20120603	93.2	68.8	70.3
20120604	76.4	52.5	53.8
20120605	55.9	51.4	46.6
20120606	95	53.1	25.2
20120607	79.8	22.6	85.1
20120608	75.3	21.2	33.1
20120609	50.8	29.1	45.7
20120610	83.9	67.6	50.5
20120611	77	29.7	68.5
20120612	54	48.7	66.3
20120613	59.9	31.4	78.3
20120614	95.8	26.1	49.4
20120615	55.5	56.5	53.6
20120616	70.1	21.6	77.7
20120617	74.8	43.1	60
20120618	83.5	77.6	29.3
20120619	91.2	35.3	37.1
20120620	75.5	24.8	67.7
20120621	78.1	74.2	60.1
20120622	80	58.2	52.5
20120623	68.7	56.8	59.9
20120624	58.2	54.1	49
20120625	87.8	23.8	79
20120626	58.9	77.6	36
20120627	71.7	32.5	79.8
20120628	78.3	45.1	43.2
20120629	51.3	48.1	25.1
20120630	51.7	58.7	83.5
20120701	88	56.5	60.1
20120702	72.3	70	41.4
20120703	65.4	23.8	53.1
20120704	96	58.6	82.8
20120705	99.9	56.8	46.2
20120706	51.7	71.4	26.5
20120707	96.1	55.5	62
20120708	90.8	22	30.3
20120709	89.2	26.7	68
20120710	71	62.3	88.3
20120711	72.9	77.4	74.7
20120712	82.8	77	75.9
20120713	79	25.6	29.9
20120714	88.8	44.4	80.6
20120715	84.8	20.8	37.3
20120716	59.1	22.2	59.5
20120717	88	38.8	76.7
20120718	98.4	32.9	86.3
20120719	50.1	34.8	44.2
20120720	71.9	77	68.5
20120721	73.2	27.9	37.7
20120722	52.3	38.7	34.3
20120723	87	72.7	49.1
20120724	68.8	42.9	31.8
20120725	84.6	20.1	60.9
20120726	55.4	37	59.3
20120727	59.7	72.4	66.1
20120728	55.2	27.5	74.3
20120729	58.3	27.3	65.8
20120730	52.3	74	79.3
20120731	73.8	41.9	51.7
20120801	63.1	60.9	38.9
20120802	71.5	65.1	61.2
20120803	83.8	60.1	49.6
20120804	97.9	78.4	82.3
20120805	50.9	73.6	27.6
20120806	85.9	61.1	61.5
20120807	86.5	60.4	85
20120808	84.8	53.6	81.9
20120809	59.9	26.6	46.5
20120810	53.3	42.6	88.5
20120811	62.6	32.1	89.7
20120812	67.7	72	41
20120813	52.9	44	84.2
20120814	59.3	34.3	31.3
20120815	92.6	59.3	33.4
20120816	57.5	55	45.7
20120817	57.6	37.4	73.8
20120818	79.2	55.9	46.2
20120819	67.5	34.9	61.4
20120820	64.1	39	82.3
20120821	93.5	52.6	29.1
20120822	72.2	68.2	35.7
20120823	64.4	79.1	80.6
20120824	69	78.2	42.5
20120825	53.4	48	63.7
20120826	87.9	80	57.1
20120827	91.9	45.8	89.7
20120828	72.3	21.9	89.7
20120829	67.7	35.8	64.9
20120830	60.4	24	69.7
20120831	78.7	65.6	49.6
20120901	90.4	37.1	54.6
20120902	74.4	74.4	30
20120903	65.4	32.5	27.6
20120904	81.4	55.8	44
20120905	78.6	44.6	38.1
20120906	70.6	24	57.4
20120907	64.9	62.2	90
20120908	86.3	28.1	44.3
20120909	53.8	20.6	43.2
20120910	70.9	53.3	25.4
20120911	64.4	39.9	72.8
20120912	80.1	22.6	30.2
20120913	93	52.6	33.2
20120914	96.7	68.9	30.9
20120915	58.4	75.9	57.8
20120916	64.4	59.8	39.7
20120917	81.3	59.8	60.7
20120918	72.4	76.7	60.5
20120919	87.5	59	47.7
20120920	89.5	78.9	54.2
20120921	85.4	48.3	41.5
20120922	52.5	65.2	31.4
20120923	84.2	39.7	63.9
20120924	81.8	73.6	73.7
20120925	77.3	30.8	54.4
20120926	55.8	41.2	39.8
20120927	81.3	53.4	70
20120928	90.3	35.3	26.4
20120929	83.1	60.9	27
20120930	80.6	67.6	69.8
