date	Facebook	Twitter	LinkedIn
20111227	58.4	24.4	83.3
20111228	66.4	62.8	76.4
20111229	78.3	21.5	75.7
20111230	94.6	47.1	57.7
20111231	51.7	46.3	71.6
20120101	79.5	72	27.5
20120102	75.8	62.5	43.4
20120103	73.8	45.6	87.9
20120104	93.3	75.7	51.9
20120105	50.4	67.5	61.8
20120106	97.3	70.6	28.7
20120107	71.1	29	42.9
20120108	59.1	71.9	38.6
20120109	70.9	48.8	64.5
20120110	65.5	46	60.8
20120111	95.3	30.4	83.2
20120112	57.8	39.5	36.3
20120113	94.8	62.9	52.4
20120114	83.1	61.9	32.1
20120115	87.1	42	79
20120116	76.6	77.5	65.8
20120117	68.2	22	82.6
20120118	59.5	64.2	60.3
20120119	57.9	66.3	85.6
20120120	96	55.4	89.2
20120121	83.9	56.4	68.1
20120122	69.9	31.5	49.8
20120123	67	57.5	27.2
20120124	98.8	26.7	61.6
20120125	86.2	51.3	52.6
20120126	70.6	48.9	45.8
20120127	60.5	22.1	50.8
20120128	97.4	28.6	75.4
20120129	51.4	79	66.9
20120130	94.8	22.8	48.5
20120131	98.6	69.4	88.7
20120201	56.1	20.5	47.4
20120202	67.5	75.5	55
20120203	56.6	28.2	34.3
20120204	95.4	21.5	25.9
20120205	81.1	47.7	82.7
20120206	90.4	51	32.1
20120207	84.6	58.2	87.5
20120208	96.2	53	51.5
20120209	55.3	63.4	56.6
20120210	99.2	26.1	51.1
20120211	63.5	45.5	88.9
20120212	68.1	49.8	54.6
20120213	92.1	37.8	68.8
20120214	77.1	21.6	77.1
20120215	56	66.2	34.8
20120216	77.3	58.7	49.1
20120217	82.2	23.6	49.8
20120218	92.6	74	60
20120219	81.7	35	43.2
20120220	80.1	54.9	33.7
20120221	60.7	29.1	45.2
20120222	55.8	64.2	45.3
20120223	77.5	63.5	79.9
20120224	50.9	20.9	34.7
20120225	66.8	28.7	41.6
20120226	74.7	52.4	27.5
20120227	63.9	70	87.1
20120228	73.4	63.7	40.4
20120229	73.7	79.8	81.4
20120301	87.2	66.3	37.1
20120302	93.8	51.5	27.1
20120303	69	62.1	52
20120304	61.3	37	48
20120305	92.7	34.6	35.5
20120306	56.4	28	68.2
20120307	88.4	73.6	26.5
20120308	58.7	34.2	65.9
20120309	59.2	74.8	42.6
20120310	63.6	48.6	35.7
20120311	90.4	30.9	67
20120312	80.2	22.5	50.5
20120313	80.9	25.9	73.4
20120314	92.4	50	45.1
20120315	83.8	78.3	48.3
20120316	80.3	76.2	68.3
20120317	59.9	55.7	46.2
20120318	58.7	76.9	75.9
20120319	56.6	76.7	76.4
20120320	53.1	55.7	41.6
20120321	89.9	32	85.4
20120322	97.8	54.9	76.7
20120323	68.6	49.8	57.9
20120324	99.6	37.1	68
20120325	63	29.5	81.2
20120326	76.2	44.5	51.6
20120327	80.8	38	37.3
20120328	90.1	39.7	85.9
20120329	78.6	20.7	33.6
20120330	59.9	48.8	27.8
20120331	97.8	54.1	35.9
20120401	95.1	39.3	88.3
20120402	76	41.2	42.4
20120403	63.7	61.8	69
20120404	98.8	46.3	72.4
20120405	59.7	60.4	73.2
20120406	68.4	20.2	43.1
20120407	57.9	29.7	40.8
20120408	79.4	22.9	75.3
20120409	97.5	73.8	87.7
20120410	51.1	25.2	33.2
20120411	55.6	54.1	71.4
20120412	83.2	65.1	42.4
20120413	78.6	32.5	72.5
20120414	60.3	51.3	43.3
20120415	56.7	26.9	49.1
20120416	94.4	79.9	26.5
20120417	85.6	74	61.7
20120418	57.6	45.4	80.3
20120419	73.5	48.1	75.5
20120420	69.2	43.2	44
20120421	64.8	20	52
20120422	63.7	74.7	74.6
20120423	62.6	35	85.8
20120424	79.3	41.6	68.7
20120425	95.5	63.5	31.7
20120426	68.2	70.2	59
20120427	88.1	54	33.8
20120428	93.5	24.2	79.5
20120429	53.2	32.1	70.7
20120430	89	74.3	27.4
20120501	91.6	24	89.9
20120502	71.4	74.2	62.6
20120503	92.4	79.5	49
20120504	57	63	89.7
20120505	93.6	22.5	38.5
20120506	95.6	29.9	67.5
20120507	72.7	73.5	31.4
20120508	51.3	33.9	46.7
20120509	50.7	23.2	52.9
20120510	65.8	44.9	88.8
20120511	54.3	50.9	86.1
20120512	59.4	26.7	41
20120513	95.3	56.4	86
20120514	81.3	79	65
20120515	87	30.4	34.4
20120516	87.5	50.4	43.1
20120517	80.8	40.9	51.8
20120518	85.5	27.6	28.7
20120519	68.6	51.5	73.9
20120520	96.2	63.8	88.7
20120521	58.9	38.2	53.5
20120522	98.9	41.4	50.1
20120523	97.1	51.2	33
20120524	85.9	41.2	65.4
20120525	63.1	58.8	38.2
20120526	64.1	45	70.2
20120527	91.5	28	84.5
20120528	58.3	32	56.5
20120529	73.1	51.1	81.5
20120530	78.5	46.3	47.4
20120531	56.9	42.1	89.8
20120601	77.4	66.4	38.7
20120602	87	41.4	34.6
20120603	90.4	64.2	60.4
20120604	68.8	23.6	76.7
20120605	55.7	53.7	72.2
20120606	73.5	36.8	62
20120607	82.2	66.8	72.8
20120608	50.6	77.5	64.5
20120609	90.7	67	39.4
20120610	81.6	20.3	85.5
20120611	66.3	68.6	44.6
20120612	70.7	55.8	46.1
20120613	77	21.2	71
20120614	80.7	67	54
20120615	68.9	57.9	31
20120616	83.3	46.4	33.1
20120617	68.2	36.8	66.2
20120618	58.5	73.9	30.6
20120619	76.5	23.6	41.6
20120620	87.9	69.7	62.7
20120621	63.6	76.9	29.7
20120622	99.1	30.4	64.4
20120623	69.8	51.2	83.7
20120624	83.5	32.2	72.9
20120625	96.1	30.4	87.7
20120626	68.3	21.7	74.6
20120627	70.8	38.7	29.6
20120628	90.6	26.3	64.2
20120629	94.4	28.3	86.7
20120630	79.7	54.5	40.3
20120701	77.2	22.7	58.8
20120702	68.6	49	64.3
20120703	96	65.7	40.4
20120704	68.4	33.7	72
20120705	59.6	63	79
20120706	50.4	65.6	55.3
20120707	84.7	38	29.1
20120708	94.4	42.8	73.3
20120709	96.2	77.6	46.5
20120710	72.7	32.2	28.1
20120711	79.1	41.3	38.7
20120712	54.4	54.9	64.8
20120713	70.8	77.1	46.3
20120714	73.9	24.5	64.3
20120715	95.9	68.6	30.6
20120716	73.2	66.8	33.6
20120717	57.8	48.4	35.9
20120718	86.8	24	25.1
20120719	63.3	29.1	81.4
20120720	53.3	24.6	54.7
20120721	70.2	58.8	64.2
20120722	99.5	50.7	49.3
20120723	59.5	63.2	40
20120724	54.1	52.3	67
20120725	95.5	68.9	88.7
20120726	61.3	74.1	71
20120727	52.1	41.9	33.1
20120728	79.3	51.2	53
20120729	93.7	25.3	73
20120730	56.4	30	82.5
20120731	62	20.2	32.7
20120801	94.8	22.3	66.9
20120802	83.9	23.3	73
20120803	72	35.6	67.7
20120804	77.2	56	78.5
20120805	52.7	60.9	81.2
20120806	92.5	28.7	82.9
20120807	86	50.3	29.2
20120808	93.3	23.2	81.4
20120809	97.9	52.9	72.9
20120810	90	29.6	64.8
20120811	97.2	35.4	76.6
20120812	52.2	48.8	86.9
20120813	80	63.2	57.2
20120814	90.2	47.5	63.4
20120815	76.1	39.1	88.9
20120816	57.4	46.2	54.7
20120817	97.6	66.2	36.1
20120818	86.8	38.5	49.3
20120819	58.2	60.1	87.3
20120820	89.4	51.2	33.2
20120821	98	69.2	89.3
20120822	53.3	73.2	42.7
20120823	57.4	77.1	52.5
20120824	95.3	73.9	45.6
20120825	59.6	56.4	55.2
20120826	79.7	47.5	29.7
20120827	72.2	36.6	62.8
20120828	79.8	35.1	45.3
20120829	79.5	26.8	69.5
20120830	73.1	31.4	29.8
20120831	62.3	66.4	70.6
20120901	70.6	56.4	37.7
20120902	93.3	32.4	43.6
20120903	94.9	29.3	86.1
20120904	67.5	47.8	66.1
20120905	84.3	56.3	77.4
20120906	51.5	70	65.1
20120907	61.2	78.1	81.4
20120908	97	73.4	73.2
20120909	67.6	59.4	41.1
20120910	76.4	34.3	63.7
20120911	81	56.1	61.8
20120912	61.3	23.3	78
20120913	88.3	51.7	55.3
20120914	76.4	63.2	74.6
20120915	56.6	70.9	61.4
20120916	74.7	27.2	50.3
20120917	52.1	69.3	50.9
20120918	91.7	45.5	26.2
20120919	72.5	77.7	44.9
20120920	99.9	44.9	26.1
20120921	68.7	72.2	36.9
20120922	95.4	60.5	61.3
20120923	95.8	75.7	65.6
20120924	63	32.7	89.5
20120925	94.2	53.1	86.1
20120926	77.4	39.6	57
20120927	66	76	86.6
20120928	61.5	67.6	90
20120929	72.8	49.8	64.8
20120930	84	60.3	67.8
