date	Facebook	Twitter	LinkedIn
20111211	76.2	69.1	61.7
20111212	90.8	38.1	79.3
20111213	54.4	76.4	48.8
20111214	64.4	75.7	52.8
20111215	53.2	22.1	57.7
20111216	77.9	42	82.7
20111217	90.4	53.1	69.7
20111218	74.5	20.4	34.1
20111219	93.2	45.6	75.9
20111220	51.3	64.7	46.7
20111221	64	41.4	41
20111222	61.8	52.2	81.1
20111223	73.8	57.9	70.8
20111224	54.5	66.5	88.9
20111225	52.2	56.1	64.9
20111226	73.5	60	29.7
20111227	58	24	40
20111228	60.3	22.6	85.2
20111229	76.1	31.8	49
20111230	59.6	39.5	68
20111231	97.5	65.7	67.8
20120101	92.2	53	29.8
20120102	54.7	65.3	43.9
20120103	72.5	60	62.2
20120104	93.5	63.9	55.2
20120105	59.5	53.2	25.3
20120106	78.4	45	89.9
20120107	92.9	45.2	89.9
20120108	88.5	43.8	80.7
20120109	79.5	53.8	67.1
20120110	75.5	78.5	59.4
20120111	55.2	59.3	67.4
20120112	64.9	50.6	58.2
20120113	62.8	79.8	41.8
20120114	98.5	66	48
20120115	98.1	47.4	63.5
20120116	74.1	29.1	89.5
20120117	86	79.7	40.1
20120118	53.8	71.4	47.3
20120119	66.3	20.5	33.5
20120120	73.6	34.3	49.7
20120121	76.8	74	39.3
20120122	50.5	20.7	36
20120123	85.8	55.3	44.4
20120124	94	24	62.7
20120125	88	73.4	29.1
20120126	93.3	77.4	67.2
20120127	91.2	78	48.9
20120128	63.3	44.6	78.3
20120129	82.7	36.7	28.5
20120130	94	44.4	59.3
20120131	76.7	63.9	87.9
20120201	62.5	57.9	80.3
20120202	58.1	78.3	89.8
20120203	77.2	44.1	38.6
20120204	98	20.1	40.2
20120205	87.7	40.4	46.2
20120206	81.7	54.9	64
20120207	55.3	44.5	85
20120208	99.4	24.3	60.7
20120209	93.3	24.7	82.2
20120210	65.4	62.4	68.9
20120211	96.3	63.5	79
20120212	91.1	46.9	47.2
20120213	92.1	53.4	50.9
20120214	52.2	72.4	67.8
20120215	62	59.1	62.9
20120216	51.4	68.6	53.7
20120217	86.6	74.3	88.3
20120218	90.3	57.3	86.3
20120219	88.9	77.9	77.5
20120220	79	42.4	58.9
20120221	56.6	48.4	28.7
20120222	70.2	36.7	59.7
20120223	89.1	29.9	27.9
20120224	71.6	29.9	30.9
20120225	78.7	59.8	44.5
20120226	99.7	71.6	58.2
20120227	94.1	20.7	65.4
20120228	52.9	62.6	61.2
20120229	51.7	37.3	63.3
20120301	91.2	59.9	78.3
20120302	68.3	70.6	88.1
20120303	76.5	57.6	80.5
20120304	54.1	79.2	75.3
20120305	86.5	20	81.6
20120306	66.4	31.6	82.7
20120307	78.9	57.9	34.5
20120308	57.2	28.7	62.2
20120309	95.4	55.2	54.2
20120310	59.3	30	39.7
20120311	58	47.3	30.7
20120312	70.5	72.7	37.4
20120313	70.4	27	54.8
20120314	54.3	27.8	60.5
20120315	52.2	30.3	34.7
20120316	92.7	52	32.8
20120317	95.4	48.2	88
20120318	84.1	29.9	37.5
20120319	94	45.9	58.4
20120320	95.4	34.2	65.1
20120321	61.7	25.8	30.1
20120322	89.8	69.4	45.5
20120323	64.3	26.5	28.1
20120324	61.4	77.5	50.9
20120325	56	23.1	31.4
20120326	73.1	59	47.4
20120327	71.5	71.5	77.9
20120328	56.3	58.5	25.5
20120329	87.5	32	61
20120330	91.7	20.3	49.9
20120331	81.6	25	69.4
20120401	55.4	70.2	49.9
20120402	76.5	24.1	57.6
20120403	74.7	60.1	29.5
20120404	72.3	68.7	56.4
20120405	52.6	43.3	32
20120406	80.8	72.4	67.6
20120407	80.8	63.6	48.1
20120408	88.1	78.9	40.1
20120409	75	59.3	81.3
20120410	85.8	31.6	79.7
20120411	76.5	34.3	73.2
20120412	70.8	58.5	85.8
20120413	80.1	65.7	62.4
20120414	80.9	68.9	41.7
20120415	57.4	32.4	54.3
20120416	89.3	53.5	53.3
20120417	58.6	43.2	71.8
20120418	50	33.8	28.8
20120419	89.2	38.5	27.4
20120420	95.2	63.6	80.3
20120421	68.6	54.9	49
20120422	98.1	37.5	74.1
20120423	91.9	75.8	86.6
20120424	78.9	38.6	29.3
20120425	77	28.2	50.8
20120426	92.3	52.6	85
20120427	93.5	78.7	58.2
20120428	99.9	48.1	76.1
20120429	81.2	78.1	49.8
20120430	89.2	61.5	72.8
20120501	77.5	78.9	82.3
20120502	68.4	56.5	68.7
20120503	88.6	23.3	70.5
20120504	75.4	65.1	77.7
20120505	99	78.3	52
20120506	51.5	52.6	26.4
20120507	76.5	43.6	45.9
20120508	96.3	40.9	82.2
20120509	95.3	59.2	89.4
20120510	79.2	23.9	60.1
20120511	58.5	49.9	75.8
20120512	96.4	60.3	74.2
20120513	65.4	41.4	75.2
20120514	76.8	44.8	68
20120515	83.3	76.6	80.3
20120516	98.5	56	34.3
20120517	92.5	36.8	84.3
20120518	96.2	30.3	85.8
20120519	88.7	45.5	51.3
20120520	94.6	49.4	72.8
20120521	87	50.7	70.2
20120522	73.3	23.8	89.5
20120523	87.9	72.1	87.8
20120524	75.2	26.2	35.3
20120525	72.2	40.3	65.7
20120526	85.3	29.7	61.7
20120527	61.9	23.9	54.7
20120528	71	33.3	38.5
20120529	89.2	40.8	87.2
20120530	82.7	20.5	30.3
20120531	83.5	41.2	66
20120601	82.2	43.8	84
20120602	96.4	67.5	35.2
20120603	72.6	28.7	45.8
20120604	97.5	69.1	70.6
20120605	71.1	43	83.6
20120606	87.1	66.4	78.2
20120607	75.9	52.9	66.3
20120608	82.7	53.1	68.1
20120609	91	62.8	66.2
20120610	51.4	60.9	58.4
20120611	86	49.1	40.9
20120612	69.8	45.1	76.7
20120613	79.8	76.4	81.3
20120614	57.4	45.7	30.8
20120615	51.4	35.9	30.9
20120616	91.7	72.6	81.4
20120617	89.5	22.7	25.3
20120618	75.5	78.6	83.1
20120619	59.8	45	74.5
20120620	88.9	39.9	59.9
20120621	79.1	49.5	73.6
20120622	72.4	58.1	54.9
20120623	96.1	66	88.6
20120624	97.8	51.2	52.3
20120625	95.7	47.4	59.8
20120626	99	59.7	32.8
20120627	51.5	75.8	35.2
20120628	94.3	45.5	49.8
20120629	67.3	62.5	47
20120630	96.6	57.8	29.3
20120701	57.8	62.3	59
20120702	69.2	34.6	57.3
20120703	84.3	59	40.8
20120704	97.6	25.5	47.5
20120705	71.1	73.6	44.8
20120706	60.5	71.9	38.2
20120707	92.6	21.5	48.7
20120708	95.2	21.7	45.1
20120709	81.6	20.6	56.8
20120710	66.4	44.5	35.6
20120711	75.3	66.5	62
20120712	57	54.5	89.5
20120713	73	45.6	66.8
20120714	65.6	36.7	44.2
20120715	96.9	54.3	59
20120716	56.6	52.8	85.9
20120717	57.3	44.1	44.2
20120718	68	35.5	58.2
20120719	85	49.7	60.3
20120720	51.1	33.7	87.2
20120721	60.1	52.1	51
20120722	72.6	29.3	66.3
20120723	74.4	42.4	75.5
20120724	75.5	78.4	47.7
20120725	80.3	27.9	48
20120726	56.8	47	26.9
20120727	89.8	37.8	37.6
20120728	82.3	23.9	27.9
20120729	51	78.4	30.1
20120730	71.8	50.8	50.3
20120731	90.5	66.5	83
20120801	99.8	43.1	37.2
20120802	74.7	79.8	69.4
20120803	70	70.2	41.4
20120804	52.8	23.6	39.4
20120805	84	40.5	69.1
20120806	59.3	43.1	36.4
20120807	87.8	68.2	69.1
20120808	65.2	28.4	39.8
20120809	89.9	56.9	34.1
20120810	78.9	54.5	74.1
20120811	61.3	50	66.3
20120812	61.8	72.1	83.8
20120813	86.3	29.3	79.4
20120814	85.2	60	35.6
20120815	97.2	23.5	62.4
20120816	67.4	67.1	75.3
20120817	89.8	78.9	26.5
20120818	93.5	64.5	64.1
20120819	75.6	21.9	70
20120820	81.2	24.2	42.6
20120821	93.1	36.7	41.3
20120822	69.9	56.2	71.6
20120823	59.7	38.6	49.5
20120824	72.7	30.3	54.3
20120825	61.4	34.9	31.4
20120826	92.3	44.5	35.4
20120827	86	24.1	49.2
20120828	65.4	55.6	58.2
20120829	73.3	36.3	80.7
20120830	62.8	64.1	37.7
20120831	61.8	34.7	31.6
20120901	83.3	40.2	66.2
20120902	80.8	70.9	66.9
20120903	94.8	51.8	82.7
20120904	93.5	24.2	70.8
20120905	85	50.6	66.6
20120906	62.8	68.7	56.3
20120907	50.3	49.5	48.3
20120908	72.1	26.4	41.6
20120909	60.5	55.5	87.4
20120910	97.7	41	75.7
20120911	52.4	41.2	64
20120912	89.2	41.2	68.9
20120913	65.6	71.1	52.3
20120914	80.1	37.5	77.1
20120915	98.1	54	48.2
20120916	60.3	71.5	79.4
20120917	69.5	47	48
20120918	56.5	31.2	59.7
20120919	96.1	75.1	62.9
20120920	78.9	42.7	48.4
20120921	89.2	60.1	58.6
20120922	54.3	60.2	59.3
20120923	55.2	52.1	86.9
20120924	77.7	55	63.8
20120925	87.2	69.6	46.3
20120926	80.6	56.9	35.5
20120927	97.4	68.8	86.4
20120928	70.5	36.5	45.3
20120929	57.3	40.6	84.8
20120930	64.8	53.6	80.8
