date	Facebook	Twitter	LinkedIn
20120210	67.3	60.2	82.2
20120211	96.7	45.7	37.8
20120212	75.5	56	47.3
20120213	81.8	56	55.5
20120214	72.2	79.6	75.6
20120215	88.6	77.2	39.5
20120216	91.1	61.2	84.2
20120217	88	59.9	26.2
20120218	95.6	69.4	35.3
20120219	75.8	69.4	33.1
20120220	90.3	73.8	65
20120221	55.4	64.3	29
20120222	96	45.4	87.8
20120223	76.8	40.7	39.1
20120224	76.2	62.7	69.3
20120225	77.4	35.4	26.8
20120226	69.1	44.1	31.6
20120227	82	36.9	52
20120228	86.1	63.5	39.9
20120229	83.2	48.1	56.4
20120301	57.6	60.1	49.3
20120302	85.7	20.1	68.4
20120303	61.1	49.6	86.4
20120304	57.6	51	79.6
20120305	86.8	37.7	26.7
20120306	50.6	58.1	29.3
20120307	53.1	52.3	62.2
20120308	55.4	68.6	25.2
20120309	99.5	66.9	45.4
20120310	78.5	66.5	35.1
20120311	95.2	20.2	72.2
20120312	84.5	30.9	54.9
20120313	67	34.7	68.3
20120314	61.9	33.4	85.4
20120315	58.6	49.5	58.2
20120316	83.3	40	45.3
20120317	99.6	20.4	83.8
20120318	93	35.3	26.3
20120319	73.1	52.2	55.1
20120320	66.8	23.6	73.9
20120321	82.9	25.7	26.6
20120322	53.2	75.7	63.1
20120323	85.4	35.4	45
20120324	66	65.8	55.7
20120325	63.4	29.5	28.5
20120326	59.9	76	49.5
20120327	79.2	59.2	27.2
20120328	87.6	65	59.1
20120329	60.6	37.4	55.6
20120330	93.7	47.4	57.2
20120331	83.7	25	75.9
20120401	66.8	69	32.3
20120402	78	35.2	69.6
20120403	83.5	56.6	48.7
20120404	94.8	42.4	28.6
20120405	88.7	56.9	79.5
20120406	89.9	57.7	31.5
20120407	71.3	72.1	48.6
20120408	83.9	26.9	72.7
20120409	54.6	38.2	81.8
20120410	78.8	42.3	39.1
20120411	85.3	23.2	68.5
20120412	68.9	56.3	52.4
20120413	66.6	79.7	63.2
20120414	97.1	35.9	46.5
20120415	92.6	41.6	76.1
20120416	73.6	77	63.8
20120417	56.1	48.1	31.9
20120418	79.6	68	43.2
20120419	60	74	42.3
20120420	99.7	70.4	30.8
20120421	81.8	61.1	45.7
20120422	81	77.4	74.4
20120423	94.9	38	33.2
20120424	85.9	47.6	48.7
20120425	71	54.9	78.2
20120426	63.6	43.8	71.1
20120427	93.7	69.2	53.8
20120428	80.4	25.4	33.2
20120429	80.4	58.9	44.3
20120430	60.4	54.1	42.2
20120501	70.8	50.6	67.6
20120502	50.7	70.6	73.5
20120503	50.4	67.5	81.4
20120504	88.1	33.2	74.8
20120505	94.8	74.9	28.2
20120506	56.2	24.6	89.5
20120507	78.3	79.3	79.3
20120508	85.3	69.3	48
20120509	55.5	67.7	85.6
20120510	58.6	77	63.2
20120511	86.2	32.9	51.7
20120512	51.4	44.2	64.7
20120513	87.6	43.3	25.5
20120514	94.5	59.9	30.5
20120515	57.1	30.2	80.9
20120516	59.9	37.8	75.4
20120517	76.3	63.3	53.2
20120518	86.7	70.4	60
20120519	64.9	36.9	64
20120520	72.3	37.3	27.2
20120521	68.2	46.3	30
20120522	67.2	53.7	59.3
20120523	73.8	49.3	72.6
20120524	77.6	61	48.5
20120525	65	59.9	54.2
20120526	88	55.6	87.3
20120527	81.7	39.7	59.2
20120528	81.3	67.2	53.5
20120529	72.6	45.5	80.5
20120530	95.7	34.4	38.7
20120531	82	67.2	46.1
20120601	70	36.9	33.7
20120602	82.2	24.4	38.2
20120603	92	42.7	30.7
20120604	69.5	46.9	52.2
20120605	75.8	21.4	28.7
20120606	57.9	36.4	27.5
20120607	58.5	28.5	30.3
20120608	66	45.6	46.9
20120609	66.7	65.1	68.1
20120610	55	20.7	40.7
20120611	68.4	66.1	55.2
20120612	88.4	54.7	30.9
20120613	86.2	31.8	53.6
20120614	95.8	28	85.8
20120615	61.1	26.5	69.5
20120616	87.3	50.6	81.3
20120617	68.9	26.9	67.7
20120618	76	76.3	29.8
20120619	54	37.6	63.1
20120620	78.5	71.2	66.3
20120621	55.8	62.9	36.4
20120622	78.1	37	39.5
20120623	68.3	24	86.6
20120624	93.8	40.9	40.3
20120625	84.9	20.6	78.9
20120626	65.8	64.5	27.9
20120627	90.8	36	78.6
20120628	75.7	31.5	49
20120629	82.2	54.2	81.6
20120630	85.4	37.3	86.9
20120701	99.6	78.6	39.7
20120702	91	30.9	28.8
20120703	77.8	31.2	89.2
20120704	97.9	21.1	55.9
20120705	77.2	70.3	63.5
20120706	88.9	28.6	27.1
20120707	72	77.4	49.6
20120708	68.2	44.6	77.6
20120709	86.1	20.7	63.6
20120710	76.5	28.7	61.6
20120711	76.9	35.5	50.9
20120712	85.3	56.5	28.2
20120713	82.2	38.9	74.1
20120714	90.6	79.3	40.3
20120715	57.6	29.5	42.9
20120716	89.7	35.7	65.7
20120717	91	20.1	49.7
20120718	86.1	49.7	35.7
20120719	99.8	62.5	49.8
20120720	80.7	42.6	53.2
20120721	71.3	63.3	44.8
20120722	69.8	24.5	34.8
20120723	76.2	60.2	63.1
20120724	82.3	63	33.9
20120725	91.8	27.2	87.5
20120726	52.9	24.4	43.3
20120727	89	28.1	35.6
20120728	88.3	34.5	36.8
20120729	95.2	56.8	42.1
20120730	96.9	45.1	55.2
20120731	62.1	54.1	74.8
20120801	65.7	23.9	89.3
20120802	75.2	69.1	76.9
20120803	79.1	21.9	51.9
20120804	59.1	65.2	88.8
20120805	88.5	47.8	80.2
20120806	91	28.4	80.5
20120807	51.8	52.7	61.9
20120808	50.7	28.8	85.3
20120809	78	44.9	89.8
20120810	94.7	21.4	72.6
20120811	70	67.7	54.8
20120812	58	29	53.6
20120813	75.2	30.3	50.2
20120814	96.2	41.7	84.5
20120815	63.9	55.4	25.5
20120816	95.6	67	45.3
20120817	68.8	41.9	67.8
20120818	90.7	54.1	58.7
20120819	80	37.3	43.4
20120820	89.9	36.7	31.8
20120821	55.4	29.1	75.6
20120822	74.5	68.5	62.1
20120823	65.4	58.1	36.7
20120824	97.8	24.3	26.6
20120825	55.5	73.6	83.9
20120826	72.6	73	65.3
20120827	72.4	44.1	60.7
20120828	50.5	63	48.6
20120829	61.4	72.3	84.3
20120830	54.9	37.6	33.8
20120831	55.9	38.4	42.9
20120901	97.5	31.8	25.6
20120902	91.4	51.8	32.9
20120903	64.3	76.2	40.9
20120904	90.5	62.8	75.7
20120905	75.6	29.7	58.9
20120906	75.4	66	72.1
20120907	82.9	79.1	43.3
20120908	80.7	57.5	56.2
20120909	78.7	53.6	42.8
20120910	96.8	65.1	50.4
20120911	61	45	66.7
20120912	91.5	47.3	69.4
20120913	51.6	31.2	35.5
20120914	66.5	66.6	62.6
20120915	83.7	62.3	55.3
20120916	70.9	25.4	52.2
20120917	85.6	59	49.2
20120918	52.3	59	26.1
20120919	99.8	30.6	66.2
20120920	93.4	64	71.9
20120921	88.1	34.1	72.9
20120922	90.7	27.2	83.7
20120923	89.1	50.6	62.6
20120924	96	22.1	80.1
20120925	52.6	30.8	33.2
20120926	54.6	69.9	42.8
20120927	91.8	75.4	51.7
20120928	83.9	20.3	85.9
20120929	54.3	72.6	53.2
20120930	52.8	39.7	29.7
