date	Facebook	Twitter	LinkedIn
20120120	65.4	79.9	78.8
20120121	89	79.8	39.3
20120122	70.5	21.8	30.3
20120123	94.4	72.9	60.3
20120124	78.4	55.7	66.4
20120125	54.5	59.9	83.3
20120126	58.5	65.8	81.9
20120127	85.6	29.3	77.8
20120128	58.7	37.6	84.6
20120129	60.1	71.6	83.2
20120130	95.7	72.9	36.7
20120131	92.4	42.9	25.4
20120201	76.7	47.9	83.4
20120202	90	58	48.7
20120203	74.5	57.4	63.3
20120204	97.6	20.9	70.1
20120205	88.1	44.7	71.1
20120206	73.3	22.3	73
20120207	84.8	31.3	85.2
20120208	98.7	24.1	73.3
20120209	81.4	35	75.9
20120210	86.7	26.6	75.2
20120211	85.9	40.4	69.5
20120212	64.4	72.5	86.1
20120213	81.4	41	54.4
20120214	70.1	50.5	83.1
20120215	98.5	67.1	84.2
20120216	65.7	64.2	37.4
20120217	84.5	67.6	40.2
20120218	79.9	38.9	48.3
20120219	89.3	70.8	26.3
20120220	57.4	20.1	75.6
20120221	50.7	42.4	45.3
20120222	54.8	49.9	72.5
20120223	75.9	74.9	28.8
20120224	84.5	21.8	36.8
20120225	76.2	57.6	70.8
20120226	69.7	51.9	37
20120227	74.9	31.1	84.4
20120228	89.6	55.8	88.4
20120229	73.5	44.6	65.8
20120301	51.8	60.6	32.5
20120302	68.9	31.4	86.6
20120303	94.7	30.7	43.5
20120304	82.1	49.9	60.6
20120305	84.7	45.5	61.7
20120306	67.6	55.9	63.7
20120307	83.3	60.2	45.2
20120308	86.2	63.5	52.5
20120309	75.3	55.9	87.9
20120310	88.1	69.3	49.8
20120311	58.2	20.2	52.2
20120312	63.2	29.5	66.9
20120313	58.2	56.5	71.6
20120314	78.9	72.8	83.3
20120315	98.9	30.4	44.5
20120316	89.7	68.7	35.4
20120317	62.5	43	27.4
20120318	62.6	25	38.4
20120319	94.5	30.6	70.1
20120320	77.6	43.4	44.2
20120321	67	46.9	69.5
20120322	72.9	77.9	38
20120323	76.8	41.9	36.6
20120324	68	53.8	74.2
20120325	67.6	59.9	86.8
20120326	60.7	22	50.3
20120327	78.6	62.3	59.2
20120328	55.5	37.5	47.5
20120329	82.6	28.2	57.6
20120330	93.7	66.6	66.2
20120331	92	46.8	33.3
20120401	69.3	60.2	79.5
20120402	70.3	66.2	57.8
20120403	74.8	49	46.5
20120404	52	62	88.7
20120405	86.1	68.7	62.6
20120406	84.9	79.9	64.4
20120407	55.7	39.2	58.8
20120408	70.7	46	73.6
20120409	98.9	36.7	41.1
20120410	94.8	29.7	37.7
20120411	67.3	33.1	54.1
20120412	95.7	41.9	49.4
20120413	67.5	51.5	46.9
20120414	88.4	23.3	57.9
20120415	96.5	21.6	29.4
20120416	69.8	36.8	76.4
20120417	75.6	74.1	77.3
20120418	93	27.6	26.2
20120419	79.8	47.9	88.8
20120420	65.3	34.9	34.2
20120421	68.9	60.2	52.4
20120422	81	70.6	70
20120423	92.3	41.1	45.9
20120424	68.6	35.6	33.9
20120425	99.9	54.4	45.6
20120426	89.2	62.8	57.8
20120427	54.7	57	30.1
20120428	89.9	65.3	84.6
20120429	54.7	45.8	38.6
20120430	75.2	48.3	77.6
20120501	85.3	56.8	48.5
20120502	73.3	55.2	26.3
20120503	84.9	35.6	79.2
20120504	87.3	75.3	25.8
20120505	69.4	31.7	32.2
20120506	82.1	72.8	83.4
20120507	72.4	47.7	28.4
20120508	71.6	76.4	29.1
20120509	74.3	25.7	73.2
20120510	83.8	37.9	58
20120511	99.7	50.5	35.7
20120512	91.5	28.5	42.1
20120513	82.2	24.6	40.6
20120514	61.3	33.6	54.6
20120515	51.9	61.2	83.6
20120516	85.6	62	82.7
20120517	67.5	42.9	37.4
20120518	73	42.1	39.7
20120519	75.4	41.9	65.5
20120520	87.8	70.4	33.7
20120521	92.3	77.4	41.2
20120522	89.3	34.6	87.9
20120523	67.6	38.7	37.4
20120524	85.5	48.2	81.4
20120525	97.4	77.8	61.4
20120526	78.5	26	47.2
20120527	73.4	51.5	28.1
20120528	89.8	49.9	70.7
20120529	60.5	24.7	64.4
20120530	68.3	64.2	86.2
20120531	63.1	27.1	88.5
20120601	94.4	37.6	82.9
20120602	99.3	24.4	26
20120603	57.4	64.2	75.9
20120604	66.4	64.3	28.8
20120605	95.9	68.4	59.4
20120606	93.5	31.4	76.2
20120607	51.8	56.7	47.8
20120608	88.4	79.8	45.6
20120609	53.3	71.7	62.4
20120610	50.6	67	56.5
20120611	52.6	40.9	71.9
20120612	81.7	48.4	61.5
20120613	58.9	25.7	38
20120614	90.6	66.4	80.2
20120615	67.2	72.8	41
20120616	99.8	63.2	84
20120617	97.7	24.1	85.2
20120618	74.6	41.2	48.4
20120619	72.5	77.1	44.6
20120620	57.3	69.4	58.2
20120621	69.1	21.6	32.6
20120622	52.6	50.7	41.2
20120623	51.8	74.6	64.5
20120624	71.5	79.1	87.7
20120625	96.3	69.7	41.5
20120626	55	69.2	53.3
20120627	82.8	73.3	64.8
20120628	60.1	59.3	84.7
20120629	98.8	52	60.3
20120630	53.3	20.6	84.7
20120701	50.7	75.3	53.8
20120702	70.7	61.2	48.3
20120703	51.9	28.5	47
20120704	64.2	70.6	31.9
20120705	60.8	47	84.9
20120706	66.8	21.7	32.1
20120707	59.9	20.4	82.3
20120708	73.5	65.6	62.9
20120709	77.5	64.9	34.5
20120710	94.7	47.5	89.8
20120711	65.7	43.9	80.1
20120712	53.2	68.5	78.2
20120713	62.2	65.4	34.4
20120714	57.6	70.7	40.1
20120715	74.2	64.1	39.6
20120716	97.8	42	46.4
20120717	87.3	69.6	30.9
20120718	70.4	46.9	55
20120719	62.9	77.4	89.7
20120720	54.6	29.3	74.5
20120721	50.3	72.7	62.9
20120722	71.7	65.4	26.4
20120723	55.2	55.5	34.1
20120724	73.2	20.9	53.2
20120725	62.5	47.4	57.2
20120726	66.5	41.2	82.7
20120727	81.7	76.6	55
20120728	98	79.3	77.9
20120729	88.4	32.9	83.1
20120730	76.1	39.5	77.1
20120731	53.6	78.5	71.4
20120801	81	31.1	53.1
20120802	60.5	37.6	58.4
20120803	68.5	62	31.6
20120804	74.6	39.4	61.4
20120805	87.4	74.9	73.5
20120806	93.5	27.2	45.6
20120807	96.2	45.7	73.3
20120808	64.7	79.8	79.4
20120809	70.8	57.9	53.4
20120810	74.6	26.5	63.7
20120811	65.1	43	25.2
20120812	72.2	32.8	66.8
20120813	91.9	28.3	67.6
20120814	53.5	66.8	35.3
20120815	59.4	75	49.8
20120816	98.1	75	73.4
20120817	56.8	55.8	71
20120818	57.3	66.9	30.4
20120819	98.7	46.1	37.9
20120820	58.9	46.4	75.8
20120821	98.2	68.3	68.8
20120822	56.5	40	58.6
20120823	50.9	51.2	48.9
20120824	60.6	70.1	77.8
20120825	76.9	36.8	56.3
20120826	55.2	53.5	29.5
20120827	77.1	24.4	82.4
20120828	62.3	41.7	68.1
20120829	75.9	56	84
20120830	82.5	35.2	41.4
20120831	82.2	20.5	56.1
20120901	50.8	58	63.5
20120902	64.4	53.5	27.3
20120903	57.9	52.8	57.3
20120904	98	78.3	88.9
20120905	53.9	75.6	75.2
20120906	55.5	55.2	66.3
20120907	58.1	78.5	39.7
20120908	71.9	55.7	81.9
20120909	66.5	29.2	31.4
20120910	82.1	77.7	25.6
20120911	58	48.2	58.2
20120912	86.9	67.8	59.2
20120913	63.2	79.2	76.7
20120914	68.4	38.5	74
20120915	72.8	65.6	75.1
20120916	89.1	55.8	65.2
20120917	75.2	58.9	48.1
20120918	68.4	72.9	88.8
20120919	74.5	60.2	29.1
20120920	95.7	79.3	43.5
20120921	53.6	71.7	43.7
20120922	100	27.8	55.8
20120923	58.9	70.3	52.3
20120924	59.6	40.1	52
20120925	96.1	47.6	37
20120926	96.7	23.2	43.5
20120927	88.2	41	74.7
20120928	65.7	67.7	67.9
20120929	61.2	29.3	63.8
20120930	54.6	70	42.6
