date	Facebook	Twitter	LinkedIn
20120414	97.3	39.5	27.6
20120415	90.4	22.6	68.3
20120416	65	27.9	50.7
20120417	80.4	23.7	54.2
20120418	70.6	75.1	80.2
20120419	55.5	45.3	32.1
20120420	76	43.7	79.9
20120421	72.9	59.8	35.7
20120422	74.5	24	71.2
20120423	72.9	49.2	84.1
20120424	90.7	50.3	63.8
20120425	83.6	56.6	54.1
20120426	75.6	60.3	73.2
20120427	93.3	63.2	81.9
20120428	96.4	77.7	71.8
20120429	98.9	40.7	43.9
20120430	85.7	75.1	57
20120501	51	62.7	67.2
20120502	78.4	68.9	47.6
20120503	78.6	74.7	67.2
20120504	73.3	52	32.2
20120505	88.9	75	34.3
20120506	72.7	46.4	36.9
20120507	50	37.8	76.2
20120508	63.9	32.1	44.3
20120509	77.8	60.9	84.1
20120510	68.9	63.1	28.5
20120511	58.7	37.1	77.4
20120512	52.2	58.5	64.1
20120513	55	24.4	87.4
20120514	88.3	28.2	28.6
20120515	50.4	42.1	81.9
20120516	52.2	71.2	58.2
20120517	56.1	79.1	59.4
20120518	62.2	37.6	72.6
20120519	60.2	30.8	66.8
20120520	60.2	20.3	82.1
20120521	66.7	21.4	42
20120522	85.8	38.7	80.6
20120523	81.8	77.8	47.5
20120524	54.9	50	34.7
20120525	67	61.4	48.8
20120526	71.6	60.3	40.5
20120527	94.2	55	32.2
20120528	61.4	61.6	84.6
20120529	96	40.5	37.2
20120530	78.6	76.3	34.5
20120531	70.1	54.1	86.1
20120601	51.3	65.9	43.2
20120602	59.5	46.1	73
20120603	91.1	74.9	73.5
20120604	89.4	60.9	83.4
20120605	56.8	36.3	60.1
20120606	57.4	53.8	67.9
20120607	73.5	61.7	34.2
20120608	85.7	52.4	89
20120609	71.9	70	69.4
20120610	53.9	66.4	33.2
20120611	74.3	28.2	55.6
20120612	98	65.5	37.7
20120613	66.3	49.9	38.8
20120614	68	59.6	38
20120615	56.3	33.6	61.2
20120616	55	28.1	43.2
20120617	87.2	35.8	74.9
20120618	56.7	66	32.3
20120619	76.3	72.8	67.4
20120620	64.5	41.8	70
20120621	73.7	35.2	30.3
20120622	68.2	64.9	90
20120623	90.2	58	71.4
20120624	85.6	67.6	39.7
20120625	58.9	23.3	73
20120626	88.4	70	62.5
20120627	58.3	64.9	75.7
20120628	56.3	62.7	80.1
20120629	84.6	63.7	42.1
20120630	56.3	24.1	41.1
20120701	76	34	82.6
20120702	53.1	60.1	38.8
20120703	53.7	77.5	25.6
20120704	73.8	70.4	35.1
20120705	54.2	36.3	29.5
20120706	57.1	40.3	50.2
20120707	95.6	72.4	49.9
20120708	84.5	32	69.9
20120709	75.5	53.4	84.4
20120710	50.9	44.7	41.2
20120711	69	22.3	81.3
20120712	95.2	47	84.9
20120713	50.1	22.5	37.4
20120714	73	21.2	30.1
20120715	77.5	24.6	48.9
20120716	68.4	52.2	55.5
20120717	96.9	55.8	27.8
20120718	52.3	32.2	80.3
20120719	72.6	49.4	50.1
20120720	56.9	62.7	47
20120721	75.7	24.9	41.1
20120722	50.7	74.7	71.7
20120723	69.9	26.3	56.6
20120724	58.5	79.8	36.3
20120725	93.1	38.9	27.5
20120726	85.3	22.1	36.2
20120727	52.8	62.1	64
20120728	63.7	74.6	54.9
20120729	59.6	48.5	25.1
20120730	58.6	78.5	51.7
20120731	88.8	37.5	66.3
20120801	73.7	20.1	36.4
20120802	72	43.3	59.4
20120803	69.4	34.7	50.3
20120804	83.2	53.9	84.1
20120805	60.8	59.4	49
20120806	95.1	34.6	47.8
20120807	80.1	57	29.2
20120808	96.4	79	82.6
20120809	98.6	61.5	37.8
20120810	69.8	32.6	65.1
20120811	65.8	37.5	46.8
20120812	97.9	22.7	73.6
20120813	86.5	34.2	82.2
20120814	70.2	48	29
20120815	69.5	56.5	35.4
20120816	83.8	32.8	42.3
20120817	92.1	43.8	33.3
20120818	86.8	28.6	72.1
20120819	89.2	67.7	49.9
20120820	81.1	79.2	57.5
20120821	88.1	32.2	56.1
20120822	59.2	60	73.1
20120823	70.5	34.5	73.4
20120824	65.8	59.2	77.4
20120825	58.6	41.2	31.6
20120826	84.9	21.4	70.4
20120827	82.3	69.1	62.7
20120828	67.8	30.9	68.2
20120829	98.7	33.4	59.2
20120830	77.2	45.6	29.1
20120831	97	63.7	71.2
20120901	88.6	67.7	78.8
20120902	83	60.7	78.1
20120903	98.9	74	35.6
20120904	53.5	43.4	27
20120905	57.5	60.9	42.7
20120906	78.5	30	70.4
20120907	96.6	36.1	41.3
20120908	76.4	71.9	43.5
20120909	99.4	43.4	56.4
20120910	76.3	55.3	31.8
20120911	59	23	33
20120912	76.1	38.1	59.5
20120913	90.9	41.8	60.3
20120914	66.9	47.6	69.6
20120915	76.8	66.9	77.4
20120916	55.9	76.4	77.2
20120917	79.1	28.6	60.4
20120918	85	71.9	73.8
20120919	76.7	33.3	78.1
20120920	50.5	27.6	54.5
20120921	88	64.2	77.7
20120922	97.8	60.5	34.4
20120923	56.1	79.8	56.1
20120924	70.6	73.1	71
20120925	87.4	58.4	54
20120926	62.7	54.8	62.3
20120927	93	28.1	77.9
20120928	79.2	50.5	82.2
20120929	99.8	20.9	69.4
20120930	78.1	42.5	82.1
