date	Facebook	Twitter	LinkedIn
20120805	90.3	36.8	60.8
20120806	67.4	30.7	40.8
20120807	57.1	78.9	38.1
20120808	68.3	40.1	38.8
20120809	62.7	71.1	59.3
20120810	54.3	33.5	42
20120811	92.6	64.8	83.2
20120812	59.8	61.4	48.2
20120813	85.7	75.9	32.9
20120814	67.6	56.2	55.5
20120815	81.4	52	62
20120816	86.7	63.1	45.1
20120817	50.5	28	81.8
20120818	61	59.4	84.8
20120819	56.2	25.1	76.8
20120820	59.5	64.2	71.3
20120821	53.2	40.6	83.1
20120822	63.5	55.7	75.6
20120823	94.6	74.4	26
20120824	77	65.3	64.5
20120825	80.2	28.7	77.9
20120826	99.6	57.9	59.4
20120827	91.6	58	75
20120828	63.4	57.6	56.6
20120829	72.6	35.3	53.4
20120830	98.7	36	25
20120831	74.5	60.9	82.6
20120901	54.9	55.8	51.2
20120902	99.6	51.1	62.4
20120903	66.1	33.5	70.6
20120904	88.7	61.6	31.5
20120905	62.3	66	68.2
20120906	61.1	75	62.6
20120907	92.4	54.2	88.6
20120908	75.6	35	64.8
20120909	83	78.1	62.7
20120910	98.3	27.8	28.9
20120911	75.1	47.8	56.9
20120912	70.4	43.4	31.4
20120913	88.3	52.8	75.7
20120914	85.2	27.3	44.4
20120915	78.1	25.8	56.8
20120916	94.2	44.1	67.5
20120917	62	52.9	64
20120918	76.2	35.8	80.3
20120919	54.4	36.2	53
20120920	63.7	43.9	36.5
20120921	62.3	70.1	26.7
20120922	85.8	49.6	80.2
20120923	55.2	28.8	50.9
20120924	96.5	31	70.6
20120925	85.8	55.3	71.9
20120926	74.2	20.8	55.8
20120927	53	59.1	79
20120928	84	74.3	35.6
20120929	55.1	64.1	64.1
20120930	64.8	20.8	34.8
