date	Facebook	Twitter	LinkedIn
20120215	75.8	78.9	80.3
20120216	88.9	32.1	45
20120217	55.9	48.5	88.5
20120218	50.1	66.7	48.3
20120219	66.1	44.1	89.1
20120220	81.6	73.2	49.8
20120221	92	51.9	37.7
20120222	81.6	61.2	89.7
20120223	70.6	51.2	33.6
20120224	66.8	75.1	85.8
20120225	51	64.8	25.8
20120226	93.3	60.6	77.3
20120227	77.4	48.2	68.2
20120228	53.4	58.2	64.8
20120229	52	26.1	67.3
20120301	60	58.9	87.1
20120302	98.8	59.6	59.1
20120303	96.9	73.1	84.5
20120304	59.8	64.6	55.3
20120305	74.1	21.1	28.5
20120306	71.5	53.7	74.9
20120307	88.7	24.4	29.1
20120308	77.5	71.4	82.4
20120309	57.2	75.7	87.6
20120310	99	67	26.9
20120311	95.2	59.1	83.6
20120312	96	23.5	59.8
20120313	83.5	26.3	85.9
20120314	64	76.2	54.2
20120315	72.8	50.2	50
20120316	75.2	71.2	30.8
20120317	91.3	73.7	62.4
20120318	84.4	66.5	59.6
20120319	81.8	63.7	33.4
20120320	81.5	55.7	42.2
20120321	57.2	77	30.9
20120322	88.4	27.6	53.9
20120323	77	41.1	58.9
20120324	56	50.6	60
20120325	58.1	24.1	50.6
20120326	83.3	26.8	41.8
20120327	97.4	46.8	83.6
20120328	90.5	33.9	28.7
20120329	95.4	62.9	57.4
20120330	93.3	29	66.4
20120331	81.6	29.1	45.3
20120401	83.8	43.5	38.7
20120402	57.6	60.8	72.7
20120403	91.5	33.5	54.7
20120404	83.1	26.3	45.2
20120405	55	63.6	53.2
20120406	95.1	44.4	43.3
20120407	50.7	78.9	82.3
20120408	61.3	67.9	47.6
20120409	88	34.3	68.7
20120410	82.8	49.2	59.4
20120411	88	24.2	48.2
20120412	71.9	39.5	39.1
20120413	82.9	72.5	28
20120414	95.4	68.1	72.8
20120415	78.3	36.9	29.9
20120416	83.5	23.2	29.2
20120417	88.1	35.2	39
20120418	70.6	70.4	58.2
20120419	62.2	79.4	48.2
20120420	93.2	61.6	55.8
20120421	89.6	75.1	85.2
20120422	84.6	59.1	65.5
20120423	72.7	41.1	56.5
20120424	68.7	37.5	31.9
20120425	81.1	57.8	40.9
20120426	65.9	79.6	64.7
20120427	55	68.5	55.9
20120428	89.5	57.6	51.8
20120429	91	31.9	25.1
20120430	70.7	26.4	71.5
20120501	56.7	41.9	44.7
20120502	63.9	50.5	84.7
20120503	90.8	40.3	83.7
20120504	97.5	60.3	66.1
20120505	60.7	29.8	27.9
20120506	96	50.2	61.5
20120507	59.4	24.1	80.6
20120508	63.2	44.8	62.5
20120509	87.8	69.8	56.7
20120510	77.9	53.6	64.5
20120511	80	29	87.5
20120512	67.2	72.5	35.7
20120513	92.9	26.9	67.9
20120514	82.2	22.4	65.8
20120515	92.1	22.8	72.3
20120516	68.5	70.9	64.8
20120517	80.2	38.9	78.3
20120518	79.6	60.4	27.7
20120519	75.7	75.8	86.6
20120520	50.4	77.4	73.7
20120521	62.2	78.8	49.2
20120522	56.4	74.8	72.2
20120523	92	33.4	75.9
20120524	97.4	74.6	47.8
20120525	88.2	44.8	40.1
20120526	58.2	31.8	37.9
20120527	55.3	29.9	59.9
20120528	60.6	75.2	43.7
20120529	66.1	46.1	33.9
20120530	82.5	58.2	80.4
20120531	61.3	75.4	65
20120601	84.9	65.4	89.2
20120602	53.5	77.9	49.6
20120603	97.1	55.7	75.3
20120604	97.1	64.5	36.8
20120605	74.9	79.6	71.6
20120606	92.4	71.3	58
20120607	59.1	61.5	64.9
20120608	57.4	56.5	25.2
20120609	72.6	73.4	36.5
20120610	63.5	51.8	54.3
20120611	58.5	62.3	27.1
20120612	92.1	78.9	89.5
20120613	73.3	46.6	84.7
20120614	83.7	74.5	63.2
20120615	62	73.8	38.5
20120616	61	22	85.2
20120617	54	26.1	29.6
20120618	73.3	26	41.8
20120619	82.4	34.2	84.1
20120620	68.8	75.8	82
20120621	89.6	57.9	82.5
20120622	66.1	44.3	39.3
20120623	97.8	22.4	66.9
20120624	57.5	59.6	78
20120625	81.6	59.2	64.2
20120626	89.7	24.6	60.2
20120627	96.4	51.2	48.5
20120628	80	72.6	84.9
20120629	75	39.9	33.5
20120630	88.6	43.4	53.5
20120701	71.1	64.8	40
20120702	79.8	38.2	29.6
20120703	87.2	63.4	27.5
20120704	67.4	49	60.7
20120705	89.5	50.8	88.4
20120706	52.9	28.7	26.7
20120707	74.8	37.7	48.8
20120708	76.6	49.2	35.4
20120709	64	56.9	43.9
20120710	64.9	23.2	77.8
20120711	63.9	25.3	74.3
20120712	68.6	46.4	80.7
20120713	97.3	22.6	77.8
20120714	51.1	27.4	76.1
20120715	66.7	23.6	51.3
20120716	96.7	49.6	33.7
20120717	77.6	55	34.9
20120718	71.7	45.1	83.1
20120719	61.7	24	44.6
20120720	83.9	73.2	53.3
20120721	100	39.2	58.5
20120722	99.2	52.7	65.7
20120723	61.9	21.3	46.4
20120724	84.7	33.6	34
20120725	86.6	53.8	48.7
20120726	62.1	64.5	35.3
20120727	94.6	62.2	67.3
20120728	66.7	52.4	88.7
20120729	83.3	60.6	68.1
20120730	69.9	21.5	37.1
20120731	69.6	64.2	84.3
20120801	85.8	57	52.5
20120802	55.9	38.7	36.8
20120803	94.7	71.2	86.8
20120804	60.4	32.7	75.6
20120805	79.9	27.7	55.7
20120806	61.5	54.3	49
20120807	84	70.3	87
20120808	72.2	49.5	42.7
20120809	57.4	23	51.7
20120810	70.3	53.4	43.9
20120811	80.3	78.8	81.7
20120812	73.6	59.4	53.3
20120813	54.3	71	25.5
20120814	62.7	70.7	33.8
20120815	72	77	34.6
20120816	64.8	27.3	76.9
20120817	84.7	78.2	66.6
20120818	76	42.4	76.1
20120819	50.6	74.1	76.4
20120820	60	74.1	37
20120821	60.9	25.9	81.4
20120822	77.2	33.1	87.1
20120823	99.4	38.5	80.4
20120824	56.1	23.6	45
20120825	57.7	62.9	87.3
20120826	85.2	68.7	50.8
20120827	88.8	41.4	31.8
20120828	64.6	67.3	70.7
20120829	94.4	46	79.3
20120830	68.3	22.5	68.4
20120831	53.2	41.6	51.1
20120901	81.9	60	55.2
20120902	62.3	57	88.7
20120903	92.7	66.5	88
20120904	73.5	62.4	40.7
20120905	71	54.7	45
20120906	69.9	67.6	75.1
20120907	94.9	37.7	61
20120908	92.1	70.9	25.7
20120909	81.9	66.9	53.7
20120910	82.8	40.6	74.8
20120911	55.5	28.2	37.2
20120912	83.9	69.8	52.7
20120913	84.3	58.8	74.3
20120914	82	78.5	52.9
20120915	97.4	70.6	37.7
20120916	58.4	70.3	68.2
20120917	88	52.7	79.7
20120918	66.8	49.7	76.2
20120919	84.5	27.5	61.3
20120920	69	37.8	69.5
20120921	76	44.7	43.9
20120922	76.1	40.7	60.1
20120923	95.7	76.1	62.7
20120924	52.8	79.7	40.9
20120925	75.5	47.2	80.7
20120926	53.8	46.8	32
20120927	98.9	76.8	65.9
20120928	77.8	65.4	31.8
20120929	91.3	51.7	83.8
20120930	82.9	68.8	32.7
