date	Facebook	Twitter	LinkedIn
20120724	66.9	28	63.9
20120725	96.4	39.7	89.5
20120726	59.6	77.6	37.9
20120727	58.2	67.2	53.4
20120728	80.8	65.1	80
20120729	87.6	74.3	62.8
20120730	79.1	40.6	47.2
20120731	84.6	30	65.8
20120801	78.6	71	25.8
20120802	62.7	34.8	41.2
20120803	98.7	70.8	62.7
20120804	85.5	72.1	75.8
20120805	52.3	31.2	54.8
20120806	71.5	28.2	87.2
20120807	54.8	63.2	73.1
20120808	55.8	68.5	57.3
20120809	88.4	51.9	45.4
20120810	60.3	30.2	37.5
20120811	82.6	47.7	80.8
20120812	88	49.9	44.2
20120813	77.6	21.4	68.3
20120814	65.4	34.6	47.1
20120815	57.1	79.8	59.8
20120816	75.9	46.4	71.5
20120817	93.8	37.6	37.4
20120818	82	78.1	65.4
20120819	66	73.3	88
20120820	54.8	60.5	39.5
20120821	66.9	73.6	71.9
20120822	83.1	49.1	32.5
20120823	88.5	25.6	37
20120824	55.4	79.7	54.3
20120825	75	49.8	41.9
20120826	63.7	31.8	45.8
20120827	56.4	64.3	87
20120828	94.7	38.7	40.1
20120829	79.5	43	85.6
20120830	85.2	73.9	77.1
20120831	71.2	46.8	84.3
20120901	79.8	61.4	88.3
20120902	79.9	63.3	49.8
20120903	94.8	70.5	51.2
20120904	51.9	61.3	47.8
20120905	99.7	52.5	78.7
20120906	63.1	27.3	32
20120907	95.7	30.5	58.6
20120908	90.9	60.1	39.3
20120909	79.2	48.2	37.3
20120910	69.9	79.2	40.5
20120911	91.5	39.8	85.3
20120912	90	35.5	78.1
20120913	71.1	37.4	25.9
20120914	57.5	28.1	41.6
20120915	81.9	67.3	71.7
20120916	52.9	46.8	67.2
20120917	60.7	61.5	53.3
20120918	79.2	33.2	34.7
20120919	82.4	66.5	73.2
20120920	60.4	70.6	26.4
20120921	58.4	24.9	39.3
20120922	59.4	45.9	59.1
20120923	95.5	41.9	36
20120924	50.1	62.4	75.8
20120925	54.1	23.9	58.8
20120926	86.4	78.5	34.4
20120927	56.2	48.8	63.1
20120928	79.4	20.2	75.5
20120929	60.5	26.3	54.7
20120930	50.3	71.1	51.6
