date	Facebook	Twitter	LinkedIn
20120722	98.8	54.3	75.4
20120723	64.2	27.4	43.7
20120724	57.1	29.2	84.7
20120725	79.2	75.6	45.7
20120726	68.6	65.3	82.4
20120727	89.9	65	72.3
20120728	82.5	30.5	67
20120729	62.4	45.3	26.1
20120730	85.1	70	47.5
20120731	54.5	40.8	68
20120801	99.7	34.6	44.4
20120802	98.1	20.5	71.4
20120803	89.9	65	78.6
20120804	61.9	44.2	27.8
20120805	73.2	43.3	65.1
20120806	58.5	40.1	29.8
20120807	65.1	74	65.6
20120808	72	64.9	32.2
20120809	88.1	35.2	68.1
20120810	96.2	53.6	64.5
20120811	88.7	32.6	40.1
20120812	84	60.3	88.2
20120813	73.8	65.8	42.2
20120814	73.7	26.4	73.4
20120815	83.4	51.4	75.4
20120816	68.1	47.4	42.6
20120817	84.9	40.4	66.3
20120818	55.4	25.4	38
20120819	84.5	66	86.2
20120820	74.4	68.6	51.2
20120821	62.1	28.7	70.6
20120822	87.6	73.8	36.6
20120823	52.1	44.1	78.5
20120824	89.9	63.5	77.8
20120825	51.5	71.7	64.3
20120826	90.8	45.5	82.1
20120827	51.9	59.3	39.1
20120828	72.7	33.8	79.6
20120829	53.4	50.6	83.8
20120830	90	49.7	78.6
20120831	79.6	22.4	80.5
20120901	84.6	53.7	67.8
20120902	78.9	67.6	88.5
20120903	57.7	74.1	58.2
20120904	55.1	60.1	29.9
20120905	50.3	35	73.7
20120906	87.6	49.5	31.1
20120907	94.6	58.7	80.5
20120908	59.9	70	54.7
20120909	66.1	56	55.5
20120910	81.1	42.6	70.3
20120911	72.6	68.4	88.7
20120912	93.9	43.5	80.6
20120913	83.8	25.9	35.8
20120914	79.2	30.1	49
20120915	65.7	55.8	77.8
20120916	75.9	45.2	52.5
20120917	95	33.5	48.9
20120918	51.1	21.8	89.5
20120919	94.4	23.4	88.8
20120920	63.1	59.9	27.5
20120921	90.4	29.9	60.3
20120922	79.2	25.5	63.6
20120923	56.3	75.4	60.8
20120924	64.6	36.2	70.1
20120925	69.6	77.2	84.6
20120926	79	50.7	50.5
20120927	70.5	29.1	28.7
20120928	73.9	37.9	45.8
20120929	75.8	50	80.9
20120930	100	54.3	59.2
