date	Facebook	Twitter	LinkedIn
20120418	63.6	63.6	31.4
20120419	77.8	71.1	31.6
20120420	81.9	76.7	64.5
20120421	64.1	46.9	73.5
20120422	72.4	54.2	76.2
20120423	99.5	39.5	80.8
20120424	51.8	41.5	37.3
20120425	85.9	65.2	80.9
20120426	66.6	28.8	50.7
20120427	92.8	34.3	81.8
20120428	81.2	78.4	39.5
20120429	69.8	50.4	37.9
20120430	76.5	38.9	32
20120501	94.6	61	74.9
20120502	61.9	29.6	44.4
20120503	63.9	48.5	44.4
20120504	63	69.8	71.1
20120505	98.6	47.1	31.8
20120506	64.2	66.8	57.9
20120507	95.4	62.1	77.2
20120508	93.9	66.1	76.5
20120509	70.5	47.7	49.8
20120510	54	28.5	89.6
20120511	54.5	51.2	47.6
20120512	59.1	27.4	74.9
20120513	56.9	47.8	86.4
20120514	60.7	41	62.1
20120515	85.5	25.3	66.3
20120516	97.3	23	37.5
20120517	64	52	48.1
20120518	70.2	55	82.6
20120519	58.1	77.7	39.2
20120520	61.4	36.8	84.9
20120521	78.9	71.1	70.2
20120522	68.3	65.6	68.7
20120523	96.5	32.3	54.2
20120524	96.1	31.3	62.1
20120525	61.3	36	45.4
20120526	58.7	28.2	60.8
20120527	88.5	51.8	34.5
20120528	52.9	21.5	76.8
20120529	78	28.6	58.3
20120530	82.1	38	84.8
20120531	52.3	78.9	53.2
20120601	68.9	68.6	83.3
20120602	57.2	79.9	69
20120603	59.5	24.4	49.9
20120604	84.4	58.5	43.3
20120605	81.8	42.3	39.2
20120606	85.8	44.8	47.5
20120607	86.5	70.8	42.3
20120608	63.1	73.3	40.1
20120609	58.7	24.5	82.9
20120610	76.7	64.9	72.1
20120611	52.4	67.3	70.1
20120612	84.7	60.5	78.2
20120613	62.4	60.7	49
20120614	79.2	27.5	33.9
20120615	59.6	49.8	72.3
20120616	55.5	41	37
20120617	79.9	72.3	44.7
20120618	58.7	31.9	84.9
20120619	67.9	52.6	29.9
20120620	65.2	50.8	49.6
20120621	89.3	77.9	38.6
20120622	70.7	33.4	42.4
20120623	89.8	46.2	81.3
20120624	66.9	44.2	80.4
20120625	88.7	34.8	55.4
20120626	52.9	73.9	57
20120627	59.9	49	89.3
20120628	88.6	39.4	67
20120629	63.5	49	34
20120630	61.8	49.4	41.7
20120701	55.5	24.5	58.1
20120702	50.8	56	74.8
20120703	65.5	26.1	30.4
20120704	78.5	65	40.1
20120705	91.7	72.3	66
20120706	66.2	54.9	41.5
20120707	80.7	51	84.3
20120708	57.6	27.3	70.4
20120709	66.8	44.5	73.1
20120710	95.2	29.9	53.8
20120711	59.4	27.5	41.4
20120712	96	63	63.3
20120713	83.5	56	26.3
20120714	83.1	41.8	84.3
20120715	83.3	47.3	77.7
20120716	94.9	55.5	55.7
20120717	69.4	59.6	32.3
20120718	53.8	44.4	66.3
20120719	96.4	79	75.6
20120720	91.1	67.9	88.7
20120721	73.6	76.1	48.8
20120722	84.9	72.4	77
20120723	73.2	26.3	27.7
20120724	82.4	63.8	36.4
20120725	62.4	28.5	33.9
20120726	89.2	42.2	80.1
20120727	99	65.8	70.7
20120728	71.4	34.8	48.4
20120729	91.4	51.3	68.1
20120730	77.7	33.7	37.1
20120731	88.8	35.1	52.5
20120801	53.7	24.9	78.8
20120802	76.8	43.7	25.3
20120803	79	65.1	31.2
20120804	68.4	59.2	30.8
20120805	75.1	22.5	28.3
20120806	92.6	58.2	60.3
20120807	90.1	49.2	46.4
20120808	93.3	48.3	43.3
20120809	82.3	49.3	78.2
20120810	67.6	53.3	61.6
20120811	83.9	22.6	84.1
20120812	80.2	73.2	29.6
20120813	92.9	56.3	77.3
20120814	57.7	60.9	49.6
20120815	97.8	75.9	64
20120816	76.1	32	65.8
20120817	59.3	76.7	31.1
20120818	68.3	78.8	60.6
20120819	78.9	77.1	63.5
20120820	90.9	75.6	34.2
20120821	51.7	66.4	33.4
20120822	52.4	76.6	66.4
20120823	60.8	56.3	81.2
20120824	66.4	22.6	61.9
20120825	84.3	61.1	65
20120826	57.7	27.8	28.9
20120827	96.6	23.1	73
20120828	58.9	74.5	69.6
20120829	61.5	20.9	80.7
20120830	50.7	55.2	56.4
20120831	73.3	25.5	33.4
20120901	59.4	40.2	88.1
20120902	67.3	51.7	27.9
20120903	89	61.6	43.8
20120904	83	61.5	88.8
20120905	76.2	39.7	75.8
20120906	74.1	74.2	88.1
20120907	70.7	74.7	65.7
20120908	75.3	52.6	51.6
20120909	55.3	78.1	49.5
20120910	94.8	48.9	70.4
20120911	82	77.3	57.2
20120912	66.1	29.1	25.6
20120913	63.7	78.7	39.9
20120914	54.7	70	68.5
20120915	72.3	71.1	53.1
20120916	77.9	78.1	82.1
20120917	60.1	45.9	36.2
20120918	56.9	54.5	73.2
20120919	77.2	45.9	40.2
20120920	86.7	23.2	78.3
20120921	78.5	28	80.3
20120922	66.3	79.7	70
20120923	68.4	63.3	42.4
20120924	50	65.9	40.5
20120925	99.6	28.9	89.8
20120926	88.2	77.4	66.1
20120927	52.7	64.6	79.3
20120928	91.8	20.6	40
20120929	84.3	79.9	26.3
20120930	65.6	55.2	82.8
