date	Facebook	Twitter	LinkedIn
20120104	85.3	31.1	42.2
20120105	96.8	33.9	48.8
20120106	65.9	20.3	34.4
20120107	95.2	74.9	39.1
20120108	68.6	34.7	57.5
20120109	59.2	58.2	39.1
20120110	52.9	37.5	35.9
20120111	84.4	29.3	36.8
20120112	66.7	40.4	74
20120113	81.1	59.6	71.8
20120114	53.6	27.9	51.9
20120115	61.7	22.6	38.3
20120116	99.1	33.8	55.5
20120117	74.8	76.6	26.7
20120118	84	73.5	79.2
20120119	62.4	65.8	40.8
20120120	80.1	70.7	55.4
20120121	79.3	26.6	87.6
20120122	82.3	52.9	47.1
20120123	77.5	39.2	28.8
20120124	85.2	64.5	64.3
20120125	68.4	23.1	29
20120126	75.4	41	89.5
20120127	90.7	25.7	47.1
20120128	72.5	25	64.2
20120129	72.6	72.6	83.1
20120130	63	35	64.8
20120131	90.4	38.9	50
20120201	86.9	59.6	62.8
20120202	87.9	20.6	39.8
20120203	96.5	57.8	48.1
20120204	82.4	74.9	80.7
20120205	70	46.5	75.7
20120206	98.1	77.9	57.7
20120207	76.9	68.5	70.5
20120208	77	39.9	31.1
20120209	51.5	29.8	87.8
20120210	83.5	35.8	32.3
20120211	96.1	70.4	51.8
20120212	76.9	61.2	57.7
20120213	96.9	47.5	28.1
20120214	93.8	21.4	25.8
20120215	97.3	25.4	84.6
20120216	90.2	74.1	57.6
20120217	87.4	20.4	48.3
20120218	58	62.7	34.2
20120219	80	25.8	66.2
20120220	93.5	32	60
20120221	55.6	34.2	34.8
20120222	56.3	52.2	35.6
20120223	72.9	33.5	73.6
20120224	70.2	52.5	69.2
20120225	52.3	23.2	75.1
20120226	81.3	21.7	25.7
20120227	51.8	56.2	84.3
20120228	99	46.8	41.3
20120229	70.8	25.9	26.8
20120301	60.2	35.4	74.6
20120302	75.2	70.1	51.9
20120303	67.6	64.9	29
20120304	51.9	23.4	41.8
20120305	66.2	33.3	46.6
20120306	65.2	20.5	41.6
20120307	86.6	64.6	69.3
20120308	95.3	49.3	62.5
20120309	91.3	74	55.3
20120310	56.6	49.2	70.6
20120311	78.7	35.4	44.1
20120312	52.9	61.8	77.9
20120313	57.5	47	61.7
20120314	89.8	79.2	73.3
20120315	67.9	26.9	64.5
20120316	78.1	28.3	68
20120317	90.8	24.9	78.2
20120318	72.9	45.8	26.9
20120319	94	52	47.1
20120320	57	71.6	56.9
20120321	82.5	24.8	35.7
20120322	88.2	25.9	71.4
20120323	77.3	74.7	74.6
20120324	95.4	48.3	49.3
20120325	63.5	50	60.8
20120326	66.6	53.3	74.9
20120327	58.5	52	78.7
20120328	88.3	30	76.4
20120329	65.7	20.5	26.1
20120330	56.9	72.2	39
20120331	88.7	61.4	46
20120401	94.3	35.5	59.7
20120402	97.2	43.2	32.1
20120403	63.6	57	78
20120404	94.9	61.9	67.5
20120405	93.1	65.8	44.4
20120406	54.1	32.9	30.7
20120407	78.7	29.1	70.3
20120408	95	40.4	65.8
20120409	98.3	51.3	55
20120410	95.7	31	54.9
20120411	82.6	62.1	52
20120412	89	32.4	80.1
20120413	51.9	40.7	61.6
20120414	56.6	55.3	47.1
20120415	88.3	62.1	87.8
20120416	99.6	47.4	35.3
20120417	75.9	62.1	88.1
20120418	73.1	49	32.3
20120419	56	77.2	39.9
20120420	88.2	48.7	67.6
20120421	54.1	46.6	40.4
20120422	94.9	78.7	84.1
20120423	99.8	22.2	49
20120424	71.4	78.2	74.9
20120425	71.7	23.4	66.8
20120426	61.9	33.4	52.4
20120427	64.6	52.2	67.8
20120428	61.9	75.3	83.7
20120429	85.1	77.4	54.4
20120430	67	51.1	57.9
20120501	96.9	51.5	41.4
20120502	60.9	21	35.3
20120503	99.4	39.1	46.2
20120504	82.6	27.2	33
20120505	83.8	71.5	51.7
20120506	74.4	76.1	64
20120507	76	76	54.9
20120508	74.1	30.8	30.6
20120509	86.3	63.9	67.2
20120510	80.2	24.3	64.4
20120511	98	56.5	83
20120512	76.5	41.5	33.2
20120513	92.3	22.4	46.7
20120514	70.6	29.7	76
20120515	65.9	56.1	58.4
20120516	58.7	55.6	75.1
20120517	62.3	20.8	39.8
20120518	94.4	39.2	86.3
20120519	50.3	55.2	41.7
20120520	50.3	51.8	60.7
20120521	94.5	58.1	55.5
20120522	74.5	79.2	66.4
20120523	76.2	59.4	89.9
20120524	56.1	26.6	25.1
20120525	84.7	41.6	56.9
20120526	76	37.1	75.6
20120527	63.3	71.7	65.7
20120528	83.6	69.4	25.9
20120529	53.6	55.9	50.3
20120530	99.1	37.3	78.2
20120531	98.1	67.2	78.4
20120601	57.9	26.8	87.5
20120602	69.5	49.8	39.4
20120603	72.1	62	88.9
20120604	62.2	59	25.9
20120605	99.2	47.3	36.8
20120606	88.8	50.3	74.3
20120607	70	46.4	30.6
20120608	92.1	47.5	27.6
20120609	88.5	54.9	40.7
20120610	91.3	33.3	36.2
20120611	83.1	58.5	51.6
20120612	95.9	60.7	89.5
20120613	95.4	42.3	60.6
20120614	83.9	21.5	35.5
20120615	60.8	53.7	34.1
20120616	50.4	77.2	73.7
20120617	93.9	74.4	73.8
20120618	98.7	20	26.5
20120619	55.4	73.9	82.1
20120620	55.8	40.9	71.1
20120621	90.8	30.6	56.1
20120622	59.2	58.2	35.9
20120623	91.3	21.2	72
20120624	71.1	58.4	38.8
20120625	92.2	77.1	82.4
20120626	92	69.2	61.9
20120627	84.8	56.2	51
20120628	56.3	27.9	34.4
20120629	82	39.2	57.6
20120630	55.3	56.1	67.6
20120701	88.1	30.9	88.7
20120702	95.7	50.8	41.2
20120703	88.4	42.2	85.9
20120704	63.6	36.2	35.6
20120705	84.2	26.2	67.2
20120706	78.3	34.6	64.9
20120707	63.4	52.7	80.2
20120708	79.6	30.9	50.3
20120709	57.3	44.4	28.5
20120710	58.6	78.8	81.2
20120711	99.6	29.6	75.3
20120712	50.9	73.9	52.9
20120713	62.4	25.4	70.7
20120714	75.3	52.1	59.7
20120715	59.9	54.1	40.7
20120716	65.4	26.4	78.9
20120717	70.9	38.5	86.4
20120718	99.6	72.7	33.8
20120719	94.6	49.5	72.7
20120720	51.1	68.2	37.4
20120721	66.1	78.4	25.4
20120722	91.7	59.6	52.6
20120723	71.6	21.2	85.7
20120724	93.7	37.9	38.8
20120725	64	35.2	64.2
20120726	87.9	66.6	47.5
20120727	94.2	65.4	77.5
20120728	99.6	48.3	69
20120729	84.2	50.5	64.6
20120730	93.8	48.6	36.5
20120731	81.5	58.1	25.1
20120801	76.7	70.4	81.6
20120802	96.1	26.5	44.2
20120803	59.9	49.4	48.8
20120804	86	73.4	27.9
20120805	59.8	73.1	87.6
20120806	65	60.5	66.5
20120807	62.9	62.4	61
20120808	75.2	61.4	82.4
20120809	54.7	31.5	77
20120810	73.8	34.3	37.5
20120811	68.6	72.5	43.9
20120812	99.5	75.8	39.2
20120813	76.2	71.1	68.6
20120814	94.8	67.5	26.7
20120815	51.5	70.8	86.8
20120816	73.7	61.4	35.9
20120817	55.2	59.9	56.5
20120818	86.5	66	40.1
20120819	95.7	71.2	45.9
20120820	95.8	70.2	73.4
20120821	89.5	56.9	84.4
20120822	90.6	74.6	57
20120823	51.8	39	51.4
20120824	78.3	38.6	66.6
20120825	64	28.3	87.8
20120826	54.6	24.4	39.3
20120827	76.2	61.8	83.4
20120828	68	52.9	79.9
20120829	64.4	61	57.2
20120830	53.8	45.3	74.5
20120831	76.1	72.4	81
20120901	77.6	55	61.6
20120902	59.9	21.9	35.9
20120903	89.8	52.3	36.4
20120904	86	53.7	30.7
20120905	55.6	37.9	87.6
20120906	80	76.3	47.8
20120907	87.4	77	28.5
20120908	50.9	36.1	68.2
20120909	68.3	40.2	39.6
20120910	60.4	51.3	55
20120911	68.6	53.2	86.3
20120912	90.9	36.2	38.8
20120913	70.3	30.8	52.7
20120914	82.4	78.3	40.9
20120915	75.2	47.8	77.1
20120916	72.2	29	46.7
20120917	86.9	72.8	72
20120918	81.6	20.8	57.2
20120919	67.6	65.8	27.6
20120920	59.3	40.4	72.9
20120921	84.8	77.4	48.7
20120922	50.3	60.9	71.9
20120923	73.6	59.8	66
20120924	74.3	33.6	61.7
20120925	55.1	76.9	25.6
20120926	59.1	71.6	41.6
20120927	61.8	54.6	74.5
20120928	86.7	36.1	51.2
20120929	84.2	27.8	81.8
20120930	72.3	27.2	44.2
