date	Facebook	Twitter	LinkedIn
20120311	64.5	23.2	82.2
20120312	61.5	41	69.6
20120313	57.1	31.4	76.9
20120314	54.1	50.5	50
20120315	97.9	30.1	33.3
20120316	93.5	73.6	40.2
20120317	60.4	69.5	71
20120318	92.5	54.4	63.6
20120319	96.2	68.4	82.2
20120320	88.2	37.8	63.1
20120321	71	51.4	34.3
20120322	90.4	74.5	62.9
20120323	90.7	79.3	34.8
20120324	52.3	71.1	86.8
20120325	82.9	49.5	85.8
20120326	81.8	67.9	26.2
20120327	60.2	36.8	53.7
20120328	78.9	65.2	58
20120329	54.7	62.3	71.2
20120330	93	29.9	81.9
20120331	75	51.3	46.1
20120401	58.3	73.3	45.8
20120402	50.9	36.5	86.6
20120403	78.7	23.3	50.5
20120404	91.3	78.2	30.1
20120405	94.4	29.1	54.7
20120406	95.8	48.7	46.7
20120407	76	74.9	55.5
20120408	70.9	40.6	83.2
20120409	54	68	76.1
20120410	65	77.4	86.2
20120411	53.9	29.2	89.7
20120412	50.5	36.9	35.6
20120413	71.2	40.7	88.2
20120414	89.5	53.7	72.6
20120415	79.9	48.9	66.5
20120416	87.5	63	44.2
20120417	84.2	48.4	35.6
20120418	97.8	41.8	80.9
20120419	82.4	52.9	61
20120420	54.1	58.9	67.3
20120421	77.8	50.8	81.6
20120422	70.4	40	45
20120423	80.4	41	60.7
20120424	58.8	70.4	89.9
20120425	58.1	75.5	59.4
20120426	82.3	30.1	45.8
20120427	58.5	75.9	37.2
20120428	65.9	74.7	28.9
20120429	83	39.7	42.5
20120430	57.9	66.9	36.6
20120501	59.9	72.6	46.2
20120502	91.8	41.2	65.2
20120503	74.2	54.6	48
20120504	63.6	77.6	75
20120505	73.9	24.4	64.5
20120506	51	76.6	70.1
20120507	86.6	41	79.3
20120508	63.6	60.6	56
20120509	91.9	36.3	49.6
20120510	76.8	25	42.7
20120511	57.3	67.7	82.2
20120512	62.4	53.6	83.6
20120513	57.8	75.3	61.6
20120514	93.2	51.7	33
20120515	63.1	61.6	44.5
20120516	61.2	21.5	82.2
20120517	87.1	68.5	87.8
20120518	60.9	22.8	35.9
20120519	58	60.2	74.7
20120520	51.1	54.5	46.4
20120521	79.9	76.8	59.6
20120522	74.2	48.8	84.4
20120523	67.7	75.9	39
20120524	69.2	64.8	51.5
20120525	52.8	37.9	26.7
20120526	83.1	62.4	55.5
20120527	65.3	22.8	87.3
20120528	92.7	33.5	56.9
20120529	65.2	63.9	68.9
20120530	65.2	21.7	64.2
20120531	54.1	35.2	87.5
20120601	95.4	57.1	54.8
20120602	64	68.5	40.5
20120603	73	47.6	50.5
20120604	80.8	68.5	79.4
20120605	92	43.5	77.9
20120606	72.5	69.3	26.7
20120607	81.5	46	85
20120608	56.1	72.1	25.6
20120609	94.9	47.6	31.5
20120610	98.1	58.1	48
20120611	60.8	44.2	61.5
20120612	56.2	44.5	63.3
20120613	59.1	76.7	34.2
20120614	84.1	68.8	86.3
20120615	99.2	72.5	43.7
20120616	80.7	60.2	52.7
20120617	89.6	54.8	64.6
20120618	80.5	51.1	74.4
20120619	50.9	39.6	64.4
20120620	92.6	59.1	80.4
20120621	86	37.8	50.1
20120622	58.7	62.5	76.9
20120623	84.7	53.8	58.1
20120624	63.9	28.1	66.1
20120625	51	47.1	42.2
20120626	94.7	26.8	44.7
20120627	57.1	77.7	26.3
20120628	53.1	63.9	63.2
20120629	85.1	33.3	54.3
20120630	97	49.9	85.6
20120701	86.3	27.8	76.1
20120702	89.3	49.2	52.2
20120703	95.2	59.7	50
20120704	52.9	62.6	48.6
20120705	50.9	49.4	41.8
20120706	87.2	50.2	39.5
20120707	90.3	74.9	50.2
20120708	69	20.9	79.7
20120709	89	34.7	84.9
20120710	69	26.1	37.8
20120711	90.1	25.6	64.9
20120712	80.5	32.5	36
20120713	72.2	37.2	31.3
20120714	67.8	21.5	27.1
20120715	71	38.5	78.6
20120716	54.7	21.5	66.2
20120717	80.6	49.4	77.6
20120718	86.9	29.9	58.1
20120719	75.4	42.2	55.7
20120720	62.8	39.6	49.6
20120721	52	75.8	39.6
20120722	91.2	40.1	75
20120723	58	58.2	65
20120724	96.6	54.5	71.7
20120725	82	49.8	34.9
20120726	54.6	54.4	76.5
20120727	95.4	52.3	33.8
20120728	53.5	25.1	82.9
20120729	98.5	46.5	32
20120730	89.1	49.1	60.9
20120731	82.7	34.6	75.1
20120801	65.2	54.7	73.9
20120802	88	38.5	54.2
20120803	80.1	26.3	49.7
20120804	93.7	20.4	56.1
20120805	96.6	50.6	84.7
20120806	94.8	67.8	30.3
20120807	53.3	69.3	90
20120808	77.8	59.2	64.4
20120809	86.7	60.5	79.6
20120810	72.6	21.1	39.1
20120811	98.2	68.7	75
20120812	70.6	64.4	49.2
20120813	60.4	57.1	45.8
20120814	59.7	60.3	71.2
20120815	72.6	51.4	64.6
20120816	91.3	72.6	36.3
20120817	83.1	38.7	88.6
20120818	55.3	58	55.3
20120819	64.3	61.3	32.8
20120820	53.3	61.5	38.7
20120821	84.2	57.7	35.1
20120822	70.7	46.6	50.4
20120823	83	42.5	50.6
20120824	62.6	78.8	84.5
20120825	75.2	25.7	73.8
20120826	80.5	32.8	53.3
20120827	60.2	54.2	26.3
20120828	78.2	49.7	71.3
20120829	86.6	46	58.5
20120830	99.5	46.5	37.5
20120831	79.2	68.3	75.1
20120901	61.3	74.1	62.9
20120902	98	43	42.9
20120903	59.4	34.2	61.5
20120904	62.5	38	57.1
20120905	86.1	44	87
20120906	88.1	39	63.9
20120907	60.6	47.1	88.5
20120908	90	30.1	69.5
20120909	88.6	50.1	51
20120910	78.1	27.8	51.3
20120911	74.6	33.8	71.3
20120912	73.7	27.6	41.8
20120913	79.1	47.8	68
20120914	94.2	75.7	26.2
20120915	71.2	47.7	73.1
20120916	64.5	36.4	25.1
20120917	90.7	73.5	56.4
20120918	74.2	79.1	35.5
20120919	96.4	58.8	68.2
20120920	64.9	42.1	40.1
20120921	91.5	79.3	74.1
20120922	92.6	49.9	50.1
20120923	74.8	60.1	39.1
20120924	72.9	30.3	33.9
20120925	84.9	79.2	57.4
20120926	80.1	57.6	54.2
20120927	62.7	79.1	78.6
20120928	82.9	38.8	44.5
20120929	71.4	32.6	33.6
20120930	61.9	38.6	33.4
