date	Facebook	Twitter	LinkedIn
20111205	72.7	75.5	62.1
20111206	77.8	44.2	34.7
20111207	55.3	77.4	26.1
20111208	99.7	70.5	53.7
20111209	73.9	63.7	31.1
20111210	84.6	49	73
20111211	92.1	78.6	40
20111212	59.4	40.6	40.2
20111213	85.6	60.9	43.3
20111214	65.2	54	81.9
20111215	83.9	43.9	31.3
20111216	86.4	20.9	79.5
20111217	98.7	66.3	29.7
20111218	91.6	60.5	78.9
20111219	94.1	24.7	50.4
20111220	51.8	70.2	26
20111221	71.6	70.1	85.7
20111222	62.1	33.4	71.3
20111223	51	68.4	30
20111224	56.8	50.8	36
20111225	94.8	78.9	80.3
20111226	68.8	77.9	26.9
20111227	81.6	38.6	37.6
20111228	97.8	23.4	48.1
20111229	50.9	38.3	41.1
20111230	65.3	41.3	42.9
20111231	52.1	67.2	86.4
20120101	93	22.7	65.1
20120102	92	42.2	47.5
20120103	59.8	68.9	33.4
20120104	90.2	48.9	54.5
20120105	97.9	21.9	33.4
20120106	62.2	79.8	55.8
20120107	58.4	44.7	69.4
20120108	63.2	67.8	73.4
20120109	82.7	56.6	68
20120110	88.3	69.2	78
20120111	83.3	46.4	42
20120112	87.7	45.7	50.1
20120113	97.7	58.7	81.1
20120114	65.2	28.4	30.8
20120115	91.5	45.7	44
20120116	96.4	23.4	46.9
20120117	51.4	30.2	80.7
20120118	59.2	53.3	69.7
20120119	68.5	22.5	73.8
20120120	85.6	22.8	56.9
20120121	76.5	46	67.6
20120122	56.2	72.9	73.1
20120123	72.4	44.4	68.6
20120124	69	62.5	50.8
20120125	57.8	56.4	82.6
20120126	78.7	71.6	65.8
20120127	53	39.7	39.1
20120128	64.2	54.5	69.8
20120129	98.9	59.7	47.1
20120130	95.8	28.3	53.6
20120131	71.4	76.5	78.9
20120201	83.7	33.4	69.8
20120202	50.7	73.9	79.5
20120203	53.8	23.1	81
20120204	94	34.9	85.5
20120205	59.5	27.7	71.1
20120206	78.2	57.9	83.7
20120207	99.1	60.8	26.2
20120208	88	25.4	70.4
20120209	72.3	23.3	61.3
20120210	89.6	53.4	74.4
20120211	71.1	61.7	73.4
20120212	90.8	20.3	51.8
20120213	63.3	48.7	71.4
20120214	53	34.6	34.3
20120215	88.6	49.2	77.8
20120216	80.3	50.6	80.4
20120217	51.7	52.9	70.9
20120218	76.6	39.4	53.2
20120219	55.4	24.8	62.9
20120220	70.6	37.7	43.5
20120221	84.5	25	37.1
20120222	75.4	68.8	63.5
20120223	59.4	40.1	65.1
20120224	56.9	69.2	56.8
20120225	92	26	37
20120226	51.8	26.4	52.8
20120227	91.3	76	71.1
20120228	86.8	69.3	49.5
20120229	74.8	42.7	29.2
20120301	62.7	27.9	68.9
20120302	56.8	58.8	82.3
20120303	80.9	34.3	67.8
20120304	97.7	53.8	68.3
20120305	50.5	29.8	50
20120306	57.7	43.5	77
20120307	79.2	22.2	30.2
20120308	64.9	38	33.6
20120309	60.8	67.2	33.6
20120310	67.2	54.6	34.7
20120311	87.2	47.2	72.9
20120312	51.2	74.2	86.4
20120313	73.3	52.7	60.9
20120314	73.9	33.4	53.8
20120315	97.5	28.8	86.2
20120316	65	24.1	66.4
20120317	70.6	63	68.8
20120318	70.1	42.3	74.8
20120319	61.6	65.1	35.5
20120320	68.2	26.4	70.5
20120321	68.7	66.8	63.1
20120322	58.7	37.5	88.1
20120323	86.7	41.6	59.2
20120324	76.4	33.5	37.2
20120325	86.6	21.5	84
20120326	54.1	77	77.8
20120327	82.8	43.5	50.9
20120328	66.7	40.2	57.7
20120329	77.5	69.3	62.9
20120330	52.1	37.1	58.7
20120331	85	43.4	58.3
20120401	66.2	74.7	82.4
20120402	98.3	23.3	56.9
20120403	93.9	65.3	45.1
20120404	76.4	33.7	36.5
20120405	97.4	40.9	29.9
20120406	91.1	33.3	49
20120407	99	60.6	47.9
20120408	84.9	32.6	28.2
20120409	54.8	44.1	70.3
20120410	53.7	61.2	61.1
20120411	91.4	70.8	68.1
20120412	82.2	55.8	87.8
20120413	87.6	27.8	76.9
20120414	70.9	55.1	28
20120415	96.1	77	53.8
20120416	55.8	22.6	48.1
20120417	65.1	73.1	32
20120418	85.6	74.8	49
20120419	78	34.9	48.4
20120420	83.2	45.8	70.4
20120421	96.7	69.7	55.7
20120422	80.8	34.8	75.4
20120423	50.9	23.9	43.1
20120424	79.8	57.5	62.3
20120425	85.1	49.8	89.3
20120426	50.5	58.9	41.1
20120427	79.9	52.3	84.4
20120428	97.7	58.3	74
20120429	84.7	73.5	46.2
20120430	82.4	32.9	78.5
20120501	53	30.8	86.3
20120502	99.8	61.9	82
20120503	92.2	56.3	73
20120504	79.4	67.5	72.4
20120505	96.1	61.9	28.7
20120506	83.5	64	36.8
20120507	93.3	49.1	42.7
20120508	92.5	41.4	80
20120509	58.1	57.4	53.4
20120510	80.2	65.9	77.7
20120511	90.7	40.1	68.1
20120512	92.2	52.5	88.5
20120513	88.4	32.3	37.8
20120514	54.7	62.5	36.6
20120515	89.1	28.7	52.3
20120516	52.7	70.5	53.2
20120517	84.9	26.4	40.9
20120518	79.7	25.3	83.9
20120519	61.1	41.5	64.8
20120520	73.1	77.6	54.3
20120521	84.5	42.6	31.7
20120522	61	29.6	78.4
20120523	69.8	61	79.1
20120524	62.1	69.7	83.4
20120525	73.8	32.2	35.2
20120526	87.2	76.5	59.3
20120527	72.6	75.4	81.2
20120528	59.8	66.9	78.6
20120529	93	78	80.7
20120530	80	59.9	27.5
20120531	82	41.3	59.7
20120601	72.5	43.8	45.4
20120602	58.7	23.7	47.6
20120603	69.8	26.9	88.4
20120604	57.3	28.2	41.7
20120605	95	49	34.7
20120606	81.3	20.7	28.4
20120607	71	44.5	79.6
20120608	52.8	35.2	75.2
20120609	95.6	64.7	77.5
20120610	50.7	42.4	69.7
20120611	83.2	59.4	79.6
20120612	97.9	49.6	62.2
20120613	89.2	55.6	42
20120614	66.1	75.1	40
20120615	92	23.4	76.7
20120616	82.9	78.2	58.9
20120617	72.7	57.5	31.4
20120618	84.9	56.2	45.7
20120619	95.1	73	64.1
20120620	77	59.8	36
20120621	98	35.4	54.9
20120622	65.7	69.2	63.4
20120623	79.1	73.3	74.5
20120624	52.3	50.5	41.2
20120625	57.9	21.7	43.9
20120626	79.4	46.7	56
20120627	70.6	57.4	56.6
20120628	89.4	51.2	81.7
20120629	60	23	51.7
20120630	65.6	29.5	85.1
20120701	88.5	29.7	80.7
20120702	89.2	46.3	84.6
20120703	62.5	27.7	83.9
20120704	56.7	53.2	61.6
20120705	70.4	63.6	61.7
20120706	66.7	45.6	31.4
20120707	98.5	22.3	45.8
20120708	96.5	52.2	78.1
20120709	50.5	64.8	70.3
20120710	50.6	37.7	40.9
20120711	62.5	48	36.9
20120712	77.8	50.4	54.8
20120713	61.4	68.3	32.2
20120714	64.6	65.8	41.1
20120715	84.9	26	47.2
20120716	74	69	31.2
20120717	86.8	20.3	80.9
20120718	65.4	35	39.2
20120719	68.8	43.5	64.8
20120720	88.9	21.7	32
20120721	89.5	34.6	37.8
20120722	62.1	62.8	46.3
20120723	65.2	48.7	41.2
20120724	51.8	47	58.9
20120725	89.3	74.3	65.7
20120726	91.2	20.5	79.9
20120727	59.7	65	72.2
20120728	80.1	47.4	46.3
20120729	65.8	46.6	60.7
20120730	74.4	37.6	80.3
20120731	98.5	56.1	47.4
20120801	86.9	25.4	73
20120802	62.3	44.3	86.5
20120803	81.7	78	35.9
20120804	75.6	69.1	34.1
20120805	57.1	47.8	82.7
20120806	64	39.7	67.4
20120807	76.8	58.2	87.1
20120808	58.5	28.8	65.8
20120809	67.5	45.5	55.5
20120810	76.8	24.8	68.9
20120811	68.3	57.7	58.7
20120812	76.5	50	79.7
20120813	75.6	21.8	78.6
20120814	81.5	25.5	31.5
20120815	92.5	51.5	76.6
20120816	96.7	41	38.7
20120817	52.9	36.6	87.5
20120818	87.5	79.8	28.1
20120819	53.1	34.9	27.1
20120820	62.4	65.4	72.7
20120821	87	59.2	26.3
20120822	62.4	31.9	38
20120823	91.8	30.1	36.2
20120824	69.3	54.3	88.9
20120825	76.8	76.6	69.4
20120826	61.6	69.9	51.1
20120827	65.3	65.2	51.1
20120828	55.1	37.9	52.3
20120829	98.2	70	26.1
20120830	82.8	58.4	78.2
20120831	54.5	34.7	52.5
20120901	75.4	26.6	59
20120902	62.1	67.9	42.5
20120903	71.2	35.7	35.7
20120904	79.1	73.3	82.7
20120905	93.8	51.8	40.9
20120906	92.8	66.7	31
20120907	99.4	45.7	57.2
20120908	94.4	30.4	60.7
20120909	58.4	36	42.4
20120910	99.1	27.8	71.8
20120911	97.6	54.6	29.7
20120912	94.6	57.8	62.6
20120913	92.1	63.4	63.4
20120914	65.2	42.7	62.6
20120915	59.5	41.3	76.1
20120916	96.7	59	64.1
20120917	69.7	59.2	85.2
20120918	85.3	34.4	79.9
20120919	97.7	53.9	67.4
20120920	81.8	70.6	83.3
20120921	58.4	48.5	51.7
20120922	67.1	45.9	53.4
20120923	74.7	79.1	81.5
20120924	67.3	46	45.4
20120925	95.1	65.7	34.3
20120926	78.8	67	87.3
20120927	84	57.9	86.6
20120928	85.8	31.1	48.4
20120929	77.8	42.6	26.3
20120930	66.4	26.4	29.8
